"Step","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy__MAX"
"38183","0.4475","0.4475","0.4475"
"38190","0.447","0.447","0.447"
"38194","0.449","0.449","0.449"
"38200","0.001","0.001","0.001"
"38204","0.119","0.119","0.119"
"38207","0.2225","0.2225","0.2225"
"38216","0.357","0.357","0.357"
"38218","0.37","0.37","0.37"
"38232","0.4045","0.4045","0.4045"
"38233","0.4035","0.4035","0.4035"
"38235","0.4055","0.4055","0.4055"
"38237","0.405","0.405","0.405"
"38261","0.417","0.417","0.417"
"38264","0.4115","0.4115","0.4115"
"38272","0.4165","0.4165","0.4165"
"38273","0.417","0.417","0.417"
"38290","0.421","0.421","0.421"
"38296","0.42","0.42","0.42"
"38309","0.2965","0.2965","0.2965"
"38311","0.326","0.326","0.326"
"38313","0.349","0.349","0.349"
"38315","0.3665","0.3665","0.3665"
"38320","0.387","0.387","0.387"
"38333","0.402","0.402","0.402"
"38342","0.409","0.409","0.409"
"38345","0.415","0.415","0.415"
"38349","0.416","0.416","0.416"
"38352","0.4215","0.4215","0.4215"
"38356","0.419","0.419","0.419"
"38360","0.4185","0.4185","0.4185"
"38361","0.4215","0.4215","0.4215"
"38367","0.418","0.418","0.418"
"38371","0.4175","0.4175","0.4175"
"38377","0.425","0.425","0.425"
"38382","0.4225","0.4225","0.4225"
"38383","0.4235","0.4235","0.4235"
"38390","0.423","0.423","0.423"
"38398","0.416","0.416","0.416"
"38399","0.4185","0.4185","0.4185"
"38402","0.052","0.052","0.052"
"38404","0.144","0.144","0.144"
"38408","0.2885","0.2885","0.2885"
"38420","0.416","0.416","0.416"
"38427","0.433","0.433","0.433"
"38431","0.439","0.439","0.439"
"38435","0.437","0.437","0.437"
"38437","0.4405","0.4405","0.4405"
"38449","0.4525","0.4525","0.4525"
"38451","0.452","0.452","0.452"
"38452","0.451","0.451","0.451"
"38454","0.45","0.45","0.45"
"38464","0.4525","0.4525","0.4525"
"38467","0.4505","0.4505","0.4505"
"38469","0.4535","0.4535","0.4535"
"38489","0.4585","0.4585","0.4585"
"38500","0","0","0"
"38502","0.081","0.081","0.081"
"38504","0.172","0.172","0.172"
"38506","0.2435","0.2435","0.2435"
"38507","0.268","0.268","0.268"
"38514","0.366","0.366","0.366"
"38523","0.404","0.404","0.404"
"38541","0.425","0.425","0.425"
"38542","0.4255","0.4255","0.4255"
"38543","0.427","0.427","0.427"
"38546","0.425","0.425","0.425"
"38547","0.4255","0.4255","0.4255"
"38555","0.431","0.431","0.431"
"38561","0.431","0.431","0.431"
"38562","0.431","0.431","0.431"
"38563","0.432","0.432","0.432"
"38587","0.439","0.439","0.439"
"38588","0.4365","0.4365","0.4365"
"38593","0.4345","0.4345","0.4345"
"38594","0.4345","0.4345","0.4345"
"38599","0.437","0.437","0.437"
"38602","0.095","0.095","0.095"
"38609","0.273","0.273","0.273"
"38616","0.3635","0.3635","0.3635"
"38621","0.3925","0.3925","0.3925"
"38623","0.3955","0.3955","0.3955"
"38628","0.4125","0.4125","0.4125"
"38630","0.4155","0.4155","0.4155"
"38634","0.4155","0.4155","0.4155"
"38638","0.419","0.419","0.419"
"38640","0.419","0.419","0.419"
"38642","0.4175","0.4175","0.4175"
"38643","0.4205","0.4205","0.4205"
"38651","0.4255","0.4255","0.4255"
"38655","0.4255","0.4255","0.4255"
"38659","0.4315","0.4315","0.4315"
"38661","0.4335","0.4335","0.4335"
"38668","0.43","0.43","0.43"
"38671","0.4315","0.4315","0.4315"
"38674","0.432","0.432","0.432"
"38678","0.4295","0.4295","0.4295"
"38681","0.437","0.437","0.437"
"38700","0.0115","0.0115","0.0115"
"38702","0.0875","0.0875","0.0875"
"38706","0.2185","0.2185","0.2185"
"38717","0.371","0.371","0.371"
"38719","0.38","0.38","0.38"
"38724","0.3945","0.3945","0.3945"
"38733","0.4015","0.4015","0.4015"
"38746","0.4175","0.4175","0.4175"
"38747","0.4165","0.4165","0.4165"
"38748","0.4185","0.4185","0.4185"
"38757","0.4155","0.4155","0.4155"
"38758","0.4155","0.4155","0.4155"
"38759","0.417","0.417","0.417"
"38769","0.409","0.409","0.409"
"38771","0.4175","0.4175","0.4175"
"38774","0.422","0.422","0.422"
"38780","0.423","0.423","0.423"
"38783","0.4245","0.4245","0.4245"
"38784","0.426","0.426","0.426"
"38785","0.424","0.424","0.424"
"38787","0.424","0.424","0.424"
"38790","0.427","0.427","0.427"
"38801","0.025","0.025","0.025"
"38809","0.267","0.267","0.267"
"38817","0.3565","0.3565","0.3565"
"38824","0.389","0.389","0.389"
"38831","0.401","0.401","0.401"
"38832","0.3995","0.3995","0.3995"
"38837","0.405","0.405","0.405"
"38843","0.4105","0.4105","0.4105"
"38845","0.4135","0.4135","0.4135"
"38847","0.415","0.415","0.415"
"38848","0.4165","0.4165","0.4165"
"38856","0.422","0.422","0.422"
"38866","0.428","0.428","0.428"
"38871","0.431","0.431","0.431"
"38874","0.431","0.431","0.431"
"38875","0.4355","0.4355","0.4355"
"38877","0.4295","0.4295","0.4295"
"38879","0.4365","0.4365","0.4365"
"38888","0.4375","0.4375","0.4375"
"38890","0.436","0.436","0.436"
"38893","0.4345","0.4345","0.4345"
"38894","0.4375","0.4375","0.4375"
"38900","0","0","0"
"38904","0.105","0.105","0.105"
"38909","0.225","0.225","0.225"
"38910","0.2385","0.2385","0.2385"
"38916","0.2995","0.2995","0.2995"
"38919","0.306","0.306","0.306"
"38924","0.3175","0.3175","0.3175"
"38928","0.323","0.323","0.323"
"38929","0.325","0.325","0.325"
"38935","0.3345","0.3345","0.3345"
"38936","0.3345","0.3345","0.3345"
"38957","0.3445","0.3445","0.3445"
"38963","0.3515","0.3515","0.3515"
"38970","0.353","0.353","0.353"
"38971","0.35","0.35","0.35"
"38991","0.3575","0.3575","0.3575"
"38999","0.3595","0.3595","0.3595"
"39005","0.14","0.14","0.14"
"39009","0.276","0.276","0.276"
"39014","0.3495","0.3495","0.3495"
"39017","0.3665","0.3665","0.3665"
"39018","0.369","0.369","0.369"
"39019","0.3755","0.3755","0.3755"
"39021","0.3785","0.3785","0.3785"
"39022","0.377","0.377","0.377"
"39031","0.3885","0.3885","0.3885"
"39034","0.3985","0.3985","0.3985"
"39047","0.4015","0.4015","0.4015"
"39049","0.3955","0.3955","0.3955"
"39054","0.399","0.399","0.399"
"39055","0.402","0.402","0.402"
"39061","0.403","0.403","0.403"
"39062","0.4045","0.4045","0.4045"
"39066","0.405","0.405","0.405"
"39067","0.4075","0.4075","0.4075"
"39068","0.407","0.407","0.407"
"39083","0.4045","0.4045","0.4045"
"39085","0.407","0.407","0.407"
"39087","0.4025","0.4025","0.4025"
"39109","0.2445","0.2445","0.2445"
"39112","0.282","0.282","0.282"
"39121","0.3335","0.3335","0.3335"
"39129","0.341","0.341","0.341"
"39130","0.344","0.344","0.344"
"39134","0.348","0.348","0.348"
"39138","0.3535","0.3535","0.3535"
"39139","0.355","0.355","0.355"
"39140","0.3525","0.3525","0.3525"
"39143","0.3545","0.3545","0.3545"
"39151","0.3575","0.3575","0.3575"
"39153","0.3615","0.3615","0.3615"
"39165","0.366","0.366","0.366"
"39167","0.3595","0.3595","0.3595"
"39173","0.3685","0.3685","0.3685"
"39178","0.3675","0.3675","0.3675"
"39198","0.3715","0.3715","0.3715"
"39201","0.0395","0.0395","0.0395"
"39202","0.0695","0.0695","0.0695"
"39210","0.297","0.297","0.297"
"39212","0.3285","0.3285","0.3285"
"39221","0.3965","0.3965","0.3965"
"39224","0.4035","0.4035","0.4035"
"39225","0.4075","0.4075","0.4075"
"39227","0.4075","0.4075","0.4075"
"39230","0.417","0.417","0.417"
"39233","0.4175","0.4175","0.4175"
"39241","0.4265","0.4265","0.4265"
"39244","0.423","0.423","0.423"
"39245","0.422","0.422","0.422"
"39254","0.426","0.426","0.426"
"39262","0.43","0.43","0.43"
"39264","0.439","0.439","0.439"
"39265","0.437","0.437","0.437"
"39272","0.4395","0.4395","0.4395"
"39274","0.4395","0.4395","0.4395"
"39278","0.44","0.44","0.44"
"39281","0.445","0.445","0.445"
"39285","0.439","0.439","0.439"
"39289","0.438","0.438","0.438"
"39293","0.444","0.444","0.444"
"39295","0.4425","0.4425","0.4425"
"39297","0.4435","0.4435","0.4435"
"39299","0.4455","0.4455","0.4455"
"39300","0.0115","0.0115","0.0115"
"39304","0.1745","0.1745","0.1745"
"39305","0.2105","0.2105","0.2105"
"39310","0.3535","0.3535","0.3535"
"39311","0.3765","0.3765","0.3765"
"39315","0.4175","0.4175","0.4175"
"39316","0.4255","0.4255","0.4255"
"39318","0.431","0.431","0.431"
"39321","0.4415","0.4415","0.4415"
"39326","0.4495","0.4495","0.4495"
"39330","0.454","0.454","0.454"
"39338","0.458","0.458","0.458"
"39339","0.4585","0.4585","0.4585"
"39350","0.463","0.463","0.463"
"39355","0.468","0.468","0.468"
"39356","0.467","0.467","0.467"
"39364","0.4685","0.4685","0.4685"
"39365","0.4705","0.4705","0.4705"
"39371","0.471","0.471","0.471"
"39373","0.47","0.47","0.47"
"39393","0.474","0.474","0.474"
"39407","0.204","0.204","0.204"
"39408","0.2235","0.2235","0.2235"
"39409","0.245","0.245","0.245"
"39415","0.334","0.334","0.334"
"39421","0.3695","0.3695","0.3695"
"39422","0.373","0.373","0.373"
"39423","0.3795","0.3795","0.3795"
"39425","0.3835","0.3835","0.3835"
"39429","0.391","0.391","0.391"
"39437","0.4055","0.4055","0.4055"
"39438","0.4025","0.4025","0.4025"
"39439","0.402","0.402","0.402"
"39461","0.4155","0.4155","0.4155"
"39463","0.418","0.418","0.418"
"39465","0.4195","0.4195","0.4195"
"39472","0.4205","0.4205","0.4205"
"39475","0.4225","0.4225","0.4225"
"39476","0.424","0.424","0.424"
"39477","0.424","0.424","0.424"
"39479","0.4245","0.4245","0.4245"
"39491","0.4275","0.4275","0.4275"
"39497","0.427","0.427","0.427"
"39499","0.4285","0.4285","0.4285"
"39503","0.0555","0.0555","0.0555"
"39508","0.172","0.172","0.172"
"39516","0.2915","0.2915","0.2915"
"39537","0.3435","0.3435","0.3435"
"39546","0.3555","0.3555","0.3555"
"39551","0.3555","0.3555","0.3555"
"39558","0.3525","0.3525","0.3525"
"39559","0.3575","0.3575","0.3575"
"39564","0.3595","0.3595","0.3595"
"39569","0.36","0.36","0.36"
"39571","0.3605","0.3605","0.3605"
"39579","0.363","0.363","0.363"
"39587","0.3585","0.3585","0.3585"
"39594","0.361","0.361","0.361"
"39595","0.3645","0.3645","0.3645"
"39596","0.366","0.366","0.366"
"39597","0.3635","0.3635","0.3635"
"39602","0.043","0.043","0.043"
"39604","0.1385","0.1385","0.1385"
"39606","0.226","0.226","0.226"
"39610","0.326","0.326","0.326"
"39611","0.344","0.344","0.344"
"39635","0.418","0.418","0.418"
"39640","0.4195","0.4195","0.4195"
"39652","0.421","0.421","0.421"
"39668","0.429","0.429","0.429"
"39670","0.4325","0.4325","0.4325"
"39671","0.4325","0.4325","0.4325"
"39674","0.4295","0.4295","0.4295"
"39676","0.43","0.43","0.43"
"39680","0.436","0.436","0.436"
"39683","0.4355","0.4355","0.4355"
"39687","0.4345","0.4345","0.4345"
"39690","0.437","0.437","0.437"
"39699","0.4375","0.4375","0.4375"
"39701","0.032","0.032","0.032"
"39702","0.0705","0.0705","0.0705"
"39715","0.3675","0.3675","0.3675"
"39728","0.403","0.403","0.403"
"39730","0.3995","0.3995","0.3995"
"39731","0.402","0.402","0.402"
"39733","0.4095","0.4095","0.4095"
"39743","0.4115","0.4115","0.4115"
"39745","0.4085","0.4085","0.4085"
"39755","0.4175","0.4175","0.4175"
"39762","0.42","0.42","0.42"
"39764","0.4225","0.4225","0.4225"
"39766","0.426","0.426","0.426"
"39774","0.423","0.423","0.423"
"39777","0.424","0.424","0.424"
"39781","0.4215","0.4215","0.4215"
"39782","0.419","0.419","0.419"
"39788","0.428","0.428","0.428"
"39793","0.428","0.428","0.428"
"39797","0.4305","0.4305","0.4305"
"39798","0.432","0.432","0.432"
"39810","0.259","0.259","0.259"
"39812","0.2845","0.2845","0.2845"
"39818","0.3255","0.3255","0.3255"
"39826","0.3495","0.3495","0.3495"
"39827","0.35","0.35","0.35"
"39829","0.357","0.357","0.357"
"39831","0.3615","0.3615","0.3615"
"39832","0.3635","0.3635","0.3635"
"39855","0.372","0.372","0.372"
"39857","0.3755","0.3755","0.3755"
"39858","0.375","0.375","0.375"
"39866","0.382","0.382","0.382"
"39867","0.379","0.379","0.379"
"39868","0.381","0.381","0.381"
"39873","0.381","0.381","0.381"
"39880","0.3835","0.3835","0.3835"
"39885","0.3825","0.3825","0.3825"
"39887","0.3825","0.3825","0.3825"
"39895","0.386","0.386","0.386"
"39900","0.0215","0.0215","0.0215"
"39911","0.289","0.289","0.289"
"39912","0.3005","0.3005","0.3005"
"39914","0.327","0.327","0.327"
"39923","0.3825","0.3825","0.3825"
"39924","0.385","0.385","0.385"
"39929","0.394","0.394","0.394"
"39939","0.4085","0.4085","0.4085"
"39941","0.407","0.407","0.407"
"39948","0.4105","0.4105","0.4105"
"39951","0.4135","0.4135","0.4135"
"39952","0.413","0.413","0.413"
"39955","0.411","0.411","0.411"
"39957","0.4135","0.4135","0.4135"
"39965","0.4135","0.4135","0.4135"
"39973","0.415","0.415","0.415"
"39977","0.4185","0.4185","0.4185"
"39979","0.422","0.422","0.422"
"39982","0.42","0.42","0.42"
"39991","0.414","0.414","0.414"
"39999","0.416","0.416","0.416"
"40000","0.0095","0.0095","0.0095"
"40007","0.2485","0.2485","0.2485"
"40009","0.2835","0.2835","0.2835"
"40010","0.304","0.304","0.304"
"40013","0.331","0.331","0.331"
"40017","0.346","0.346","0.346"
"40018","0.351","0.351","0.351"
"40032","0.379","0.379","0.379"
"40041","0.3855","0.3855","0.3855"
"40043","0.388","0.388","0.388"
"40045","0.3865","0.3865","0.3865"
"40055","0.393","0.393","0.393"
"40056","0.391","0.391","0.391"
"40068","0.3935","0.3935","0.3935"
"40069","0.392","0.392","0.392"
"40076","0.397","0.397","0.397"
"40084","0.3965","0.3965","0.3965"
"40086","0.3945","0.3945","0.3945"
"40087","0.3945","0.3945","0.3945"
"40088","0.3985","0.3985","0.3985"
"40091","0.397","0.397","0.397"
"40094","0.401","0.401","0.401"
"40101","0.011","0.011","0.011"
"40110","0.212","0.212","0.212"
"40120","0.271","0.271","0.271"
"40122","0.277","0.277","0.277"
"40128","0.2855","0.2855","0.2855"
"40131","0.2875","0.2875","0.2875"
"40136","0.2955","0.2955","0.2955"
"40166","0.297","0.297","0.297"
"40173","0.3055","0.3055","0.3055"
"40176","0.3045","0.3045","0.3045"
"40178","0.302","0.302","0.302"
"40179","0.3045","0.3045","0.3045"
"40182","0.3035","0.3035","0.3035"
"40186","0.307","0.307","0.307"
"40195","0.311","0.311","0.311"
"40196","0.31","0.31","0.31"
"40197","0.31","0.31","0.31"
"40198","0.3115","0.3115","0.3115"
"40207","0.2115","0.2115","0.2115"
"40218","0.367","0.367","0.367"
"40221","0.378","0.378","0.378"
"40222","0.383","0.383","0.383"
"40240","0.409","0.409","0.409"
"40253","0.4195","0.4195","0.4195"
"40259","0.4245","0.4245","0.4245"
"40264","0.427","0.427","0.427"
"40267","0.426","0.426","0.426"
"40269","0.428","0.428","0.428"
"40282","0.425","0.425","0.425"
"40293","0.426","0.426","0.426"
"40302","0.069","0.069","0.069"
"40304","0.12","0.12","0.12"
"40308","0.2415","0.2415","0.2415"
"40310","0.2825","0.2825","0.2825"
"40318","0.372","0.372","0.372"
"40322","0.395","0.395","0.395"
"40324","0.4055","0.4055","0.4055"
"40326","0.4085","0.4085","0.4085"
"40333","0.41","0.41","0.41"
"40334","0.4135","0.4135","0.4135"
"40340","0.415","0.415","0.415"
"40344","0.4215","0.4215","0.4215"
"40350","0.418","0.418","0.418"
"40353","0.418","0.418","0.418"
"40367","0.422","0.422","0.422"
"40376","0.423","0.423","0.423"
"40378","0.4295","0.4295","0.4295"
"40388","0.425","0.425","0.425"
"40392","0.426","0.426","0.426"
"40400","0.011","0.011","0.011"
"40405","0.126","0.126","0.126"
"40406","0.152","0.152","0.152"
"40411","0.2805","0.2805","0.2805"
"40420","0.379","0.379","0.379"
"40425","0.3925","0.3925","0.3925"
"40427","0.397","0.397","0.397"
"40432","0.4045","0.4045","0.4045"
"40435","0.4145","0.4145","0.4145"
"40443","0.415","0.415","0.415"
"40446","0.4205","0.4205","0.4205"
"40447","0.4225","0.4225","0.4225"
"40452","0.4205","0.4205","0.4205"
"40463","0.424","0.424","0.424"
"40464","0.423","0.423","0.423"
"40467","0.423","0.423","0.423"
"40469","0.4245","0.4245","0.4245"
"40475","0.4275","0.4275","0.4275"
"40487","0.4345","0.4345","0.4345"
"40491","0.433","0.433","0.433"
"40499","0.4345","0.4345","0.4345"
"40507","0.2245","0.2245","0.2245"
"40509","0.2565","0.2565","0.2565"
"40517","0.3195","0.3195","0.3195"
"40525","0.329","0.329","0.329"
"40527","0.332","0.332","0.332"
"40532","0.3375","0.3375","0.3375"
"40536","0.3405","0.3405","0.3405"
"40540","0.341","0.341","0.341"
"40543","0.3435","0.3435","0.3435"
"40546","0.344","0.344","0.344"
"40552","0.342","0.342","0.342"
"40561","0.3495","0.3495","0.3495"
"40569","0.355","0.355","0.355"
"40574","0.3545","0.3545","0.3545"
"40592","0.355","0.355","0.355"
"40594","0.3565","0.3565","0.3565"
"40597","0.357","0.357","0.357"
"40598","0.354","0.354","0.354"
"40599","0.3555","0.3555","0.3555"
"40600","0.0185","0.0185","0.0185"
"40601","0.0455","0.0455","0.0455"
"40602","0.076","0.076","0.076"
"40607","0.2455","0.2455","0.2455"
"40611","0.352","0.352","0.352"
"40612","0.369","0.369","0.369"
"40615","0.42","0.42","0.42"
"40617","0.4335","0.4335","0.4335"
"40622","0.4555","0.4555","0.4555"
"40628","0.4645","0.4645","0.4645"
"40631","0.467","0.467","0.467"
"40632","0.468","0.468","0.468"
"40633","0.471","0.471","0.471"
"40635","0.4695","0.4695","0.4695"
"40636","0.469","0.469","0.469"
"40637","0.4695","0.4695","0.4695"
"40639","0.4715","0.4715","0.4715"
"40642","0.471","0.471","0.471"
"40645","0.4675","0.4675","0.4675"
"40648","0.471","0.471","0.471"
"40649","0.4695","0.4695","0.4695"
"40650","0.4705","0.4705","0.4705"
"40652","0.4725","0.4725","0.4725"
"40653","0.4735","0.4735","0.4735"
"40661","0.4775","0.4775","0.4775"
"40663","0.478","0.478","0.478"
"40666","0.48","0.48","0.48"
"40669","0.4815","0.4815","0.4815"
"40679","0.481","0.481","0.481"
"40680","0.4825","0.4825","0.4825"
"40691","0.4865","0.4865","0.4865"
"40725","0.3295","0.3295","0.3295"
"40734","0.343","0.343","0.343"
"40736","0.34","0.34","0.34"
"40744","0.347","0.347","0.347"
"40755","0.345","0.345","0.345"
"40758","0.3455","0.3455","0.3455"
"40766","0.3495","0.3495","0.3495"
"40768","0.3525","0.3525","0.3525"
"40770","0.351","0.351","0.351"
"40778","0.356","0.356","0.356"
"40779","0.358","0.358","0.358"
"40791","0.358","0.358","0.358"
"40794","0.3585","0.3585","0.3585"
"40796","0.3575","0.3575","0.3575"
"40806","0.14","0.14","0.14"
"40809","0.2055","0.2055","0.2055"
"40816","0.292","0.292","0.292"
"40817","0.296","0.296","0.296"
"40822","0.312","0.312","0.312"
"40828","0.3305","0.3305","0.3305"
"40829","0.3305","0.3305","0.3305"
"40833","0.338","0.338","0.338"
"40838","0.3395","0.3395","0.3395"
"40840","0.342","0.342","0.342"
"40842","0.3415","0.3415","0.3415"
"40850","0.3515","0.3515","0.3515"
"40863","0.3565","0.3565","0.3565"
"40872","0.357","0.357","0.357"
"40874","0.357","0.357","0.357"
"40879","0.3565","0.3565","0.3565"
"40881","0.3555","0.3555","0.3555"
"40889","0.3605","0.3605","0.3605"
"40904","0.104","0.104","0.104"
"40908","0.243","0.243","0.243"
"40910","0.2925","0.2925","0.2925"
"40912","0.3205","0.3205","0.3205"
"40927","0.3965","0.3965","0.3965"
"40937","0.398","0.398","0.398"
"40938","0.3985","0.3985","0.3985"
"40956","0.411","0.411","0.411"
"40958","0.4145","0.4145","0.4145"
"40964","0.411","0.411","0.411"
"40966","0.415","0.415","0.415"
"40975","0.418","0.418","0.418"
"40976","0.419","0.419","0.419"
"40979","0.418","0.418","0.418"
"40994","0.4265","0.4265","0.4265"
"40995","0.428","0.428","0.428"
"41000","0.013","0.013","0.013"
"41003","0.0885","0.0885","0.0885"
"41004","0.125","0.125","0.125"
"41005","0.1595","0.1595","0.1595"
"41008","0.23","0.23","0.23"
"41011","0.278","0.278","0.278"
"41014","0.315","0.315","0.315"
"41019","0.3495","0.3495","0.3495"
"41021","0.3575","0.3575","0.3575"
"41031","0.3785","0.3785","0.3785"
"41036","0.3855","0.3855","0.3855"
"41041","0.391","0.391","0.391"
"41042","0.3855","0.3855","0.3855"
"41044","0.389","0.389","0.389"
"41047","0.3965","0.3965","0.3965"
"41048","0.393","0.393","0.393"
"41049","0.3945","0.3945","0.3945"
"41058","0.404","0.404","0.404"
"41059","0.404","0.404","0.404"
"41063","0.405","0.405","0.405"
"41070","0.407","0.407","0.407"
"41078","0.407","0.407","0.407"
"41081","0.4075","0.4075","0.4075"
"41094","0.41","0.41","0.41"
"41096","0.41","0.41","0.41"
"41097","0.409","0.409","0.409"
"41099","0.408","0.408","0.408"
"41100","0.0005","0.0005","0.0005"
"41101","0.032","0.032","0.032"
"41102","0.0615","0.0615","0.0615"
"41103","0.09","0.09","0.09"
"41108","0.232","0.232","0.232"
"41109","0.248","0.248","0.248"
"41112","0.2895","0.2895","0.2895"
"41113","0.3055","0.3055","0.3055"
"41117","0.3295","0.3295","0.3295"
"41119","0.3365","0.3365","0.3365"
"41125","0.3495","0.3495","0.3495"
"41128","0.3515","0.3515","0.3515"
"41133","0.349","0.349","0.349"
"41138","0.3525","0.3525","0.3525"
"41139","0.3555","0.3555","0.3555"
"41141","0.3565","0.3565","0.3565"
"41143","0.3585","0.3585","0.3585"
"41150","0.356","0.356","0.356"
"41152","0.3555","0.3555","0.3555"
"41164","0.3705","0.3705","0.3705"
"41176","0.3695","0.3695","0.3695"
"41180","0.3705","0.3705","0.3705"
"41189","0.372","0.372","0.372"
"41191","0.3695","0.3695","0.3695"
"41192","0.372","0.372","0.372"
"41199","0.3715","0.3715","0.3715"
"41205","0.126","0.126","0.126"
"41206","0.1455","0.1455","0.1455"
"41207","0.178","0.178","0.178"
"41211","0.273","0.273","0.273"
"41212","0.295","0.295","0.295"
"41215","0.3405","0.3405","0.3405"
"41219","0.3755","0.3755","0.3755"
"41222","0.385","0.385","0.385"
"41223","0.3885","0.3885","0.3885"
"41232","0.416","0.416","0.416"
"41233","0.422","0.422","0.422"
"41237","0.43","0.43","0.43"
"41239","0.43","0.43","0.43"
"41246","0.43","0.43","0.43"
"41262","0.4365","0.4365","0.4365"
"41268","0.437","0.437","0.437"
"41273","0.4345","0.4345","0.4345"
"41283","0.4435","0.4435","0.4435"
"41288","0.447","0.447","0.447"
"41295","0.443","0.443","0.443"
"41296","0.441","0.441","0.441"
"41301","0.06","0.06","0.06"
"41319","0.431","0.431","0.431"
"41330","0.451","0.451","0.451"
"41331","0.4535","0.4535","0.4535"
"41333","0.455","0.455","0.455"
"41345","0.4655","0.4655","0.4655"
"41355","0.4655","0.4655","0.4655"
"41366","0.466","0.466","0.466"
"41367","0.467","0.467","0.467"
"41368","0.4655","0.4655","0.4655"
"41371","0.463","0.463","0.463"
"41372","0.466","0.466","0.466"
"41375","0.468","0.468","0.468"
"41376","0.466","0.466","0.466"
"41385","0.473","0.473","0.473"
"41387","0.472","0.472","0.472"
"41388","0.4695","0.4695","0.4695"
"41394","0.469","0.469","0.469"
"41395","0.469","0.469","0.469"
"41397","0.4715","0.4715","0.4715"
"41400","0.0085","0.0085","0.0085"
"41405","0.141","0.141","0.141"
"41408","0.2045","0.2045","0.2045"
"41409","0.2245","0.2245","0.2245"
"41411","0.247","0.247","0.247"
"41418","0.307","0.307","0.307"
"41421","0.319","0.319","0.319"
"41424","0.329","0.329","0.329"
"41432","0.3415","0.3415","0.3415"
"41434","0.3455","0.3455","0.3455"
"41441","0.344","0.344","0.344"
"41447","0.3485","0.3485","0.3485"
"41452","0.354","0.354","0.354"
"41453","0.355","0.355","0.355"
"41468","0.362","0.362","0.362"
"41470","0.3615","0.3615","0.3615"
"41475","0.3635","0.3635","0.3635"
"41482","0.3645","0.3645","0.3645"
"41485","0.367","0.367","0.367"
"41492","0.366","0.366","0.366"
"41494","0.3665","0.3665","0.3665"
"41505","0.17","0.17","0.17"
"41507","0.2505","0.2505","0.2505"
"41511","0.358","0.358","0.358"
"41514","0.397","0.397","0.397"
"41517","0.411","0.411","0.411"
"41521","0.4245","0.4245","0.4245"
"41526","0.435","0.435","0.435"
"41530","0.4425","0.4425","0.4425"
"41531","0.439","0.439","0.439"
"41534","0.4375","0.4375","0.4375"
"41536","0.442","0.442","0.442"
"41538","0.4405","0.4405","0.4405"
"41539","0.445","0.445","0.445"
"41543","0.4435","0.4435","0.4435"
"41549","0.442","0.442","0.442"
"41550","0.442","0.442","0.442"
"41555","0.445","0.445","0.445"
"41557","0.446","0.446","0.446"
"41564","0.4555","0.4555","0.4555"
"41570","0.4515","0.4515","0.4515"
"41576","0.4505","0.4505","0.4505"
"41577","0.452","0.452","0.452"
"41581","0.453","0.453","0.453"
"41587","0.453","0.453","0.453"
"41588","0.454","0.454","0.454"
"41589","0.457","0.457","0.457"
"41591","0.4595","0.4595","0.4595"
"41592","0.4555","0.4555","0.4555"
"41593","0.458","0.458","0.458"
"41601","0.0275","0.0275","0.0275"
"41606","0.1745","0.1745","0.1745"
"41608","0.224","0.224","0.224"
"41610","0.2505","0.2505","0.2505"
"41614","0.3015","0.3015","0.3015"
"41618","0.3215","0.3215","0.3215"
"41626","0.3405","0.3405","0.3405"
"41639","0.3645","0.3645","0.3645"
"41644","0.365","0.365","0.365"
"41653","0.3685","0.3685","0.3685"
"41656","0.369","0.369","0.369"
"41660","0.3705","0.3705","0.3705"
"41666","0.3705","0.3705","0.3705"
"41672","0.372","0.372","0.372"
"41673","0.375","0.375","0.375"
"41677","0.3735","0.3735","0.3735"
"41691","0.3775","0.3775","0.3775"
"41699","0.38","0.38","0.38"
"41700","0.0035","0.0035","0.0035"
"41701","0.03","0.03","0.03"
"41703","0.1015","0.1015","0.1015"
"41704","0.136","0.136","0.136"
"41710","0.2875","0.2875","0.2875"
"41714","0.3495","0.3495","0.3495"
"41718","0.368","0.368","0.368"
"41725","0.3875","0.3875","0.3875"
"41727","0.396","0.396","0.396"
"41736","0.405","0.405","0.405"
"41743","0.4125","0.4125","0.4125"
"41746","0.4155","0.4155","0.4155"
"41749","0.419","0.419","0.419"
"41756","0.416","0.416","0.416"
"41757","0.419","0.419","0.419"
"41758","0.419","0.419","0.419"
"41760","0.4245","0.4245","0.4245"
