"Step","CIFAR100_CNN_FedALA_sgd_lr0.005_20classes_st - Global/Timestep Angle After","CIFAR100_CNN_FedALA_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MIN","CIFAR100_CNN_FedALA_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MAX","CIFAR100_CNN_FedDBE_sgd_lr0.005_20classes_st - Global/Timestep Angle After","CIFAR100_CNN_FedDBE_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MIN","CIFAR100_CNN_FedDBE_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MAX","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes_st - Global/Timestep Angle After","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MAX","CIFAR100_CNN_FedAvg_sgd_lr0.005_st - Global/Timestep Angle After","CIFAR100_CNN_FedAvg_sgd_lr0.005_st - Global/Timestep Angle After__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005_st - Global/Timestep Angle After__MAX"
"118","0.21614770871400832","0.21614770871400832","0.21614770871400832","0.218628898024559","0.218628898024559","0.218628898024559","0.21742780041694643","0.21742780041694643","0.21742780041694643","0.2814190209619701","0.2814190209619701","0.2814190209619701"
"119","0.21626520234346389","0.21626520234346389","0.21626520234346389","0.21767670512199402","0.21767670512199402","0.21767670512199402","0.21632454258203507","0.21632454258203507","0.21632454258203507","0.27396490386128425","0.27396490386128425","0.27396490386128425"
"120","0.2157779885530472","0.2157779885530472","0.2157779885530472","0.21745435577630998","0.21745435577630998","0.21745435577630998","0.21601646184921264","0.21601646184921264","0.21601646184921264","0.2770393503457308","0.2770393503457308","0.2770393503457308"
"121","0.2151740620136261","0.2151740620136261","0.2151740620136261","0.21640742152929307","0.21640742152929307","0.21640742152929307","0.2165334151983261","0.2165334151983261","0.2165334151983261","0.2827922690063715","0.2827922690063715","0.2827922690063715"
"122","0.21530681091547013","0.21530681091547013","0.21530681091547013","0.21643020403385163","0.21643020403385163","0.21643020403385163","0.21600304293632508","0.21600304293632508","0.21600304293632508","0.2720092124044895","0.2720092124044895","0.2720092124044895"
"123","0.21445722740888595","0.21445722740888595","0.21445722740888595","0.21588637721538542","0.21588637721538542","0.21588637721538542","0.21553505676984785","0.21553505676984785","0.21553505676984785","0.26425060895178465","0.26425060895178465","0.26425060895178465"
"124","0.21455273640155792","0.21455273640155792","0.21455273640155792","0.21581330156326295","0.21581330156326295","0.21581330156326295","0.21475970947742462","0.21475970947742462","0.21475970947742462","0.27897337760031227","0.27897337760031227","0.27897337760031227"
"125","0.21357598733901978","0.21357598733901978","0.21357598733901978","0.2153359352350235","0.2153359352350235","0.2153359352350235","0.21560954266786575","0.21560954266786575","0.21560954266786575","0.2837748675197363","0.2837748675197363","0.2837748675197363"
"126","0.21042697028153473","0.21042697028153473","0.21042697028153473","0.21238380366315443","0.21238380366315443","0.21238380366315443","0.21159627685944238","0.21159627685944238","0.21159627685944238","0.2543149613257911","0.2543149613257911","0.2543149613257911"
"127","0.20689845230016443","0.20689845230016443","0.20689845230016443","0.20749863704873456","0.20749863704873456","0.20749863704873456","0.20760238139579693","0.20760238139579693","0.20760238139579693","0.24931164214180576","0.24931164214180576","0.24931164214180576"
"128","0.20590882893237802","0.20590882893237802","0.20590882893237802","0.20671036963661513","0.20671036963661513","0.20671036963661513","0.2062481710066398","0.2062481710066398","0.2062481710066398","0.2520848239978982","0.2520848239978982","0.2520848239978982"
"129","0.20569058507680893","0.20569058507680893","0.20569058507680893","0.2059324611392286","0.2059324611392286","0.2059324611392286","0.20688184541132715","0.20688184541132715","0.20688184541132715","0.2636371268787318","0.2636371268787318","0.2636371268787318"
"130","0.2055962080342902","0.2055962080342902","0.2055962080342902","0.20601188826064268","0.20601188826064268","0.20601188826064268","0.20578100797202853","0.20578100797202853","0.20578100797202853","0.266552316562997","0.266552316562997","0.266552316562997"
"131","0.20709223142928548","0.20709223142928548","0.20709223142928548","0.2060620378288958","0.2060620378288958","0.2060620378288958","0.20663852091464732","0.20663852091464732","0.20663852091464732","0.2643427853576011","0.2643427853576011","0.2643427853576011"
"132","0.2068051393247313","0.2068051393247313","0.2068051393247313","0.2055955320596695","0.2055955320596695","0.2055955320596695","0.20583132319152356","0.20583132319152356","0.20583132319152356","0.266626791364979","0.266626791364979","0.266626791364979"
"133","0.20633334227734143","0.20633334227734143","0.20633334227734143","0.20495148189365864","0.20495148189365864","0.20495148189365864","0.2060635375479857","0.2060635375479857","0.2060635375479857","0.2743728734721016","0.2743728734721016","0.2743728734721016"
"134","0.20710844662454392","0.20710844662454392","0.20710844662454392","0.20571644889811674","0.20571644889811674","0.20571644889811674","0.20563509091734886","0.20563509091734886","0.20563509091734886","0.2637107291530507","0.2637107291530507","0.2637107291530507"
"135","0.20690694894227718","0.20690694894227718","0.20690694894227718","0.2055440925475624","0.2055440925475624","0.2055440925475624","0.20576612543728617","0.20576612543728617","0.20576612543728617","0.28432245621095514","0.28432245621095514","0.28432245621095514"
"136","0.20780440320571264","0.20780440320571264","0.20780440320571264","0.20596675355401303","0.20596675355401303","0.20596675355401303","0.20489427546660105","0.20489427546660105","0.20489427546660105","0.2654022227144904","0.2654022227144904","0.2654022227144904"
"137","0.2071829992863867","0.2071829992863867","0.2071829992863867","0.20505096258388625","0.20505096258388625","0.20505096258388625","0.20562772651513417","0.20562772651513417","0.20562772651513417","0.29063806085355787","0.29063806085355787","0.29063806085355787"
"138","0.2073666027850575","0.2073666027850575","0.2073666027850575","0.20512320515182283","0.20512320515182283","0.20512320515182283","0.20470383481846915","0.20470383481846915","0.20470383481846915","0.28296156651857823","0.28296156651857823","0.28296156651857823"
"139","0.2068098408066564","0.2068098408066564","0.2068098408066564","0.20474044047296047","0.20474044047296047","0.20474044047296047","0.20541246256066692","0.20541246256066692","0.20541246256066692","0.2681421403462688","0.2681421403462688","0.2681421403462688"
"140","0.2077885633541478","0.2077885633541478","0.2077885633541478","0.20405835053986973","0.20405835053986973","0.20405835053986973","0.2058576547437244","0.2058576547437244","0.2058576547437244","0.27408693856042293","0.27408693856042293","0.27408693856042293"
"141","0.2075314037915733","0.2075314037915733","0.2075314037915733","0.2047379143950012","0.2047379143950012","0.2047379143950012","0.20430968043704828","0.20430968043704828","0.20430968043704828","0.27605953632284785","0.27605953632284785","0.27605953632284785"
"142","0.20658829911715454","0.20658829911715454","0.20658829911715454","0.20347094039122263","0.20347094039122263","0.20347094039122263","0.2045847653100888","0.2045847653100888","0.2045847653100888","0.27642533785870504","0.27642533785870504","0.27642533785870504"
"143","0.2069379973328776","0.2069379973328776","0.2069379973328776","0.20460957007275687","0.20460957007275687","0.20460957007275687","0.20376093718740676","0.20376093718740676","0.20376093718740676","0.2734624706987233","0.2734624706987233","0.2734624706987233"
"144","0.20696265167660183","0.20696265167660183","0.20696265167660183","0.2031735469483667","0.2031735469483667","0.2031735469483667","0.20349299357169204","0.20349299357169204","0.20349299357169204","0.2786471213834981","0.2786471213834981","0.2786471213834981"
"145","0.20644827377465036","0.20644827377465036","0.20644827377465036","0.20349360211855835","0.20349360211855835","0.20349360211855835","0.20363622713420126","0.20363622713420126","0.20363622713420126","0.28556937209036226","0.28556937209036226","0.28556937209036226"
"146","0.2066589125742515","0.2066589125742515","0.2066589125742515","0.20327874807020027","0.20327874807020027","0.20327874807020027","0.202730942517519","0.202730942517519","0.202730942517519","0.2904374492432301","0.2904374492432301","0.2904374492432301"
"147","0.20634178258478642","0.20634178258478642","0.20634178258478642","0.20236791277097332","0.20236791277097332","0.20236791277097332","0.20369067647390895","0.20369067647390895","0.20369067647390895","0.2848013260608746","0.2848013260608746","0.2848013260608746"
"148","0.20569193239013353","0.20569193239013353","0.20569193239013353","0.2030099217262533","0.2030099217262533","0.2030099217262533","0.20374102588329052","0.20374102588329052","0.20374102588329052","0.28321157496150895","0.28321157496150895","0.28321157496150895"
"149","0.2063883301284578","0.2063883301284578","0.2063883301284578","0.202918275197347","0.202918275197347","0.202918275197347","0.20252536738084423","0.20252536738084423","0.20252536738084423","0.2778478655627825","0.2778478655627825","0.2778478655627825"
"150","0.20567664201888772","0.20567664201888772","0.20567664201888772","0.2029508122139507","0.2029508122139507","0.2029508122139507","0.20101832064489525","0.20101832064489525","0.20101832064489525","0.28633101209480727","0.28633101209480727","0.28633101209480727"
"151","0.2305403873932605","0.2305403873932605","0.2305403873932605","0.2303818124441468","0.2303818124441468","0.2303818124441468","0.22995362336538275","0.22995362336538275","0.22995362336538275","0.25737362545439785","0.25737362545439785","0.25737362545439785"
"152","0.22462362119433832","0.22462362119433832","0.22462362119433832","0.22621419939155482","0.22621419939155482","0.22621419939155482","0.22573386636011455","0.22573386636011455","0.22573386636011455","0.25805107597641797","0.25805107597641797","0.25805107597641797"
"153","0.22265984873686517","0.22265984873686517","0.22265984873686517","0.22265071578475895","0.22265071578475895","0.22265071578475895","0.22157699794185404","0.22157699794185404","0.22157699794185404","0.2610101583494558","0.2610101583494558","0.2610101583494558"
"154","0.22197245183039685","0.22197245183039685","0.22197245183039685","0.22179512088092007","0.22179512088092007","0.22179512088092007","0.22216293112355837","0.22216293112355837","0.22216293112355837","0.25392336140253713","0.25392336140253713","0.25392336140253713"
"155","0.22016457907703457","0.22016457907703457","0.22016457907703457","0.22186226624311234","0.22186226624311234","0.22186226624311234","0.22047443792832142","0.22047443792832142","0.22047443792832142","0.271015835323428","0.271015835323428","0.271015835323428"
"156","0.22081774582668226","0.22081774582668226","0.22081774582668226","0.22055306650546133","0.22055306650546133","0.22055306650546133","0.21982033111307087","0.21982033111307087","0.21982033111307087","0.2628512688969471","0.2628512688969471","0.2628512688969471"
"157","0.21847099014082733","0.21847099014082733","0.21847099014082733","0.21914517538888115","0.21914517538888115","0.21914517538888115","0.21881627294482017","0.21881627294482017","0.21881627294482017","0.2627770129239605","0.2627770129239605","0.2627770129239605"
"158","0.2182826992808556","0.2182826992808556","0.2182826992808556","0.2189056199424121","0.2189056199424121","0.2189056199424121","0.21803112869360008","0.21803112869360008","0.21803112869360008","0.2687518487475356","0.2687518487475356","0.2687518487475356"
"159","0.21666945234245183","0.21666945234245183","0.21666945234245183","0.21752405571086067","0.21752405571086067","0.21752405571086067","0.21727703812779212","0.21727703812779212","0.21727703812779212","0.2618113917488681","0.2618113917488681","0.2618113917488681"
"160","0.2160640007683209","0.2160640007683209","0.2160640007683209","0.21662406817990906","0.21662406817990906","0.21662406817990906","0.21788513217957653","0.21788513217957653","0.21788513217957653","0.2811124330949589","0.2811124330949589","0.2811124330949589"
"161","0.2154099393559962","0.2154099393559962","0.2154099393559962","0.21582477004552375","0.21582477004552375","0.21582477004552375","0.21626438396621725","0.21626438396621725","0.21626438396621725","0.26213904921801723","0.26213904921801723","0.26213904921801723"
"162","0.2157944903081777","0.2157944903081777","0.2157944903081777","0.21535422801971435","0.21535422801971435","0.21535422801971435","0.21477267848593848","0.21477267848593848","0.21477267848593848","0.252254520463092","0.252254520463092","0.252254520463092"
"163","0.21357509241420397","0.21357509241420397","0.21357509241420397","0.21384424774014218","0.21384424774014218","0.21384424774014218","0.2149311015344396","0.2149311015344396","0.2149311015344396","0.277481526854372","0.277481526854372","0.277481526854372"
"164","0.21343385038935409","0.21343385038935409","0.21343385038935409","0.21354368830821951","0.21354368830821951","0.21354368830821951","0.21313553318685416","0.21313553318685416","0.21313553318685416","0.26686768876578737","0.26686768876578737","0.26686768876578737"
"165","0.2118584496634347","0.2118584496634347","0.2118584496634347","0.21297941543922133","0.21297941543922133","0.21297941543922133","0.21378649315055537","0.21378649315055537","0.21378649315055537","0.261481359327326","0.261481359327326","0.261481359327326"
"166","0.2126956431689311","0.2126956431689311","0.2126956431689311","0.21264601993013402","0.21264601993013402","0.21264601993013402","0.21247560026086107","0.21247560026086107","0.21247560026086107","0.26922449151016015","0.26922449151016015","0.26922449151016015"
"167","0.21110675152467223","0.21110675152467223","0.21110675152467223","0.21261253962103202","0.21261253962103202","0.21261253962103202","0.21238262559078178","0.21238262559078178","0.21238262559078178","0.27266105622509307","0.27266105622509307","0.27266105622509307"
"168","0.21105534023776346","0.21105534023776346","0.21105534023776346","0.21115635587852827","0.21115635587852827","0.21115635587852827","0.2125504459653582","0.2125504459653582","0.2125504459653582","0.2700242101328866","0.2700242101328866","0.2700242101328866"
"169","0.20969192183443477","0.20969192183443477","0.20969192183443477","0.2106061538415296","0.2106061538415296","0.2106061538415296","0.2101016699659581","0.2101016699659581","0.2101016699659581","0.27822182128177386","0.27822182128177386","0.27822182128177386"
"170","0.20929680037863402","0.20929680037863402","0.20929680037863402","0.2102670428856295","0.2102670428856295","0.2102670428856295","0.21003175741251634","0.21003175741251634","0.21003175741251634","0.27249938992175216","0.27249938992175216","0.27249938992175216"
"171","0.2088598887379072","0.2088598887379072","0.2088598887379072","0.20990621038541502","0.20990621038541502","0.20990621038541502","0.20972292376111965","0.20972292376111965","0.20972292376111965","0.2927294784523689","0.2927294784523689","0.2927294784523689"
"172","0.20873969661033884","0.20873969661033884","0.20873969661033884","0.20937364621430027","0.20937364621430027","0.20937364621430027","0.2098513970265583","0.2098513970265583","0.2098513970265583","0.2901701395010233","0.2901701395010233","0.2901701395010233"
"173","0.20781558676033604","0.20781558676033604","0.20781558676033604","0.20949687401250916","0.20949687401250916","0.20949687401250916","0.21000776167730895","0.21000776167730895","0.21000776167730895","0.2787651950645508","0.2787651950645508","0.2787651950645508"
"174","0.2074954420936351","0.2074954420936351","0.2074954420936351","0.20772780298578497","0.20772780298578497","0.20772780298578497","0.20887723893535382","0.20887723893535382","0.20887723893535382","0.27436222362199","0.27436222362199","0.27436222362199"
"175","0.2066602377411054","0.2066602377411054","0.2066602377411054","0.20733388041963383","0.20733388041963383","0.20733388041963383","0.2081903826217262","0.2081903826217262","0.2081903826217262","0.28956967663228966","0.28956967663228966","0.28956967663228966"
"176","0.23816430071601644","0.23816430071601644","0.23816430071601644","0.2415528925950639","0.2415528925950639","0.2415528925950639","0.23918639032635838","0.23918639032635838","0.23918639032635838","0.2517831892007962","0.2517831892007962","0.2517831892007962"
"177","0.23247959192376583","0.23247959192376583","0.23247959192376583","0.23586901657981799","0.23586901657981799","0.23586901657981799","0.23246751396218315","0.23246751396218315","0.23246751396218315","0.2539123841765104","0.2539123841765104","0.2539123841765104"
"178","0.22743347036885098","0.22743347036885098","0.22743347036885098","0.23096062894910574","0.23096062894910574","0.23096062894910574","0.2302400560467504","0.2302400560467504","0.2302400560467504","0.2757313935002458","0.2757313935002458","0.2757313935002458"
"179","0.22632300661643967","0.22632300661643967","0.22632300661643967","0.22648379678139463","0.22648379678139463","0.22648379678139463","0.22742084220517428","0.22742084220517428","0.22742084220517428","0.26899220143386626","0.26899220143386626","0.26899220143386626"
"180","0.2227349990978837","0.2227349990978837","0.2227349990978837","0.22579787775175647","0.22579787775175647","0.22579787775175647","0.22557187965139747","0.22557187965139747","0.22557187965139747","0.28902794446148616","0.28902794446148616","0.28902794446148616"
"181","0.22184423295548186","0.22184423295548186","0.22184423295548186","0.22306693535065278","0.22306693535065278","0.22306693535065278","0.22307377295801417","0.22307377295801417","0.22307377295801417","0.29143894940043535","0.29143894940043535","0.29143894940043535"
"182","0.2195165926357731","0.2195165926357731","0.2195165926357731","0.22275370249990373","0.22275370249990373","0.22275370249990373","0.22096093718428164","0.22096093718428164","0.22096093718428164","0.27484304951503874","0.27484304951503874","0.27484304951503874"
"183","0.21861085842829198","0.21861085842829198","0.21861085842829198","0.21961793159134685","0.21961793159134685","0.21961793159134685","0.2192584696225822","0.2192584696225822","0.2192584696225822","0.2862491656007478","0.2862491656007478","0.2862491656007478"
"184","0.2169035477330908","0.2169035477330908","0.2169035477330908","0.2194206985644996","0.2194206985644996","0.2194206985644996","0.2183466495014727","0.2183466495014727","0.2183466495014727","0.2735987443011254","0.2735987443011254","0.2735987443011254"
"185","0.21600818920414894","0.21600818920414894","0.21600818920414894","0.21769089219160379","0.21769089219160379","0.21769089219160379","0.21788084557047113","0.21788084557047113","0.21788084557047113","0.28339457282017977","0.28339457282017977","0.28339457282017977"
"186","0.2155130515806377","0.2155130515806377","0.2155130515806377","0.21583196020219475","0.21583196020219475","0.21583196020219475","0.21703215497545897","0.21703215497545897","0.21703215497545897","0.2765696415328421","0.2765696415328421","0.2765696415328421"
"187","0.21336207413114608","0.21336207413114608","0.21336207413114608","0.21524620957206936","0.21524620957206936","0.21524620957206936","0.21466433883178979","0.21466433883178979","0.21466433883178979","0.2904279097361723","0.2904279097361723","0.2904279097361723"
"188","0.21346749169752002","0.21346749169752002","0.21346749169752002","0.2145074056694284","0.2145074056694284","0.2145074056694284","0.21385334611404688","0.21385334611404688","0.21385334611404688","0.28320396691560745","0.28320396691560745","0.28320396691560745"
"189","0.21206956440582872","0.21206956440582872","0.21206956440582872","0.21389231162611394","0.21389231162611394","0.21389231162611394","0.21338216331787407","0.21338216331787407","0.21338216331787407","0.29463852710905486","0.29463852710905486","0.29463852710905486"
"190","0.21127448540646582","0.21127448540646582","0.21127448540646582","0.21226430537644775","0.21226430537644775","0.21226430537644775","0.21340684909373522","0.21340684909373522","0.21340684909373522","0.2692127141635865","0.2692127141635865","0.2692127141635865"
"191","0.21027446924708784","0.21027446924708784","0.21027446924708784","0.2117712186416611","0.2117712186416611","0.2117712186416611","0.2116178723750636","0.2116178723750636","0.2116178723750636","0.2921437475684797","0.2921437475684797","0.2921437475684797"
"192","0.21176722589880229","0.21176722589880229","0.21176722589880229","0.21192135142628105","0.21192135142628105","0.21192135142628105","0.20975322539452462","0.20975322539452462","0.20975322539452462","0.2919622518165852","0.2919622518165852","0.2919622518165852"
"193","0.2090299959294498","0.2090299959294498","0.2090299959294498","0.21073040612973273","0.21073040612973273","0.21073040612973273","0.20979960483964533","0.20979960483964533","0.20979960483964533","0.2889661715118564","0.2889661715118564","0.2889661715118564"
"194","0.20884038750082254","0.20884038750082254","0.20884038750082254","0.20922961528412998","0.20922961528412998","0.20922961528412998","0.21007988250348716","0.21007988250348716","0.21007988250348716","0.2824743104763911","0.2824743104763911","0.2824743104763911"
"195","0.20821007881313564","0.20821007881313564","0.20821007881313564","0.20901797572150826","0.20901797572150826","0.20901797572150826","0.20818244314286857","0.20818244314286857","0.20818244314286857","0.2912047255083962","0.2912047255083962","0.2912047255083962"
"196","0.2076774853747338","0.2076774853747338","0.2076774853747338","0.20879042397718878","0.20879042397718878","0.20879042397718878","0.2081196267157793","0.2081196267157793","0.2081196267157793","0.29426931929574496","0.29426931929574496","0.29426931929574496"
"197","0.20651043988764287","0.20651043988764287","0.20651043988764287","0.20896954131312667","0.20896954131312667","0.20896954131312667","0.20718705244362354","0.20718705244362354","0.20718705244362354","0.28879603127134035","0.28879603127134035","0.28879603127134035"
"198","0.20493529536761343","0.20493529536761343","0.20493529536761343","0.20872586376499386","0.20872586376499386","0.20872586376499386","0.20682820808142424","0.20682820808142424","0.20682820808142424","0.2900814668973908","0.2900814668973908","0.2900814668973908"
"199","0.2048355360981077","0.2048355360981077","0.2048355360981077","0.20625473374966533","0.20625473374966533","0.20625473374966533","0.20603743472602218","0.20603743472602218","0.20603743472602218","0.29561927974718855","0.29561927974718855","0.29561927974718855"
"200","0.2049587100511417","0.2049587100511417","0.2049587100511417","0.20707536123227327","0.20707536123227327","0.20707536123227327","0.20626748318318278","0.20626748318318278","0.20626748318318278","0.2917707514454378","0.2917707514454378","0.2917707514454378"
"201","0.23078180483001987","0.23078180483001987","0.23078180483001987","0.23424478130024157","0.23424478130024157","0.23424478130024157","0.23206575199225804","0.23206575199225804","0.23206575199225804","0.24747603578883925","0.24747603578883925","0.24747603578883925"
"202","0.22399920671258444","0.22399920671258444","0.22399920671258444","0.2261668827292728","0.2261668827292728","0.2261668827292728","0.22494840925490414","0.22494840925490414","0.22494840925490414","0.24641413360282227","0.24641413360282227","0.24641413360282227"
"203","0.2196545748890918","0.2196545748890918","0.2196545748890918","0.22166179075469206","0.22166179075469206","0.22166179075469206","0.21971758616927228","0.21971758616927228","0.21971758616927228","0.2385720714788746","0.2385720714788746","0.2385720714788746"
"204","0.21657361560213712","0.21657361560213712","0.21657361560213712","0.21878076856151038","0.21878076856151038","0.21878076856151038","0.21814508095015714","0.21814508095015714","0.21814508095015714","0.2489956555387902","0.2489956555387902","0.2489956555387902"
"205","0.21421002614093415","0.21421002614093415","0.21421002614093415","0.21590468189046708","0.21590468189046708","0.21590468189046708","0.21592296682022236","0.21592296682022236","0.21592296682022236","0.25008858237185594","0.25008858237185594","0.25008858237185594"
"206","0.21318143185825997","0.21318143185825997","0.21318143185825997","0.21589751444113106","0.21589751444113106","0.21589751444113106","0.21278015448723311","0.21278015448723311","0.21278015448723311","0.24861359227747645","0.24861359227747645","0.24861359227747645"
"207","0.21144873834686514","0.21144873834686514","0.21144873834686514","0.21264784507177495","0.21264784507177495","0.21264784507177495","0.2120034201461592","0.2120034201461592","0.2120034201461592","0.259154655346302","0.259154655346302","0.259154655346302"
"208","0.2085235469871097","0.2085235469871097","0.2085235469871097","0.2094844389476894","0.2094844389476894","0.2094844389476894","0.21069459168263424","0.21069459168263424","0.21069459168263424","0.24483187880918936","0.24483187880918936","0.24483187880918936"
"209","0.20854853706227408","0.20854853706227408","0.20854853706227408","0.2093419514688445","0.2093419514688445","0.2093419514688445","0.2088667496027034","0.2088667496027034","0.2088667496027034","0.2550702458741948","0.2550702458741948","0.2550702458741948"
"210","0.20668916520145206","0.20668916520145206","0.20668916520145206","0.20914804659507893","0.20914804659507893","0.20914804659507893","0.20719919971845768","0.20719919971845768","0.20719919971845768","0.24387876356342508","0.24387876356342508","0.24387876356342508"
"211","0.20533136775096258","0.20533136775096258","0.20533136775096258","0.2075664288467831","0.2075664288467831","0.2075664288467831","0.2075225841483952","0.2075225841483952","0.2075225841483952","0.2517285381420803","0.2517285381420803","0.2517285381420803"
"212","0.20221172355943257","0.20221172355943257","0.20221172355943257","0.20609102804719664","0.20609102804719664","0.20609102804719664","0.20534032829749732","0.20534032829749732","0.20534032829749732","0.25222279977881246","0.25222279977881246","0.25222279977881246"
"213","0.20321915254548745","0.20321915254548745","0.20321915254548745","0.2057551769102797","0.2057551769102797","0.2057551769102797","0.20400931454367108","0.20400931454367108","0.20400931454367108","0.2617890011326605","0.2617890011326605","0.2617890011326605"
"214","0.20153384142451816","0.20153384142451816","0.20153384142451816","0.2037496930287208","0.2037496930287208","0.2037496930287208","0.2027559601230386","0.2027559601230386","0.2027559601230386","0.24937038912918788","0.24937038912918788","0.24937038912918788"
"215","0.2026162403739161","0.2026162403739161","0.2026162403739161","0.20428171806313372","0.20428171806313372","0.20428171806313372","0.20268563837916764","0.20268563837916764","0.20268563837916764","0.25421122063273266","0.25421122063273266","0.25421122063273266"
"216","0.20130604040107608","0.20130604040107608","0.20130604040107608","0.20314327160149445","0.20314327160149445","0.20314327160149445","0.20185554630962418","0.20185554630962418","0.20185554630962418","0.2567516245517052","0.2567516245517052","0.2567516245517052"
"217","0.20037438031515958","0.20037438031515958","0.20037438031515958","0.20265540927648545","0.20265540927648545","0.20265540927648545","0.19978115562303567","0.19978115562303567","0.19978115562303567","0.25758732404375884","0.25758732404375884","0.25758732404375884"
"218","0.19964853981394826","0.19964853981394826","0.19964853981394826","0.20029573291540145","0.20029573291540145","0.20029573291540145","0.19945591585135755","0.19945591585135755","0.19945591585135755","0.26057525906355383","0.26057525906355383","0.26057525906355383"
"219","0.1966359989694607","0.1966359989694607","0.1966359989694607","0.19936488524631218","0.19936488524631218","0.19936488524631218","0.19887104126406305","0.19887104126406305","0.19887104126406305","0.25924616125685357","0.25924616125685357","0.25924616125685357"
"220","0.19657186429809642","0.19657186429809642","0.19657186429809642","0.1993266464199549","0.1993266464199549","0.1993266464199549","0.1984592737607014","0.1984592737607014","0.1984592737607014","0.2520102393365017","0.2520102393365017","0.2520102393365017"
"221","0.19590262408241813","0.19590262408241813","0.19590262408241813","0.199753297019152","0.199753297019152","0.199753297019152","0.19921335130929946","0.19921335130929946","0.19921335130929946","0.25847006992977345","0.25847006992977345","0.25847006992977345"
"222","0.19625542683549868","0.19625542683549868","0.19625542683549868","0.19874184060795808","0.19874184060795808","0.19874184060795808","0.19755003518528408","0.19755003518528408","0.19755003518528408","0.2629082613405905","0.2629082613405905","0.2629082613405905"
"223","0.19634578452434068","0.19634578452434068","0.19634578452434068","0.1961806931981334","0.1961806931981334","0.1961806931981334","0.19690855528101509","0.19690855528101509","0.19690855528101509","0.268930455113626","0.268930455113626","0.268930455113626"
"224","0.19366578329124567","0.19366578329124567","0.19366578329124567","0.19583774199824275","0.19583774199824275","0.19583774199824275","0.19608945848397266","0.19608945848397266","0.19608945848397266","0.27316959546878933","0.27316959546878933","0.27316959546878933"
"225","0.19599027016464574","0.19599027016464574","0.19599027016464574","0.19672421333782467","0.19672421333782467","0.19672421333782467","0.1966287045935054","0.1966287045935054","0.1966287045935054","0.28065632431319465","0.28065632431319465","0.28065632431319465"
"226","0.22553398517891765","0.22553398517891765","0.22553398517891765","0.22603286838158965","0.22603286838158965","0.22603286838158965","0.2268593570329249","0.2268593570329249","0.2268593570329249","0.244238459341228","0.244238459341228","0.244238459341228"
"227","0.21556086252629758","0.21556086252629758","0.21556086252629758","0.21704785310477018","0.21704785310477018","0.21704785310477018","0.21602410604059696","0.21602410604059696","0.21602410604059696","0.2600053153973422","0.2600053153973422","0.2600053153973422"
"228","0.2104113914221525","0.2104113914221525","0.2104113914221525","0.21233611214905979","0.21233611214905979","0.21233611214905979","0.21171632522344588","0.21171632522344588","0.21171632522344588","0.24594101661257445","0.24594101661257445","0.24594101661257445"
"229","0.207503912307322","0.207503912307322","0.207503912307322","0.20928180892765522","0.20928180892765522","0.20928180892765522","0.2083549520149827","0.2083549520149827","0.2083549520149827","0.2484046060401015","0.2484046060401015","0.2484046060401015"
"230","0.20548092145472766","0.20548092145472766","0.20548092145472766","0.20612114459276198","0.20612114459276198","0.20612114459276198","0.2058753056898713","0.2058753056898713","0.2058753056898713","0.2502687266338617","0.2502687266338617","0.2502687266338617"
"231","0.20300179405510427","0.20300179405510427","0.20300179405510427","0.2042888186275959","0.2042888186275959","0.2042888186275959","0.2041056354790926","0.2041056354790926","0.2041056354790926","0.2612687214459438","0.2612687214459438","0.2612687214459438"
"232","0.20194748336821794","0.20194748336821794","0.20194748336821794","0.20261877714842558","0.20261877714842558","0.20261877714842558","0.2021335097849369","0.2021335097849369","0.2021335097849369","0.26650479675550015","0.26650479675550015","0.26650479675550015"
"233","0.20029561588168143","0.20029561588168143","0.20029561588168143","0.19954057400673628","0.19954057400673628","0.19954057400673628","0.20071109369397164","0.20071109369397164","0.20071109369397164","0.2529911079517333","0.2529911079517333","0.2529911079517333"
"234","0.19783938200771808","0.19783938200771808","0.19783938200771808","0.19830529141426087","0.19830529141426087","0.19830529141426087","0.198331949621439","0.198331949621439","0.198331949621439","0.25362037282809613","0.25362037282809613","0.25362037282809613"
"235","0.19591735777258873","0.19591735777258873","0.19591735777258873","0.19812191002070903","0.19812191002070903","0.19812191002070903","0.19659914775192738","0.19659914775192738","0.19659914775192738","0.2502378370463848","0.2502378370463848","0.2502378370463848"
"236","0.1957127250134945","0.1957127250134945","0.1957127250134945","0.19796915173530577","0.19796915173530577","0.19796915173530577","0.19462184008955954","0.19462184008955954","0.19462184008955954","0.25967499604960903","0.25967499604960903","0.25967499604960903"
"237","0.1938677714690566","0.1938677714690566","0.1938677714690566","0.1945827561020851","0.1945827561020851","0.1945827561020851","0.19509817630052567","0.19509817630052567","0.19509817630052567","0.2655212635174394","0.2655212635174394","0.2655212635174394"
