"Step","IMAGENET1k_CNN_FedALA_sgd_lr0.005_st - Global/Timestep Angle After","IMAGENET1k_CNN_FedALA_sgd_lr0.005_st - Global/Timestep Angle After__MIN","IMAGENET1k_CNN_FedALA_sgd_lr0.005_st - Global/Timestep Angle After__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_feddbe-test-t[t] - Global/Timestep Angle After","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_feddbe-test-t[t] - Global/Timestep Angle After__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_feddbe-test-t[t] - Global/Timestep Angle After__MAX","IMAGENET1k_CNN_FedAvg_sgd_lr0.005_fedavg-test-t[t] - Global/Timestep Angle After","IMAGENET1k_CNN_FedAvg_sgd_lr0.005_fedavg-test-t[t] - Global/Timestep Angle After__MIN","IMAGENET1k_CNN_FedAvg_sgd_lr0.005_fedavg-test-t[t] - Global/Timestep Angle After__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stamp-test-t[t] - Global/Timestep Angle After","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stamp-test-t[t] - Global/Timestep Angle After__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stamp-test-t[t] - Global/Timestep Angle After__MAX"
"182","0.24418524911161513","0.24418524911161513","0.24418524911161513","0.24466700704069808","0.24466700704069808","0.24466700704069808","0.2274735801620409","0.2274735801620409","0.2274735801620409","0.31684767147235104","0.31684767147235104","0.31684767147235104"
"183","0.2456857742043212","0.2456857742043212","0.2456857742043212","0.2414219144033268","0.2414219144033268","0.2414219144033268","0.22699535718420522","0.22699535718420522","0.22699535718420522","0.31533173900788825","0.31533173900788825","0.31533173900788825"
"184","0.2415217970032245","0.2415217970032245","0.2415217970032245","0.2409023995976895","0.2409023995976895","0.2409023995976895","0.22816262578126043","0.22816262578126043","0.22816262578126043","0.31567174972224166","0.31567174972224166","0.31567174972224166"
"185","0.2503938663052395","0.2503938663052395","0.2503938663052395","0.24489591715391726","0.24489591715391726","0.24489591715391726","0.23101865570934024","0.23101865570934024","0.23101865570934024","0.2973658423816232","0.2973658423816232","0.2973658423816232"
"186","0.2513002689491259","0.2513002689491259","0.2513002689491259","0.24613420084351673","0.24613420084351673","0.24613420084351673","0.22673982241540216","0.22673982241540216","0.22673982241540216","0.3047293014657043","0.3047293014657043","0.3047293014657043"
"187","0.24448407699819655","0.24448407699819655","0.24448407699819655","0.2465731962933205","0.2465731962933205","0.2465731962933205","0.2316626267216634","0.2316626267216634","0.2316626267216634","0.301424333362138","0.301424333362138","0.301424333362138"
"188","0.24550441741594115","0.24550441741594115","0.24550441741594115","0.24615938141359947","0.24615938141359947","0.24615938141359947","0.23166510117589495","0.23166510117589495","0.23166510117589495","0.2993081625769264","0.2993081625769264","0.2993081625769264"
"189","0.2506397174671292","0.2506397174671292","0.2506397174671292","0.25072515502106396","0.25072515502106396","0.25072515502106396","0.2311645782465348","0.2311645782465348","0.2311645782465348","0.2875191743815776","0.2875191743815776","0.2875191743815776"
"190","0.25259676386776847","0.25259676386776847","0.25259676386776847","0.24406580054201185","0.24406580054201185","0.24406580054201185","0.23162089911056682","0.23162089911056682","0.23162089911056682","NaN","",""
"191","0.2452328976127319","0.2452328976127319","0.2452328976127319","0.24553116431925445","0.24553116431925445","0.24553116431925445","0.23007714096456766","0.23007714096456766","0.23007714096456766","0.2844974622514201","0.2844974622514201","0.2844974622514201"
"192","0.24671219739102526","0.24671219739102526","0.24671219739102526","0.24754667233210056","0.24754667233210056","0.24754667233210056","0.23153596066404133","0.23153596066404133","0.23153596066404133","0.28825016508035334","0.28825016508035334","0.28825016508035334"
"193","0.252953038882697","0.252953038882697","0.252953038882697","0.245749054744374","0.245749054744374","0.245749054744374","0.2295915109658381","0.2295915109658381","0.2295915109658381","0.2814448689554411","0.2814448689554411","0.2814448689554411"
"194","0.2506419918499887","0.2506419918499887","0.2506419918499887","0.25291230297880246","0.25291230297880246","0.25291230297880246","0.22938705607666635","0.22938705607666635","0.22938705607666635","0.278874100202745","0.278874100202745","0.278874100202745"
"195","0.2543660244322382","0.2543660244322382","0.2543660244322382","0.2526468331723663","0.2526468331723663","0.2526468331723663","0.22785773225477896","0.22785773225477896","0.22785773225477896","NaN","",""
"196","0.2524548957590014","0.2524548957590014","0.2524548957590014","0.2514940562134143","0.2514940562134143","0.2514940562134143","0.2313612231402658","0.2313612231402658","0.2313612231402658","0.27119704935412303","0.27119704935412303","0.27119704935412303"
"197","0.2556486841582227","0.2556486841582227","0.2556486841582227","0.246106922137551","0.246106922137551","0.246106922137551","0.22953934575198218","0.22953934575198218","0.22953934575198218","0.2702153043355793","0.2702153043355793","0.2702153043355793"
"198","0.25413814847297544","0.25413814847297544","0.25413814847297544","0.24536511630285532","0.24536511630285532","0.24536511630285532","0.2332526796933962","0.2332526796933962","0.2332526796933962","0.2758842842740705","0.2758842842740705","0.2758842842740705"
"199","0.2516511721012648","0.2516511721012648","0.2516511721012648","0.24564864619169385","0.24564864619169385","0.24564864619169385","0.2335360098455567","0.2335360098455567","0.2335360098455567","0.27158410745414585","0.27158410745414585","0.27158410745414585"
"200","0.2540219992173661","0.2540219992173661","0.2540219992173661","0.24285209150402806","0.24285209150402806","0.24285209150402806","0.2338185299297038","0.2338185299297038","0.2338185299297038","0.27925819686934117","0.27925819686934117","0.27925819686934117"
"201","0.22385399632247877","0.22385399632247877","0.22385399632247877","0.22619101085964544","0.22619101085964544","0.22619101085964544","0.21896823753177383","0.21896823753177383","0.21896823753177383","0.3622447994478725","0.3622447994478725","0.3622447994478725"
"202","0.22609223005948242","0.22609223005948242","0.22609223005948242","0.22848743663893806","0.22848743663893806","0.22848743663893806","0.21713639672983576","0.21713639672983576","0.21713639672983576","NaN","",""
"203","0.2310271282714826","0.2310271282714826","0.2310271282714826","0.229355594460611","0.229355594460611","0.229355594460611","0.21828396677235026","0.21828396677235026","0.21828396677235026","0.3337960315471584","0.3337960315471584","0.3337960315471584"
"204","0.23305103009865608","0.23305103009865608","0.23305103009865608","0.22622961740434905","0.22622961740434905","0.22622961740434905","0.21777524957318364","0.21777524957318364","0.21777524957318364","NaN","",""
"205","0.22953895367222069","0.22953895367222069","0.22953895367222069","0.22822742932188658","0.22822742932188658","0.22822742932188658","0.2207264970942044","0.2207264970942044","0.2207264970942044","0.31710110541309494","0.31710110541309494","0.31710110541309494"
"206","0.22695917544173605","0.22695917544173605","0.22695917544173605","0.23210241316277302","0.23210241316277302","0.23210241316277302","0.22520434942935813","0.22520434942935813","0.22520434942935813","0.3247321039714195","0.3247321039714195","0.3247321039714195"
"207","0.23608141702335375","0.23608141702335375","0.23608141702335375","0.22665192582357077","0.22665192582357077","0.22665192582357077","0.21815852344404033","0.21815852344404033","0.21815852344404033","0.2907819510317899","0.2907819510317899","0.2907819510317899"
"208","0.22679256061896866","0.22679256061896866","0.22679256061896866","0.22772755555946517","0.22772755555946517","0.22772755555946517","0.2160551772993288","0.2160551772993288","0.2160551772993288","0.30626071485932227","0.30626071485932227","0.30626071485932227"
"209","0.23255310360296272","0.23255310360296272","0.23255310360296272","0.22859840232097073","0.22859840232097073","0.22859840232097073","0.21738151397878006","0.21738151397878006","0.21738151397878006","0.2874409965849927","0.2874409965849927","0.2874409965849927"
"210","0.23006176630287994","0.23006176630287994","0.23006176630287994","0.233122021511749","0.233122021511749","0.233122021511749","0.2189422666704581","0.2189422666704581","0.2189422666704581","0.30324037669019566","0.30324037669019566","0.30324037669019566"
"211","0.2330363839128871","0.2330363839128871","0.2330363839128871","0.23034760397341517","0.23034760397341517","0.23034760397341517","0.2180110998865631","0.2180110998865631","0.2180110998865631","0.2784842599417589","0.2784842599417589","0.2784842599417589"
"212","0.23552383250200454","0.23552383250200454","0.23552383250200454","0.23388030724025066","0.23388030724025066","0.23388030724025066","0.22377308722079536","0.22377308722079536","0.22377308722079536","0.29266537591401076","0.29266537591401076","0.29266537591401076"
"213","0.2308426785432262","0.2308426785432262","0.2308426785432262","0.2367702968844017","0.2367702968844017","0.2367702968844017","0.21691164687551834","0.21691164687551834","0.21691164687551834","0.2751540655123622","0.2751540655123622","0.2751540655123622"
"214","0.2365628341557803","0.2365628341557803","0.2365628341557803","0.23737490449882584","0.23737490449882584","0.23737490449882584","0.2216608379467356","0.2216608379467356","0.2216608379467356","0.28782138957059583","0.28782138957059583","0.28782138957059583"
"215","0.2385898338423835","0.2385898338423835","0.2385898338423835","0.24026820137378196","0.24026820137378196","0.24026820137378196","0.21816801035339817","0.21816801035339817","0.21816801035339817","0.27248549135689293","0.27248549135689293","0.27248549135689293"
"216","0.24617847808073332","0.24617847808073332","0.24617847808073332","0.23231559462017484","0.23231559462017484","0.23231559462017484","0.2206494677627896","0.2206494677627896","0.2206494677627896","0.2901520112200272","0.2901520112200272","0.2901520112200272"
"217","0.23347090705309384","0.23347090705309384","0.23347090705309384","0.23568966831138105","0.23568966831138105","0.23568966831138105","0.22154764631004245","0.22154764631004245","0.22154764631004245","0.27340909151337395","0.27340909151337395","0.27340909151337395"
"218","0.23731939175430639","0.23731939175430639","0.23731939175430639","0.23532034853174363","0.23532034853174363","0.23532034853174363","0.21636949681941375","0.21636949681941375","0.21636949681941375","0.273262711694855","0.273262711694855","0.273262711694855"
"219","0.24416585279927577","0.24416585279927577","0.24416585279927577","0.24626031261121417","0.24626031261121417","0.24626031261121417","0.2185170899386759","0.2185170899386759","0.2185170899386759","0.26798169761407475","0.26798169761407475","0.26798169761407475"
"220","0.23869263100506807","0.23869263100506807","0.23869263100506807","0.23792781885943295","0.23792781885943295","0.23792781885943295","0.21826275082098112","0.21826275082098112","0.21826275082098112","0.2653327073780446","0.2653327073780446","0.2653327073780446"
"221","0.2407965404935825","0.2407965404935825","0.2407965404935825","0.2411771335305623","0.2411771335305623","0.2411771335305623","0.22036251914170052","0.22036251914170052","0.22036251914170052","0.2645989788489209","0.2645989788489209","0.2645989788489209"
"222","0.2444647033940311","0.2444647033940311","0.2444647033940311","0.24428223818727413","0.24428223818727413","0.24428223818727413","0.21852462870287306","0.21852462870287306","0.21852462870287306","0.2678460452630886","0.2678460452630886","0.2678460452630886"
"223","0.24192598997902723","0.24192598997902723","0.24192598997902723","0.23870424846256222","0.23870424846256222","0.23870424846256222","0.22478734143452006","0.22478734143452006","0.22478734143452006","NaN","",""
"224","0.2512452106783454","0.2512452106783454","0.2512452106783454","0.24388755983500568","0.24388755983500568","0.24388755983500568","0.2222271475917947","0.2222271475917947","0.2222271475917947","NaN","",""
"225","0.24563736819984094","0.24563736819984094","0.24563736819984094","0.24273220891201938","0.24273220891201938","0.24273220891201938","0.22271637326727312","0.22271637326727312","0.22271637326727312","NaN","",""
"226","0.22909389709308745","0.22909389709308745","0.22909389709308745","0.22611388593167067","0.22611388593167067","0.22611388593167067","0.2123549330048263","0.2123549330048263","0.2123549330048263","0.3729725272086216","0.3729725272086216","0.3729725272086216"
"227","0.22478567562438548","0.22478567562438548","0.22478567562438548","0.22599433848261832","0.22599433848261832","0.22599433848261832","0.21309689304605126","0.21309689304605126","0.21309689304605126","0.33444930720189586","0.33444930720189586","0.33444930720189586"
"228","0.23222917921096087","0.23222917921096087","0.23222917921096087","0.2296734613836743","0.2296734613836743","0.2296734613836743","0.21201261529698967","0.21201261529698967","0.21201261529698967","0.3264191867647169","0.3264191867647169","0.3264191867647169"
"229","0.2309745118469","0.2309745118469","0.2309745118469","0.22635096338391303","0.22635096338391303","0.22635096338391303","0.2141671798825264","0.2141671798825264","0.2141671798825264","NaN","",""
"230","0.22970455857738853","0.22970455857738853","0.22970455857738853","0.229228086553514","0.229228086553514","0.229228086553514","0.21205855121836065","0.21205855121836065","0.21205855121836065","0.3074982350498904","0.3074982350498904","0.3074982350498904"
"231","0.23680055038514547","0.23680055038514547","0.23680055038514547","0.23181602965295314","0.23181602965295314","0.23181602965295314","0.21534432628005742","0.21534432628005742","0.21534432628005742","0.3142989693158306","0.3142989693158306","0.3142989693158306"
"232","0.23784783981367946","0.23784783981367946","0.23784783981367946","0.23346065105125308","0.23346065105125308","0.23346065105125308","0.21151380199939013","0.21151380199939013","0.21151380199939013","0.2930910410628421","0.2930910410628421","0.2930910410628421"
"233","0.23187619702517986","0.23187619702517986","0.23187619702517986","0.22922416538000107","0.22922416538000107","0.22922416538000107","0.2150576432272792","0.2150576432272792","0.2150576432272792","0.29780037129670384","0.29780037129670384","0.29780037129670384"
"234","0.23503856322448702","0.23503856322448702","0.23503856322448702","0.23320707165449858","0.23320707165449858","0.23320707165449858","0.21327569940313698","0.21327569940313698","0.21327569940313698","0.28651661753468216","0.28651661753468216","0.28651661753468216"
"235","0.24056422363547608","0.24056422363547608","0.24056422363547608","0.23223426561430097","0.23223426561430097","0.23223426561430097","0.21419484157674015","0.21419484157674015","0.21419484157674015","0.2937445216441993","0.2937445216441993","0.2937445216441993"
"236","0.23537068916857243","0.23537068916857243","0.23537068916857243","0.23738895278796554","0.23738895278796554","0.23738895278796554","0.2121814209865406","0.2121814209865406","0.2121814209865406","0.2745441896226257","0.2745441896226257","0.2745441896226257"
"237","0.2408725194472354","0.2408725194472354","0.2408725194472354","0.23998247930966318","0.23998247930966318","0.23998247930966318","0.2132016648920253","0.2132016648920253","0.2132016648920253","0.2787379739939352","0.2787379739939352","0.2787379739939352"
"238","0.2406824429902481","0.2406824429902481","0.2406824429902481","0.24463398852036333","0.24463398852036333","0.24463398852036333","0.2150819936376065","0.2150819936376065","0.2150819936376065","0.27025748332426885","0.27025748332426885","0.27025748332426885"
"239","0.2412470306516625","0.2412470306516625","0.2412470306516625","0.23889543704316019","0.23889543704316019","0.23889543704316019","0.21741981495730578","0.21741981495730578","0.21741981495730578","0.2713221606849693","0.2713221606849693","0.2713221606849693"
"240","0.23315752389281988","0.23315752389281988","0.23315752389281988","0.24218817631539422","0.24218817631539422","0.24218817631539422","0.21394043631106616","0.21394043631106616","0.21394043631106616","0.2662073446670547","0.2662073446670547","0.2662073446670547"
"241","0.23720230430923403","0.23720230430923403","0.23720230430923403","0.24042703792266548","0.24042703792266548","0.24042703792266548","0.2149460110226646","0.2149460110226646","0.2149460110226646","0.261599215487804","0.261599215487804","0.261599215487804"
"242","0.24153407828509807","0.24153407828509807","0.24153407828509807","0.23638988157361746","0.23638988157361746","0.23638988157361746","0.21371126168966292","0.21371126168966292","0.21371126168966292","0.2637835778850713","0.2637835778850713","0.2637835778850713"
"243","0.24363252003490923","0.24363252003490923","0.24363252003490923","0.24239604067336767","0.24239604067336767","0.24239604067336767","0.21387948339432478","0.21387948339432478","0.21387948339432478","0.25606188202113844","0.25606188202113844","0.25606188202113844"
"244","0.24284342765808106","0.24284342765808106","0.24284342765808106","0.24348963637650012","0.24348963637650012","0.24348963637650012","0.2171178028807044","0.2171178028807044","0.2171178028807044","0.2518936944000307","0.2518936944000307","0.2518936944000307"
"245","0.2519275081958622","0.2519275081958622","0.2519275081958622","0.2424229646101594","0.2424229646101594","0.2424229646101594","0.21613806549459696","0.21613806549459696","0.21613806549459696","0.25841788459697274","0.25841788459697274","0.25841788459697274"
"246","0.24312709635775537","0.24312709635775537","0.24312709635775537","0.244385092061013","0.244385092061013","0.244385092061013","0.2161074132602662","0.2161074132602662","0.2161074132602662","0.2520328618442727","0.2520328618442727","0.2520328618442727"
"247","0.24344052932178603","0.24344052932178603","0.24344052932178603","0.24521252064104193","0.24521252064104193","0.24521252064104193","0.21279968763608487","0.21279968763608487","0.21279968763608487","0.25334212620410834","0.25334212620410834","0.25334212620410834"
"248","0.24543624537438155","0.24543624537438155","0.24543624537438155","0.24153927548974752","0.24153927548974752","0.24153927548974752","0.21614234649203717","0.21614234649203717","0.21614234649203717","0.2496903392667882","0.2496903392667882","0.2496903392667882"
"249","0.24224956992571242","0.24224956992571242","0.24224956992571242","0.24211605910211803","0.24211605910211803","0.24211605910211803","0.21787066160328686","0.21787066160328686","0.21787066160328686","0.24929068436671514","0.24929068436671514","0.24929068436671514"
"250","0.24266032649949193","0.24266032649949193","0.24266032649949193","0.24488104476779698","0.24488104476779698","0.24488104476779698","0.2159654448851943","0.2159654448851943","0.2159654448851943","0.25493478705361483","0.25493478705361483","0.25493478705361483"
"251","0.22218621283277007","0.22218621283277007","0.22218621283277007","0.21854096481130142","0.21854096481130142","0.21854096481130142","0.21473222368142822","0.21473222368142822","0.21473222368142822","0.3629284915877006","0.3629284915877006","0.3629284915877006"
"252","0.22210170919429664","0.22210170919429664","0.22210170919429664","0.22205563295971265","0.22205563295971265","0.22205563295971265","0.20969685479567562","0.20969685479567562","0.20969685479567562","0.3324033374313173","0.3324033374313173","0.3324033374313173"
"253","0.2290957753877502","0.2290957753877502","0.2290957753877502","0.22185007573898174","0.22185007573898174","0.22185007573898174","0.21533363593265045","0.21533363593265045","0.21533363593265045","0.32711205415178496","0.32711205415178496","0.32711205415178496"
"254","0.22381085407389095","0.22381085407389095","0.22381085407389095","0.224120967946023","0.224120967946023","0.224120967946023","0.21510990809356748","0.21510990809356748","0.21510990809356748","0.3487965302557246","0.3487965302557246","0.3487965302557246"
"255","0.22233910031678264","0.22233910031678264","0.22233910031678264","0.226608444750309","0.226608444750309","0.226608444750309","0.21419510950049586","0.21419510950049586","0.21419510950049586","0.3164011886761878","0.3164011886761878","0.3164011886761878"
"256","0.22931733295198314","0.22931733295198314","0.22931733295198314","0.22924613570794464","0.22924613570794464","0.22924613570794464","0.21522655044951716","0.21522655044951716","0.21522655044951716","0.321732618866396","0.321732618866396","0.321732618866396"
"257","0.2284918514380524","0.2284918514380524","0.2284918514380524","0.22791224775358665","0.22791224775358665","0.22791224775358665","0.2156268023262339","0.2156268023262339","0.2156268023262339","0.3055567518551545","0.3055567518551545","0.3055567518551545"
"258","0.23414561334893508","0.23414561334893508","0.23414561334893508","0.23091686467663192","0.23091686467663192","0.23091686467663192","0.21462661767116756","0.21462661767116756","0.21462661767116756","0.30898864778511087","0.30898864778511087","0.30898864778511087"
"259","0.22868042064230304","0.22868042064230304","0.22868042064230304","0.23294951231950078","0.23294951231950078","0.23294951231950078","0.21841833968916216","0.21841833968916216","0.21841833968916216","0.3008281668352756","0.3008281668352756","0.3008281668352756"
"260","0.23161509038095385","0.23161509038095385","0.23161509038095385","0.23202421515458455","0.23202421515458455","0.23202421515458455","0.21670064485654975","0.21670064485654975","0.21670064485654975","0.2995360332374121","0.2995360332374121","0.2995360332374121"
"261","0.2301686737594033","0.2301686737594033","0.2301686737594033","0.23648161632393694","0.23648161632393694","0.23648161632393694","0.21877086535250106","0.21877086535250106","0.21877086535250106","0.2958667530602206","0.2958667530602206","0.2958667530602206"
"262","0.23609861704436216","0.23609861704436216","0.23609861704436216","0.2342679625823478","0.2342679625823478","0.2342679625823478","0.21468814046483886","0.21468814046483886","0.21468814046483886","0.29155219959353446","0.29155219959353446","0.29155219959353446"
"263","0.23819407670982837","0.23819407670982837","0.23819407670982837","0.2377795952041287","0.2377795952041287","0.2377795952041287","0.21634665226086605","0.21634665226086605","0.21634665226086605","0.2861243676349967","0.2861243676349967","0.2861243676349967"
"264","0.22899988053505085","0.22899988053505085","0.22899988053505085","0.23296908688816156","0.23296908688816156","0.23296908688816156","0.21709067304888047","0.21709067304888047","0.21709067304888047","0.288190559436825","0.288190559436825","0.288190559436825"
"265","0.23903920682732108","0.23903920682732108","0.23903920682732108","0.2366983549469266","0.2366983549469266","0.2366983549469266","0.2163254853030128","0.2163254853030128","0.2163254853030128","0.2730764965275649","0.2730764965275649","0.2730764965275649"
"266","0.23325341034157215","0.23325341034157215","0.23325341034157215","0.23889170635745607","0.23889170635745607","0.23889170635745607","0.21915445743852163","0.21915445743852163","0.21915445743852163","0.28644375083102147","0.28644375083102147","0.28644375083102147"
"267","0.23377384066520152","0.23377384066520152","0.23377384066520152","0.23982152505354448","0.23982152505354448","0.23982152505354448","0.21467382459870485","0.21467382459870485","0.21467382459870485","0.2799035588342866","0.2799035588342866","0.2799035588342866"
"268","0.23398017209054026","0.23398017209054026","0.23398017209054026","0.24166881559755315","0.24166881559755315","0.24166881559755315","0.21249492044968546","0.21249492044968546","0.21249492044968546","0.27490962296685834","0.27490962296685834","0.27490962296685834"
"269","0.2445538811020992","0.2445538811020992","0.2445538811020992","0.24001781166461875","0.24001781166461875","0.24001781166461875","0.21760994639201475","0.21760994639201475","0.21760994639201475","0.274606599212982","0.274606599212982","0.274606599212982"
"270","0.24223626205228146","0.24223626205228146","0.24223626205228146","0.23455389940972662","0.23455389940972662","0.23455389940972662","0.21368129138857866","0.21368129138857866","0.21368129138857866","0.2745790628386827","0.2745790628386827","0.2745790628386827"
"271","0.24503245302502447","0.24503245302502447","0.24503245302502447","0.23836913001069351","0.23836913001069351","0.23836913001069351","0.2189581221223555","0.2189581221223555","0.2189581221223555","0.27049001853062565","0.27049001853062565","0.27049001853062565"
"272","0.2443189946962482","0.2443189946962482","0.2443189946962482","0.23953390852047884","0.23953390852047884","0.23953390852047884","0.22132899430109004","0.22132899430109004","0.22132899430109004","0.27137432920290466","0.27137432920290466","0.27137432920290466"
"273","0.2431446549775125","0.2431446549775125","0.2431446549775125","0.2431536947584842","0.2431536947584842","0.2431536947584842","0.2160785176121622","0.2160785176121622","0.2160785176121622","0.26749576919939183","0.26749576919939183","0.26749576919939183"
"274","0.24122327468396465","0.24122327468396465","0.24122327468396465","0.24424457702754943","0.24424457702754943","0.24424457702754943","0.21876856189621383","0.21876856189621383","0.21876856189621383","0.26823572308211857","0.26823572308211857","0.26823572308211857"
"275","0.24034281380066633","0.24034281380066633","0.24034281380066633","0.238121879188544","0.238121879188544","0.238121879188544","0.21780463138687586","0.21780463138687586","0.21780463138687586","NaN","",""
"276","0.222305197837866","0.222305197837866","0.222305197837866","0.2245757733950288","0.2245757733950288","0.2245757733950288","0.20568992658000854","0.20568992658000854","0.20568992658000854","0.35418438961897764","0.35418438961897764","0.35418438961897764"
"277","0.22695896664065207","0.22695896664065207","0.22695896664065207","0.22026148669214712","0.22026148669214712","0.22026148669214712","0.20502577180612006","0.20502577180612006","0.20502577180612006","NaN","",""
"278","0.22733645218217538","0.22733645218217538","0.22733645218217538","0.22871406230753766","0.22871406230753766","0.22871406230753766","0.20265543835444583","0.20265543835444583","0.20265543835444583","0.3393996174312229","0.3393996174312229","0.3393996174312229"
"279","0.2291639752789504","0.2291639752789504","0.2291639752789504","0.22720184419304132","0.22720184419304132","0.22720184419304132","0.20979479404632","0.20979479404632","0.20979479404632","0.3389875920856058","0.3389875920856058","0.3389875920856058"
"280","0.22999520325101913","0.22999520325101913","0.22999520325101913","0.22881360256837474","0.22881360256837474","0.22881360256837474","0.21023505622934963","0.21023505622934963","0.21023505622934963","0.3147163688003073","0.3147163688003073","0.3147163688003073"
"281","0.2350940728991797","0.2350940728991797","0.2350940728991797","0.22689086694994734","0.22689086694994734","0.22689086694994734","0.21044708259222616","0.21044708259222616","0.21044708259222616","0.3179680505206155","0.3179680505206155","0.3179680505206155"
"282","0.23362796221756274","0.23362796221756274","0.23362796221756274","0.23437588198834824","0.23437588198834824","0.23437588198834824","0.20803416980068304","0.20803416980068304","0.20803416980068304","0.29637179593490953","0.29637179593490953","0.29637179593490953"
"283","0.23342557489458057","0.23342557489458057","0.23342557489458057","0.22686111379104357","0.22686111379104357","0.22686111379104357","0.2116084859757393","0.2116084859757393","0.2116084859757393","0.3027896105803342","0.3027896105803342","0.3027896105803342"
"284","0.23252646107446506","0.23252646107446506","0.23252646107446506","0.22792412942896287","0.22792412942896287","0.22792412942896287","0.2111072284906792","0.2111072284906792","0.2111072284906792","0.29218411040714676","0.29218411040714676","0.29218411040714676"
"285","0.2395477629202004","0.2395477629202004","0.2395477629202004","0.22827972676216934","0.22827972676216934","0.22827972676216934","0.20764367873521727","0.20764367873521727","0.20764367873521727","0.28574859199709157","0.28574859199709157","0.28574859199709157"
"286","0.23721169509097106","0.23721169509097106","0.23721169509097106","0.23574392373233827","0.23574392373233827","0.23574392373233827","0.2095778904079149","0.2095778904079149","0.2095778904079149","0.27922902065624333","0.27922902065624333","0.27922902065624333"
"287","0.23620921269887024","0.23620921269887024","0.23620921269887024","0.23276173506294273","0.23276173506294273","0.23276173506294273","0.21006201684164505","0.21006201684164505","0.21006201684164505","0.2751111553192863","0.2751111553192863","0.2751111553192863"
"288","0.2390723375063519","0.2390723375063519","0.2390723375063519","0.2319071513969296","0.2319071513969296","0.2319071513969296","0.21109612088960905","0.21109612088960905","0.21109612088960905","0.277156630538573","0.277156630538573","0.277156630538573"
"289","0.2325322617828432","0.2325322617828432","0.2325322617828432","0.2352951370852275","0.2352951370852275","0.2352951370852275","0.20923708740673547","0.20923708740673547","0.20923708740673547","0.2688242637329394","0.2688242637329394","0.2688242637329394"
"290","0.23460535708193977","0.23460535708193977","0.23460535708193977","0.2347791643244111","0.2347791643244111","0.2347791643244111","0.21089891850327452","0.21089891850327452","0.21089891850327452","0.26810839124065955","0.26810839124065955","0.26810839124065955"
"291","0.23916882368018075","0.23916882368018075","0.23916882368018075","0.22885983380385572","0.22885983380385572","0.22885983380385572","0.2146387086505355","0.2146387086505355","0.2146387086505355","0.2697687690501981","0.2697687690501981","0.2697687690501981"
"292","0.2357937393418979","0.2357937393418979","0.2357937393418979","0.23196775721799995","0.23196775721799995","0.23196775721799995","0.21604291488313013","0.21604291488313013","0.21604291488313013","0.26051776410059674","0.26051776410059674","0.26051776410059674"
"293","0.23545613451278768","0.23545613451278768","0.23545613451278768","0.23616734805206457","0.23616734805206457","0.23616734805206457","0.2107916743025675","0.2107916743025675","0.2107916743025675","0.26414885196352567","0.26414885196352567","0.26414885196352567"
"294","0.23491051795426757","0.23491051795426757","0.23491051795426757","0.2378061584074102","0.2378061584074102","0.2378061584074102","0.21278754929598007","0.21278754929598007","0.21278754929598007","0.256869309919144","0.256869309919144","0.256869309919144"
"295","0.23873926118895825","0.23873926118895825","0.23873926118895825","0.2412681306906355","0.2412681306906355","0.2412681306906355","0.21272430590923047","0.21272430590923047","0.21272430590923047","0.2537673699462579","0.2537673699462579","0.2537673699462579"
"296","0.2331078746718251","0.2331078746718251","0.2331078746718251","0.2397989754862566","0.2397989754862566","0.2397989754862566","0.21292061522577166","0.21292061522577166","0.21292061522577166","0.2513860883615659","0.2513860883615659","0.2513860883615659"
"297","0.24237655188221274","0.24237655188221274","0.24237655188221274","0.23914982005420218","0.23914982005420218","0.23914982005420218","0.21527723038957952","0.21527723038957952","0.21527723038957952","0.2547322483164155","0.2547322483164155","0.2547322483164155"
"298","0.24155170724843628","0.24155170724843628","0.24155170724843628","0.23888899054274793","0.23888899054274793","0.23888899054274793","0.21224751832479444","0.21224751832479444","0.21224751832479444","0.24959837022296497","0.24959837022296497","0.24959837022296497"
"299","0.24021641650308287","0.24021641650308287","0.24021641650308287","0.24066534554488803","0.24066534554488803","0.24066534554488803","0.2133895568448578","0.2133895568448578","0.2133895568448578","0.24870900160915174","0.24870900160915174","0.24870900160915174"
"300","0.24593984238001415","0.24593984238001415","0.24593984238001415","0.2441924990092957","0.2441924990092957","0.2441924990092957","0.21449002518994448","0.21449002518994448","0.21449002518994448","0.24750894024942277","0.24750894024942277","0.24750894024942277"
"301","0.21911044585678352","0.21911044585678352","0.21911044585678352","0.21706289024307177","0.21706289024307177","0.21706289024307177","0.20614304716020998","0.20614304716020998","0.20614304716020998","0.35807453389916727","0.35807453389916727","0.35807453389916727"
"302","0.2213519668019206","0.2213519668019206","0.2213519668019206","0.21944002765258389","0.21944002765258389","0.21944002765258389","0.20456387056533754","0.20456387056533754","0.20456387056533754","0.3241987548622485","0.3241987548622485","0.3241987548622485"
