"Step","IMAGENET1k_CNN_FedAvg_sgd_lr0.005_20classes_st - Global/Timestep Angle After","IMAGENET1k_CNN_FedAvg_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MIN","IMAGENET1k_CNN_FedAvg_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes_st - Global/Timestep Angle After","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MAX","IMAGENET1k_CNN_FedALA_sgd_lr0.005_20classes_st - Global/Timestep Angle After","IMAGENET1k_CNN_FedALA_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MIN","IMAGENET1k_CNN_FedALA_sgd_lr0.005_20classes_st - Global/Timestep Angle After__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes[t] - Global/Timestep Angle After","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes[t] - Global/Timestep Angle After__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes[t] - Global/Timestep Angle After__MAX"
"238","0.16906200430169702","0.16906200430169702","0.16906200430169702","0.1692761963829398","0.1692761963829398","0.1692761963829398","0.16949539727717639","0.16949539727717639","0.16949539727717639","0.26656706526875495","0.26656706526875495","0.26656706526875495"
"239","0.16910304576531052","0.16910304576531052","0.16910304576531052","0.1687447510845959","0.1687447510845959","0.1687447510845959","0.16910937664285303","0.16910937664285303","0.16910937664285303","0.29506343153119086","0.29506343153119086","0.29506343153119086"
"240","0.16847028536722064","0.16847028536722064","0.16847028536722064","0.1680275231897831","0.1680275231897831","0.1680275231897831","0.16857408985868097","0.16857408985868097","0.16857408985868097","0.23788181534409522","0.23788181534409522","0.23788181534409522"
"241","0.16785444343835115","0.16785444343835115","0.16785444343835115","0.16731182107329368","0.16731182107329368","0.16731182107329368","0.16796767101064325","0.16796767101064325","0.16796767101064325","0.28788489729166034","0.28788489729166034","0.28788489729166034"
"242","0.16761415376514197","0.16761415376514197","0.16761415376514197","0.16743586787208914","0.16743586787208914","0.16743586787208914","0.16746614736318588","0.16746614736318588","0.16746614736318588","0.23667204998433589","0.23667204998433589","0.23667204998433589"
"243","0.16732582837343216","0.16732582837343216","0.16732582837343216","0.16669136592000722","0.16669136592000722","0.16669136592000722","0.1674034693054855","0.1674034693054855","0.1674034693054855","0.28825326994061473","0.28825326994061473","0.28825326994061473"
"244","0.16672798619791865","0.16672798619791865","0.16672798619791865","0.16655230719223618","0.16655230719223618","0.16655230719223618","0.1671454154253006","0.1671454154253006","0.1671454154253006","0.2448452868461609","0.2448452868461609","0.2448452868461609"
"245","0.16645465714856983","0.16645465714856983","0.16645465714856983","0.1659926498159766","0.1659926498159766","0.1659926498159766","0.1668167803734541","0.1668167803734541","0.1668167803734541","0.28853805661201476","0.28853805661201476","0.28853805661201476"
"246","0.16660441294685005","0.16660441294685005","0.16660441294685005","0.16617231300845742","0.16617231300845742","0.16617231300845742","0.16576250287517905","0.16576250287517905","0.16576250287517905","0.2577666545212269","0.2577666545212269","0.2577666545212269"
"247","0.16639299716800451","0.16639299716800451","0.16639299716800451","0.16517788754031063","0.16517788754031063","0.16517788754031063","0.1655566916503012","0.1655566916503012","0.1655566916503012","0.2561937343776226","0.2561937343776226","0.2561937343776226"
"248","0.16531858602166177","0.16531858602166177","0.16531858602166177","0.1649929913803935","0.1649929913803935","0.1649929913803935","0.1654389867670834","0.1654389867670834","0.1654389867670834","0.24101694099605084","0.24101694099605084","0.24101694099605084"
"249","0.16519451820850373","0.16519451820850373","0.16519451820850373","0.16500912681221963","0.16500912681221963","0.16500912681221963","0.1655050401315093","0.1655050401315093","0.1655050401315093","0.2768374522328377","0.2768374522328377","0.2768374522328377"
"250","0.16497897534444927","0.16497897534444927","0.16497897534444927","0.16476889855787158","0.16476889855787158","0.16476889855787158","0.1646366699449718","0.1646366699449718","0.1646366699449718","0.24856848174333573","0.24856848174333573","0.24856848174333573"
"251","0.17053406379100952","0.17053406379100952","0.17053406379100952","0.17038801681127183","0.17038801681127183","0.17038801681127183","0.1694897766775367","0.1694897766775367","0.1694897766775367","0.23162135007706555","0.23162135007706555","0.23162135007706555"
"252","0.16805429019126272","0.16805429019126272","0.16805429019126272","0.16802892941242653","0.16802892941242653","0.16802892941242653","0.16678766554437024","0.16678766554437024","0.16678766554437024","0.22853359857127686","0.22853359857127686","0.22853359857127686"
"253","0.16601928255159007","0.16601928255159007","0.16601928255159007","0.16580608533926247","0.16580608533926247","0.16580608533926247","0.16587604764725797","0.16587604764725797","0.16587604764725797","0.29095861771382575","0.29095861771382575","0.29095861771382575"
"254","0.16500139065271566","0.16500139065271566","0.16500139065271566","0.1650235581835193","0.1650235581835193","0.1650235581835193","0.16413738460795693","0.16413738460795693","0.16413738460795693","0.254019052529138","0.254019052529138","0.254019052529138"
"255","0.1639931047535386","0.1639931047535386","0.1639931047535386","0.16390855160872797","0.16390855160872797","0.16390855160872797","0.163780628406435","0.163780628406435","0.163780628406435","0.2855919959131351","0.2855919959131351","0.2855919959131351"
"256","0.1633802991483576","0.1633802991483576","0.1633802991483576","0.16357128832581616","0.16357128832581616","0.16357128832581616","0.1630588200712992","0.1630588200712992","0.1630588200712992","0.259826991627039","0.259826991627039","0.259826991627039"
"257","0.1632773796234988","0.1632773796234988","0.1632773796234988","0.1634172277540461","0.1634172277540461","0.1634172277540461","0.16279803596375403","0.16279803596375403","0.16279803596375403","0.28324672508338267","0.28324672508338267","0.28324672508338267"
"258","0.16259403505847475","0.16259403505847475","0.16259403505847475","0.1623751082326755","0.1623751082326755","0.1623751082326755","0.1613847244161466","0.1613847244161466","0.1613847244161466","0.24542207343519226","0.24542207343519226","0.24542207343519226"
"259","0.16183967533990865","0.16183967533990865","0.16183967533990865","0.1620898318931091","0.1620898318931091","0.1620898318931091","0.1614458558203514","0.1614458558203514","0.1614458558203514","0.2635070191680893","0.2635070191680893","0.2635070191680893"
"260","0.16153367827069168","0.16153367827069168","0.16153367827069168","0.16179067446303763","0.16179067446303763","0.16179067446303763","0.16129073886400905","0.16129073886400905","0.16129073886400905","0.2344028554548902","0.2344028554548902","0.2344028554548902"
"261","0.16168479767035354","0.16168479767035354","0.16168479767035354","0.16148393604257874","0.16148393604257874","0.16148393604257874","0.1605405167114636","0.1605405167114636","0.1605405167114636","0.2843039793170188","0.2843039793170188","0.2843039793170188"
"262","0.16063591635301094","0.16063591635301094","0.16063591635301094","0.16150082477853317","0.16150082477853317","0.16150082477853317","0.16046147617426787","0.16046147617426787","0.16046147617426787","0.24231977117948295","0.24231977117948295","0.24231977117948295"
"263","0.16136494712396102","0.16136494712396102","0.16136494712396102","0.16078542438605106","0.16078542438605106","0.16078542438605106","0.16027032030700158","0.16027032030700158","0.16027032030700158","0.27213165013750723","0.27213165013750723","0.27213165013750723"
"264","0.16076672169541525","0.16076672169541525","0.16076672169541525","0.1603621823728577","0.1603621823728577","0.1603621823728577","0.1595242352247977","0.1595242352247977","0.1595242352247977","0.24612462843252608","0.24612462843252608","0.24612462843252608"
"265","0.16055316979542744","0.16055316979542744","0.16055316979542744","0.1602567209438844","0.1602567209438844","0.1602567209438844","0.15998519138733217","0.15998519138733217","0.15998519138733217","0.2724447785330213","0.2724447785330213","0.2724447785330213"
"266","0.16021619032729756","0.16021619032729756","0.16021619032729756","0.1603030151510534","0.1603030151510534","0.1603030151510534","0.1597138914841512","0.1597138914841512","0.1597138914841512","0.2356089221298202","0.2356089221298202","0.2356089221298202"
"267","0.15947254078755202","0.15947254078755202","0.15947254078755202","0.15979960510614982","0.15979960510614982","0.15979960510614982","0.15938374483573042","0.15938374483573042","0.15938374483573042","0.262473573147758","0.262473573147758","0.262473573147758"
"268","0.15986036204478957","0.15986036204478957","0.15986036204478957","0.15926666568256606","0.15926666568256606","0.15926666568256606","0.15831101082942703","0.15831101082942703","0.15831101082942703","0.23525498819745277","0.23525498819745277","0.23525498819745277"
"269","0.1591413226224913","0.1591413226224913","0.1591413226224913","0.1590781077126826","0.1590781077126826","0.1590781077126826","0.15937419957673746","0.15937419957673746","0.15937419957673746","0.27395242230951294","0.27395242230951294","0.27395242230951294"
"270","0.15982447810286332","0.15982447810286332","0.15982447810286332","0.15859881269414564","0.15859881269414564","0.15859881269414564","0.15879952386637364","0.15879952386637364","0.15879952386637364","0.23656256876208565","0.23656256876208565","0.23656256876208565"
"271","0.15871800647602102","0.15871800647602102","0.15871800647602102","0.15837000514542268","0.15837000514542268","0.15837000514542268","0.15894204006830523","0.15894204006830523","0.15894204006830523","0.2627570291196019","0.2627570291196019","0.2627570291196019"
"272","0.15905022978597927","0.15905022978597927","0.15905022978597927","0.15854605997273744","0.15854605997273744","0.15854605997273744","0.1579572100992784","0.1579572100992784","0.1579572100992784","0.2540489159832316","0.2540489159832316","0.2540489159832316"
"273","0.15820497913855658","0.15820497913855658","0.15820497913855658","0.1581290787840185","0.1581290787840185","0.1581290787840185","0.1582346330927916","0.1582346330927916","0.1582346330927916","0.23996341792512532","0.23996341792512532","0.23996341792512532"
"274","0.1591322364762795","0.1591322364762795","0.1591322364762795","0.1579278785396706","0.1579278785396706","0.1579278785396706","0.15792756341397762","0.15792756341397762","0.15792756341397762","0.22034498981454156","0.22034498981454156","0.22034498981454156"
"275","0.15871872670086454","0.15871872670086454","0.15871872670086454","0.15852746796940476","0.15852746796940476","0.15852746796940476","0.15792158433844236","0.15792158433844236","0.15792158433844236","0.25886151455650647","0.25886151455650647","0.25886151455650647"
"276","0.1628254580557243","0.1628254580557243","0.1628254580557243","0.16379018033233783","0.16379018033233783","0.16379018033233783","0.16173708683733518","0.16173708683733518","0.16173708683733518","0.21503971708524558","0.21503971708524558","0.21503971708524558"
"277","0.16140502796560113","0.16140502796560113","0.16140502796560113","0.16078199995940345","0.16078199995940345","0.16078199995940345","0.15913159006223496","0.15913159006223496","0.15913159006223496","0.2708285383259257","0.2708285383259257","0.2708285383259257"
"278","0.15908338598286112","0.15908338598286112","0.15908338598286112","0.15865681856456731","0.15865681856456731","0.15865681856456731","0.1579229106854958","0.1579229106854958","0.1579229106854958","0.23328376699032055","0.23328376699032055","0.23328376699032055"
"279","0.15786347793311709","0.15786347793311709","0.15786347793311709","0.15830613356601034","0.15830613356601034","0.15830613356601034","0.1569336954633602","0.1569336954633602","0.1569336954633602","0.2695769430655572","0.2695769430655572","0.2695769430655572"
"280","0.15677077919762167","0.15677077919762167","0.15677077919762167","0.15724397748191324","0.15724397748191324","0.15724397748191324","0.1568843427942031","0.1568843427942031","0.1568843427942031","0.24114296130008167","0.24114296130008167","0.24114296130008167"
"281","0.15668690114592512","0.15668690114592512","0.15668690114592512","0.15655524904270554","0.15655524904270554","0.15655524904270554","0.15613118743834395","0.15613118743834395","0.15613118743834395","0.25994878649297687","0.25994878649297687","0.25994878649297687"
"282","0.15610760907746024","0.15610760907746024","0.15610760907746024","0.15549094304183705","0.15549094304183705","0.15549094304183705","0.1555367957800627","0.1555367957800627","0.1555367957800627","0.22749477894976736","0.22749477894976736","0.22749477894976736"
"283","0.15612792506451822","0.15612792506451822","0.15612792506451822","0.15544209526593072","0.15544209526593072","0.15544209526593072","0.15495954340892948","0.15495954340892948","0.15495954340892948","0.23847451483209928","0.23847451483209928","0.23847451483209928"
"284","0.155054022027697","0.155054022027697","0.155054022027697","0.15493340770351804","0.15493340770351804","0.15493340770351804","0.1541175106100531","0.1541175106100531","0.1541175106100531","0.23384136121927035","0.23384136121927035","0.23384136121927035"
"285","0.15411599101240023","0.15411599101240023","0.15411599101240023","0.15481118231546134","0.15481118231546134","0.15481118231546134","0.15417158952914178","0.15417158952914178","0.15417158952914178","0.2574581614178088","0.2574581614178088","0.2574581614178088"
"286","0.1548001086546315","0.1548001086546315","0.1548001086546315","0.15403817305341364","0.15403817305341364","0.15403817305341364","0.15394565327765627","0.15394565327765627","0.15394565327765627","0.23895243344207606","0.23895243344207606","0.23895243344207606"
"287","0.1540111053502187","0.1540111053502187","0.1540111053502187","0.15392570807598532","0.15392570807598532","0.15392570807598532","0.15375603443891223","0.15375603443891223","0.15375603443891223","0.26673580223901405","0.26673580223901405","0.26673580223901405"
"288","0.15378087094674509","0.15378087094674509","0.15378087094674509","0.15388647913156697","0.15388647913156697","0.15388647913156697","0.1530510908846433","0.1530510908846433","0.1530510908846433","0.21168478313419553","0.21168478313419553","0.21168478313419553"
"289","0.15354413789852212","0.15354413789852212","0.15354413789852212","0.15315492000534303","0.15315492000534303","0.15315492000534303","0.15310609137328962","0.15310609137328962","0.15310609137328962","0.23020830582827329","0.23020830582827329","0.23020830582827329"
"290","0.15354011016380456","0.15354011016380456","0.15354011016380456","0.15329358218651679","0.15329358218651679","0.15329358218651679","0.15281336198353934","0.15281336198353934","0.15281336198353934","0.2194280400354829","0.2194280400354829","0.2194280400354829"
"291","0.1528800856994672","0.1528800856994672","0.1528800856994672","0.15356599256758474","0.15356599256758474","0.15356599256758474","0.15278308809372698","0.15278308809372698","0.15278308809372698","0.26586021029700835","0.26586021029700835","0.26586021029700835"
"292","0.15340915923524234","0.15340915923524234","0.15340915923524234","0.15307316303822316","0.15307316303822316","0.15307316303822316","0.15250922365941935","0.15250922365941935","0.15250922365941935","0.21915958411991596","0.21915958411991596","0.21915958411991596"
"293","0.1528592882807263","0.1528592882807263","0.1528592882807263","0.15256914472103947","0.15256914472103947","0.15256914472103947","0.15197009137417708","0.15197009137417708","0.15197009137417708","0.25585840332011384","0.25585840332011384","0.25585840332011384"
"294","0.15278056000307616","0.15278056000307616","0.15278056000307616","0.1528460938250646","0.1528460938250646","0.1528460938250646","0.15173040612911184","0.15173040612911184","0.15173040612911184","0.24424494815369446","0.24424494815369446","0.24424494815369446"
"295","0.15227593016914195","0.15227593016914195","0.15227593016914195","0.15260011881279448","0.15260011881279448","0.15260011881279448","0.1517978773529952","0.1517978773529952","0.1517978773529952","0.2842182715112964","0.2842182715112964","0.2842182715112964"
"296","0.1523273101826716","0.1523273101826716","0.1523273101826716","0.1525880225520167","0.1525880225520167","0.1525880225520167","0.15189697791356593","0.15189697791356593","0.15189697791356593","0.2336288148847719","0.2336288148847719","0.2336288148847719"
"297","0.15241907520685347","0.15241907520685347","0.15241907520685347","0.15227983909555606","0.15227983909555606","0.15227983909555606","0.15179507492317093","0.15179507492317093","0.15179507492317093","0.2652799332100484","0.2652799332100484","0.2652799332100484"
"298","0.15276099519752379","0.15276099519752379","0.15276099519752379","0.15255714861365655","0.15255714861365655","0.15255714861365655","0.15176479588004035","0.15176479588004035","0.15176479588004035","0.22967567230678265","0.22967567230678265","0.22967567230678265"
"299","0.15241813261010168","0.15241813261010168","0.15241813261010168","0.15243514337732145","0.15243514337732145","0.15243514337732145","0.15146223331749853","0.15146223331749853","0.15146223331749853","0.24752890676673917","0.24752890676673917","0.24752890676673917"
"300","0.1522988182777125","0.1522988182777125","0.1522988182777125","0.1527162382612005","0.1527162382612005","0.1527162382612005","0.15147977378219366","0.15147977378219366","0.15147977378219366","0.22570360388813748","0.22570360388813748","0.22570360388813748"
"301","0.15895314448838227","0.15895314448838227","0.15895314448838227","0.1586868336644663","0.1586868336644663","0.1586868336644663","0.15565964681311295","0.15565964681311295","0.15565964681311295","0.2156126540969815","0.2156126540969815","0.2156126540969815"
"302","0.15640840120944222","0.15640840120944222","0.15640840120944222","0.15679133206209134","0.15679133206209134","0.15679133206209134","0.15384561988751033","0.15384561988751033","0.15384561988751033","0.2212337110874921","0.2212337110874921","0.2212337110874921"
"303","0.15410261319277907","0.15410261319277907","0.15410261319277907","","","","0.15193745450684304","0.15193745450684304","0.15193745450684304","0.25875438578735444","0.25875438578735444","0.25875438578735444"
"304","0.15298346791570708","0.15298346791570708","0.15298346791570708","","","","0.1510541866031977","0.1510541866031977","0.1510541866031977","0.24219563539916947","0.24219563539916947","0.24219563539916947"
"305","0.1518191761915853","0.1518191761915853","0.1518191761915853","","","","0.15038361175746254","0.15038361175746254","0.15038361175746254","0.2886131535620379","0.2886131535620379","0.2886131535620379"
"306","0.15174072274839032","0.15174072274839032","0.15174072274839032","","","","0.1496324097506217","0.1496324097506217","0.1496324097506217","0.22986804844712366","0.22986804844712366","0.22986804844712366"
"307","","","","","","","","","","0.24686078818944784","0.24686078818944784","0.24686078818944784"
"308","","","","","","","","","","0.21377122692278858","0.21377122692278858","0.21377122692278858"
"309","","","","","","","","","","0.26746095856265906","0.26746095856265906","0.26746095856265906"
"310","","","","","","","","","","0.24671429573784212","0.24671429573784212","0.24671429573784212"
"311","","","","","","","","","","0.2722189369638996","0.2722189369638996","0.2722189369638996"
"312","","","","","","","","","","0.23337431192045383","0.23337431192045383","0.23337431192045383"
"313","","","","","","","","","","0.2991242617192353","0.2991242617192353","0.2991242617192353"
"314","","","","","","","","","","0.2206302712919444","0.2206302712919444","0.2206302712919444"
"315","","","","","","","","","","0.2473357286855314","0.2473357286855314","0.2473357286855314"
"316","","","","","","","","","","0.22241549487473697","0.22241549487473697","0.22241549487473697"
"317","","","","","","","","","","0.26077089246208146","0.26077089246208146","0.26077089246208146"
"318","","","","","","","","","","0.2340462772803899","0.2340462772803899","0.2340462772803899"
"319","","","","","","","","","","0.2526133809216629","0.2526133809216629","0.2526133809216629"
"320","","","","","","","","","","0.2254633511135564","0.2254633511135564","0.2254633511135564"
"321","","","","","","","","","","0.24734088744990218","0.24734088744990218","0.24734088744990218"
"322","","","","","","","","","","0.2155488508251997","0.2155488508251997","0.2155488508251997"
"323","","","","","","","","","","0.23054500798854602","0.23054500798854602","0.23054500798854602"
"324","","","","","","","","","","0.2129530592165755","0.2129530592165755","0.2129530592165755"
"325","","","","","","","","","","0.2533017895983521","0.2533017895983521","0.2533017895983521"
"326","","","","","","","","","","0.19657963905863615","0.19657963905863615","0.19657963905863615"
"327","","","","","","","","","","0.23990355679879383","0.23990355679879383","0.23990355679879383"
"328","","","","","","","","","","0.19894843426894168","0.19894843426894168","0.19894843426894168"
"329","","","","","","","","","","0.26087466644085183","0.26087466644085183","0.26087466644085183"
"330","","","","","","","","","","0.2289822070422221","0.2289822070422221","0.2289822070422221"
"331","","","","","","","","","","0.25213566139644505","0.25213566139644505","0.25213566139644505"
"332","","","","","","","","","","0.22197095827788724","0.22197095827788724","0.22197095827788724"
"333","","","","","","","","","","0.2337676395110938","0.2337676395110938","0.2337676395110938"
"334","","","","","","","","","","0.2091709593729097","0.2091709593729097","0.2091709593729097"
"335","","","","","","","","","","0.23972121857258738","0.23972121857258738","0.23972121857258738"
"336","","","","","","","","","","0.22290011629158138","0.22290011629158138","0.22290011629158138"
"337","","","","","","","","","","0.2647331494914026","0.2647331494914026","0.2647331494914026"
"338","","","","","","","","","","0.2273215354857396","0.2273215354857396","0.2273215354857396"
"339","","","","","","","","","","0.22884150241710702","0.22884150241710702","0.22884150241710702"
"340","","","","","","","","","","0.20853633795465742","0.20853633795465742","0.20853633795465742"
"341","","","","","","","","","","0.22181035077997616","0.22181035077997616","0.22181035077997616"
"342","","","","","","","","","","0.22740698941812224","0.22740698941812224","0.22740698941812224"
"343","","","","","","","","","","0.23422292388823568","0.23422292388823568","0.23422292388823568"
"344","","","","","","","","","","0.22571617732850874","0.22571617732850874","0.22571617732850874"
"345","","","","","","","","","","0.23339868297382277","0.23339868297382277","0.23339868297382277"
"346","","","","","","","","","","0.22190038159641684","0.22190038159641684","0.22190038159641684"
"347","","","","","","","","","","0.24458997216151684","0.24458997216151684","0.24458997216151684"
"348","","","","","","","","","","0.24137421153029617","0.24137421153029617","0.24137421153029617"
"349","","","","","","","","","","0.24116802235343018","0.24116802235343018","0.24116802235343018"
"350","","","","","","","","","","0.21927383817276178","0.21927383817276178","0.21927383817276178"
"351","","","","","","","","","","0.2041288037829929","0.2041288037829929","0.2041288037829929"
"352","","","","","","","","","","0.20595177136527168","0.20595177136527168","0.20595177136527168"
"353","","","","","","","","","","0.23867759863535565","0.23867759863535565","0.23867759863535565"
"354","","","","","","","","","","0.22874035598172082","0.22874035598172082","0.22874035598172082"
"355","","","","","","","","","","0.24612661351097956","0.24612661351097956","0.24612661351097956"
"356","","","","","","","","","","0.21209803885883755","0.21209803885883755","0.21209803885883755"
"357","","","","","","","","","","0.20864993807342316","0.20864993807342316","0.20864993807342316"
"358","","","","","","","","","","0.2179390578667323","0.2179390578667323","0.2179390578667323"
"359","","","","","","","","","","0.2329389878378974","0.2329389878378974","0.2329389878378974"
"360","","","","","","","","","","0.22326813666025797","0.22326813666025797","0.22326813666025797"
"361","","","","","","","","","","0.2177297308842341","0.2177297308842341","0.2177297308842341"
"362","","","","","","","","","","0.20672312702072992","0.20672312702072992","0.20672312702072992"
"363","","","","","","","","","","0.24449439222282834","0.24449439222282834","0.24449439222282834"
"364","","","","","","","","","","0.21686487525701523","0.21686487525701523","0.21686487525701523"
"365","","","","","","","","","","0.23996990572081672","0.23996990572081672","0.23996990572081672"
"366","","","","","","","","","","0.20832505028777654","0.20832505028777654","0.20832505028777654"
"367","","","","","","","","","","0.23413966298103334","0.23413966298103334","0.23413966298103334"
"368","","","","","","","","","","0.19789708671967188","0.19789708671967188","0.19789708671967188"
"369","","","","","","","","","","0.25083614456653597","0.25083614456653597","0.25083614456653597"
"370","","","","","","","","","","0.2082643660042021","0.2082643660042021","0.2082643660042021"
"371","","","","","","","","","","0.23847755183113947","0.23847755183113947","0.23847755183113947"
"372","","","","","","","","","","0.22062286308076645","0.22062286308076645","0.22062286308076645"
"373","","","","","","","","","","0.2214693976243337","0.2214693976243337","0.2214693976243337"
"374","","","","","","","","","","0.2013323198027081","0.2013323198027081","0.2013323198027081"
"375","","","","","","","","","","0.2108498485220803","0.2108498485220803","0.2108498485220803"
"376","","","","","","","","","","0.17611512111034244","0.17611512111034244","0.17611512111034244"
"377","","","","","","","","","","0.21146595785394312","0.21146595785394312","0.21146595785394312"
"378","","","","","","","","","","0.22128279665485023","0.22128279665485023","0.22128279665485023"
"379","","","","","","","","","","0.2664549642940983","0.2664549642940983","0.2664549642940983"
"380","","","","","","","","","","0.24714179148431867","0.24714179148431867","0.24714179148431867"
"381","","","","","","","","","","0.24359192376723512","0.24359192376723512","0.24359192376723512"
"382","","","","","","","","","","0.2201470060623251","0.2201470060623251","0.2201470060623251"
"383","","","","","","","","","","0.25939306562067943","0.25939306562067943","0.25939306562067943"
"384","","","","","","","","","","0.22109364902134984","0.22109364902134984","0.22109364902134984"
"385","","","","","","","","","","0.2756070007570088","0.2756070007570088","0.2756070007570088"
"386","","","","","","","","","","0.23117123593110592","0.23117123593110592","0.23117123593110592"
"387","","","","","","","","","","0.22879886172013358","0.22879886172013358","0.22879886172013358"
"388","","","","","","","","","","0.20268451608717442","0.20268451608717442","0.20268451608717442"
"389","","","","","","","","","","0.22611583897378296","0.22611583897378296","0.22611583897378296"
"390","","","","","","","","","","0.2063285331183579","0.2063285331183579","0.2063285331183579"
"391","","","","","","","","","","0.2415827218675986","0.2415827218675986","0.2415827218675986"
"392","","","","","","","","","","0.20944822749588637","0.20944822749588637","0.20944822749588637"
"393","","","","","","","","","","0.24418165504466743","0.24418165504466743","0.24418165504466743"
"394","","","","","","","","","","0.20630426172283478","0.20630426172283478","0.20630426172283478"
"395","","","","","","","","","","0.24124293228378518","0.24124293228378518","0.24124293228378518"
"396","","","","","","","","","","0.20212619907106272","0.20212619907106272","0.20212619907106272"
"397","","","","","","","","","","0.24345283512957394","0.24345283512957394","0.24345283512957394"
"398","","","","","","","","","","0.21532882965402678","0.21532882965402678","0.21532882965402678"
"399","","","","","","","","","","0.2560480637243018","0.2560480637243018","0.2560480637243018"
"400","","","","","","","","","","0.21932382015511392","0.21932382015511392","0.21932382015511392"
"401","","","","","","","","","","0.20592669648179546","0.20592669648179546","0.20592669648179546"
"402","","","","","","","","","","0.194865925496631","0.194865925496631","0.194865925496631"
"403","","","","","","","","","","0.24810359828612383","0.24810359828612383","0.24810359828612383"
"404","","","","","","","","","","0.2175606944878621","0.2175606944878621","0.2175606944878621"
"405","","","","","","","","","","0.24937345025654895","0.24937345025654895","0.24937345025654895"
"406","","","","","","","","","","0.21660238139357121","0.21660238139357121","0.21660238139357121"
"407","","","","","","","","","","0.2511822487037487","0.2511822487037487","0.2511822487037487"
"408","","","","","","","","","","0.2185152701853056","0.2185152701853056","0.2185152701853056"
"409","","","","","","","","","","0.24282674690431377","0.24282674690431377","0.24282674690431377"
"410","","","","","","","","","","0.21015038387173188","0.21015038387173188","0.21015038387173188"
"411","","","","","","","","","","0.24452140598354868","0.24452140598354868","0.24452140598354868"
"412","","","","","","","","","","0.22008170998013968","0.22008170998013968","0.22008170998013968"
"413","","","","","","","","","","0.21642661909331087","0.21642661909331087","0.21642661909331087"
"414","","","","","","","","","","0.21335514612676362","0.21335514612676362","0.21335514612676362"
"415","","","","","","","","","","0.22005369912794304","0.22005369912794304","0.22005369912794304"
"416","","","","","","","","","","0.21327417815639074","0.21327417815639074","0.21327417815639074"
"417","","","","","","","","","","0.22613138818410855","0.22613138818410855","0.22613138818410855"
"418","","","","","","","","","","0.20106367970007927","0.20106367970007927","0.20106367970007927"
"419","","","","","","","","","","0.21828754080208115","0.21828754080208115","0.21828754080208115"
"420","","","","","","","","","","0.1971561767135112","0.1971561767135112","0.1971561767135112"
"421","","","","","","","","","","0.2274125840837155","0.2274125840837155","0.2274125840837155"
"422","","","","","","","","","","0.21134090599922986","0.21134090599922986","0.21134090599922986"
"423","","","","","","","","","","0.23782949828152838","0.23782949828152838","0.23782949828152838"
"424","","","","","","","","","","0.22025325431336995","0.22025325431336995","0.22025325431336995"
"425","","","","","","","","","","0.23730843459033635","0.23730843459033635","0.23730843459033635"
"426","","","","","","","","","","0.18353648139738743","0.18353648139738743","0.18353648139738743"
"427","","","","","","","","","","0.26010052053096855","0.26010052053096855","0.26010052053096855"
"428","","","","","","","","","","0.19909968919776105","0.19909968919776105","0.19909968919776105"
"429","","","","","","","","","","0.2351055981936278","0.2351055981936278","0.2351055981936278"
"430","","","","","","","","","","0.19907019541219428","0.19907019541219428","0.19907019541219428"
"431","","","","","","","","","","0.22721216559042165","0.22721216559042165","0.22721216559042165"
"432","","","","","","","","","","0.20416295612115917","0.20416295612115917","0.20416295612115917"
"433","","","","","","","","","","0.2445043534040451","0.2445043534040451","0.2445043534040451"
"434","","","","","","","","","","0.19818266087016206","0.19818266087016206","0.19818266087016206"
"435","","","","","","","","","","0.22957524653570152","0.22957524653570152","0.22957524653570152"
"436","","","","","","","","","","0.18599870860300682","0.18599870860300682","0.18599870860300682"
"437","","","","","","","","","","0.20752466191296226","0.20752466191296226","0.20752466191296226"
"438","","","","","","","","","","0.19018166572959333","0.19018166572959333","0.19018166572959333"
"439","","","","","","","","","","0.2263463445191766","0.2263463445191766","0.2263463445191766"
"440","","","","","","","","","","0.2086282734701663","0.2086282734701663","0.2086282734701663"
"441","","","","","","","","","","0.2139106698150252","0.2139106698150252","0.2139106698150252"
"442","","","","","","","","","","0.19985850527882576","0.19985850527882576","0.19985850527882576"
"443","","","","","","","","","","0.2184927121264699","0.2184927121264699","0.2184927121264699"
"444","","","","","","","","","","0.20476774788565105","0.20476774788565105","0.20476774788565105"
"445","","","","","","","","","","0.21940813049858","0.21940813049858","0.21940813049858"
"446","","","","","","","","","","0.1973434493497566","0.1973434493497566","0.1973434493497566"
"447","","","","","","","","","","0.2170015342441606","0.2170015342441606","0.2170015342441606"
"448","","","","","","","","","","0.21223406821121404","0.21223406821121404","0.21223406821121404"
"449","","","","","","","","","","0.24968726287285486","0.24968726287285486","0.24968726287285486"
"450","","","","","","","","","","0.20589484301062277","0.20589484301062277","0.20589484301062277"
