"Step","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes - Global/Averaged Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes - Global/Averaged Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes - Global/Averaged Angle__MAX","IMAGENET1k_AFFCLModel_PreciseFCL_adam_lr0.001_20classes - Global/Averaged Angle","IMAGENET1k_AFFCLModel_PreciseFCL_adam_lr0.001_20classes - Global/Averaged Angle__MIN","IMAGENET1k_AFFCLModel_PreciseFCL_adam_lr0.001_20classes - Global/Averaged Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Angle__MAX","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005_20classes - Global/Averaged Angle","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005_20classes - Global/Averaged Angle__MIN","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005_20classes - Global/Averaged Angle__MAX","IMAGENET1k_ResNet50-pretrained_FedAvg_sgd_lr0.005 - Global/Averaged Angle","IMAGENET1k_ResNet50-pretrained_FedAvg_sgd_lr0.005 - Global/Averaged Angle__MIN","IMAGENET1k_ResNet50-pretrained_FedAvg_sgd_lr0.005 - Global/Averaged Angle__MAX"
"366","","","","0.332192063331604","0.332192063331604","0.332192063331604","0.23258163779973984","0.23258163779973984","0.23258163779973984","","","","","",""
"367","","","","0.33478360772132876","0.33478360772132876","0.33478360772132876","0.2310045301914215","0.2310045301914215","0.2310045301914215","","","","","",""
"368","","","","0.33931453451514243","0.33931453451514243","0.33931453451514243","0.22948639690876008","0.22948639690876008","0.22948639690876008","","","","","",""
"369","","","","0.3379290461540222","0.3379290461540222","0.3379290461540222","0.2282201051712036","0.2282201051712036","0.2282201051712036","","","","","",""
"370","","","","0.3344815820455551","0.3344815820455551","0.3344815820455551","0.22671432346105574","0.22671432346105574","0.22671432346105574","","","","","",""
"371","","","","0.33143181949853895","0.33143181949853895","0.33143181949853895","0.22515731304883957","0.22515731304883957","0.22515731304883957","","","","","",""
"372","","","","0.3177327200770378","0.3177327200770378","0.3177327200770378","0.22391786724328994","0.22391786724328994","0.22391786724328994","","","","","",""
"373","","","","0.3120812147855759","0.3120812147855759","0.3120812147855759","0.22289569973945617","0.22289569973945617","0.22289569973945617","","","","","",""
"374","","","","0.32387126088142393","0.32387126088142393","0.32387126088142393","0.2217973828315735","0.2217973828315735","0.2217973828315735","","","","","",""
"375","","","","0.3262593008577824","0.3262593008577824","0.3262593008577824","0.2206437960267067","0.2206437960267067","0.2206437960267067","","","","","",""
"376","","","","0.3318079233169556","0.3318079233169556","0.3318079233169556","0.3751079499721527","0.3751079499721527","0.3751079499721527","","","","","",""
"377","","","","0.3287686362862587","0.3287686362862587","0.3287686362862587","0.32828591763973236","0.32828591763973236","0.32828591763973236","","","","","",""
"378","","","","0.3299420528113842","0.3299420528113842","0.3299420528113842","0.30621480345726015","0.30621480345726015","0.30621480345726015","","","","","",""
"379","","","","0.3240353114902973","0.3240353114902973","0.3240353114902973","0.2900499105453491","0.2900499105453491","0.2900499105453491","","","","","",""
"380","","","","0.3018249571323395","0.3018249571323395","0.3018249571323395","0.27672006487846373","0.27672006487846373","0.27672006487846373","","","","","",""
"381","","","","0.31208045557141306","0.31208045557141306","0.31208045557141306","0.2671781539916992","0.2671781539916992","0.2671781539916992","","","","","",""
"382","","","","0.3279599003493786","0.3279599003493786","0.3279599003493786","0.25846326947212217","0.25846326947212217","0.25846326947212217","","","","","",""
"383","","","","0.36626462936401366","0.36626462936401366","0.36626462936401366","0.25207325220108034","0.25207325220108034","0.25207325220108034","","","","","",""
"384","","","","0.3828494712710381","0.3828494712710381","0.3828494712710381","0.24628866016864776","0.24628866016864776","0.24628866016864776","","","","","",""
"385","","","","0.38183154463768004","0.38183154463768004","0.38183154463768004","0.24221561551094056","0.24221561551094056","0.24221561551094056","","","","","",""
"386","","","","0.372770918905735","0.372770918905735","0.372770918905735","0.2383332923054695","0.2383332923054695","0.2383332923054695","","","","","",""
"387","","","","0.36192215532064437","0.36192215532064437","0.36192215532064437","0.23534266650676727","0.23534266650676727","0.23534266650676727","","","","","",""
"388","","","","0.3474635347723961","0.3474635347723961","0.3474635347723961","0.23195236027240754","0.23195236027240754","0.23195236027240754","","","","","",""
"389","","","","0.3384610265493393","0.3384610265493393","0.3384610265493393","0.22949255555868148","0.22949255555868148","0.22949255555868148","","","","","",""
"390","","","","0.3322979733347893","0.3322979733347893","0.3322979733347893","0.22753017246723176","0.22753017246723176","0.22753017246723176","","","","","",""
"391","","","","0.3283288076519966","0.3283288076519966","0.3283288076519966","0.2255105495452881","0.2255105495452881","0.2255105495452881","","","","","",""
"392","","","","0.3181345582008362","0.3181345582008362","0.3181345582008362","0.22381793707609177","0.22381793707609177","0.22381793707609177","","","","","",""
"393","","","","0.3118941128253937","0.3118941128253937","0.3118941128253937","0.22194547355175018","0.22194547355175018","0.22194547355175018","","","","","",""
"394","","","","0.3123090550303459","0.3123090550303459","0.3123090550303459","0.22057567685842513","0.22057567685842513","0.22057567685842513","","","","","",""
"395","","","","0.32415086328983306","0.32415086328983306","0.32415086328983306","0.2191137045621872","0.2191137045621872","0.2191137045621872","","","","","",""
"396","","","","0.3317801058292389","0.3317801058292389","0.3317801058292389","0.21752993911504745","0.21752993911504745","0.21752993911504745","","","","","",""
"397","","","","0.33398538678884504","0.33398538678884504","0.33398538678884504","0.21659414619207382","0.21659414619207382","0.21659414619207382","","","","","",""
"398","","","","0.33332503139972686","0.33332503139972686","0.33332503139972686","0.21534660160541536","0.21534660160541536","0.21534660160541536","","","","","",""
"399","","","","0.3237380117177963","0.3237380117177963","0.3237380117177963","0.21395353227853775","0.21395353227853775","0.21395353227853775","","","","","",""
"400","","","","0.3160799935460091","0.3160799935460091","0.3160799935460091","0.21330343782901764","0.21330343782901764","0.21330343782901764","","","","","",""
"401","","","","0.32494776993989943","0.32494776993989943","0.32494776993989943","0.3861157029867172","0.3861157029867172","0.3861157029867172","","","","","",""
"402","","","","0.310429485142231","0.310429485142231","0.310429485142231","0.333130544424057","0.333130544424057","0.333130544424057","","","","","",""
"403","","","","0.30105172768235205","0.30105172768235205","0.30105172768235205","0.30893115103244784","0.30893115103244784","0.30893115103244784","","","","","",""
"404","","","","0.3203465029597282","0.3203465029597282","0.3203465029597282","0.29089121222496034","0.29089121222496034","0.29089121222496034","","","","","",""
"405","","","","0.3327548786997795","0.3327548786997795","0.3327548786997795","0.2777277112007141","0.2777277112007141","0.2777277112007141","","","","","",""
"406","","","","0.32503839284181596","0.32503839284181596","0.32503839284181596","0.26663451045751574","0.26663451045751574","0.26663451045751574","","","","","",""
"407","","","","0.3133642300963402","0.3133642300963402","0.3133642300963402","0.25832542330026625","0.25832542330026625","0.25832542330026625","","","","","",""
"408","","","","0.31236703842878344","0.31236703842878344","0.31236703842878344","0.2515879303216934","0.2515879303216934","0.2515879303216934","","","","","",""
"409","","","","0.3145186319947243","0.3145186319947243","0.3145186319947243","0.24600378125905992","0.24600378125905992","0.24600378125905992","","","","","",""
"410","","","","0.31604934185743333","0.31604934185743333","0.31604934185743333","0.24161671102046967","0.24161671102046967","0.24161671102046967","","","","","",""
"411","","","","0.31971544921398165","0.31971544921398165","0.31971544921398165","0.2373586967587471","0.2373586967587471","0.2373586967587471","","","","","",""
"412","","","","0.30880265682935715","0.30880265682935715","0.30880265682935715","0.2344289481639862","0.2344289481639862","0.2344289481639862","","","","","",""
"413","","","","0.29583014994859697","0.29583014994859697","0.29583014994859697","0.23158313930034638","0.23158313930034638","0.23158313930034638","","","","","",""
"414","","","","0.3032868951559067","0.3032868951559067","0.3032868951559067","0.22936547994613649","0.22936547994613649","0.22936547994613649","","","","","",""
"415","","","","0.328701613843441","0.328701613843441","0.328701613843441","0.22678642719984055","0.22678642719984055","0.22678642719984055","","","","","",""
"416","","","","0.3472977191209793","0.3472977191209793","0.3472977191209793","0.22509090900421141","0.22509090900421141","0.22509090900421141","","","","","",""
"417","","","","0.373100557923317","0.373100557923317","0.373100557923317","0.2230304256081581","0.2230304256081581","0.2230304256081581","","","","","",""
"418","","","","0.36367422342300415","0.36367422342300415","0.36367422342300415","0.2216540902853012","0.2216540902853012","0.2216540902853012","","","","","",""
"419","","","","0.3503787785768509","0.3503787785768509","0.3503787785768509","0.21982448995113374","0.21982448995113374","0.21982448995113374","","","","","",""
"420","","","","0.3570461615920067","0.3570461615920067","0.3570461615920067","0.218613800406456","0.218613800406456","0.218613800406456","","","","","",""
"421","","","","0.35829212665557864","0.35829212665557864","0.35829212665557864","0.21743167340755462","0.21743167340755462","0.21743167340755462","","","","","",""
"422","","","","0.3324728414416313","0.3324728414416313","0.3324728414416313","0.21607594192028046","0.21607594192028046","0.21607594192028046","","","","","",""
"423","","","","0.30825948566198347","0.30825948566198347","0.30825948566198347","0.2146790161728859","0.2146790161728859","0.2146790161728859","","","","","",""
"424","","","","0.3018873006105423","0.3018873006105423","0.3018873006105423","0.21383662074804305","0.21383662074804305","0.21383662074804305","","","","","",""
"425","","","","0.30578509271144866","0.30578509271144866","0.30578509271144866","0.2128789946436882","0.2128789946436882","0.2128789946436882","","","","","",""
"426","","","","0.31264928728342056","0.31264928728342056","0.31264928728342056","0.38635189831256866","0.38635189831256866","0.38635189831256866","","","","","",""
"427","","","","0.3137862265110016","0.3137862265110016","0.3137862265110016","0.3330828696489334","0.3330828696489334","0.3330828696489334","","","","","",""
"428","","","","0.30624663829803467","0.30624663829803467","0.30624663829803467","0.3107036054134369","0.3107036054134369","0.3107036054134369","","","","","",""
"429","","","","0.3060568571090698","0.3060568571090698","0.3060568571090698","0.2935675740242004","0.2935675740242004","0.2935675740242004","","","","","",""
"430","","","","0.3031707152724266","0.3031707152724266","0.3031707152724266","0.2799118995666504","0.2799118995666504","0.2799118995666504","","","","","",""
"431","","","","0.3250752940773964","0.3250752940773964","0.3250752940773964","0.2690491318702698","0.2690491318702698","0.2690491318702698","","","","","",""
"432","","","","0.3171926349401474","0.3171926349401474","0.3171926349401474","0.26054873168468473","0.26054873168468473","0.26054873168468473","","","","","",""
"433","","","","0.29248170256614686","0.29248170256614686","0.29248170256614686","0.2537195682525635","0.2537195682525635","0.2537195682525635","","","","","",""
"434","","","","0.2887622267007828","0.2887622267007828","0.2887622267007828","0.24791504442691803","0.24791504442691803","0.24791504442691803","","","","","",""
"435","","","","0.28169854283332824","0.28169854283332824","0.28169854283332824","0.2430226370692253","0.2430226370692253","0.2430226370692253","","","","","",""
"436","","","","0.27988366037607193","0.27988366037607193","0.27988366037607193","0.23858848214149475","0.23858848214149475","0.23858848214149475","","","","","",""
"437","","","","0.281111316382885","0.281111316382885","0.281111316382885","0.23554475456476212","0.23554475456476212","0.23554475456476212","","","","","",""
"438","","","","0.2826972872018814","0.2826972872018814","0.2826972872018814","0.23266282230615615","0.23266282230615615","0.23266282230615615","","","","","",""
"439","","","","0.28627497106790545","0.28627497106790545","0.28627497106790545","0.22979532182216644","0.22979532182216644","0.22979532182216644","","","","","",""
"440","","","","0.2823119297623634","0.2823119297623634","0.2823119297623634","0.2278491660952568","0.2278491660952568","0.2278491660952568","","","","","",""
"441","","","","0.32260638773441314","0.32260638773441314","0.32260638773441314","0.2259068727493286","0.2259068727493286","0.2259068727493286","","","","","",""
"442","","","","0.30885553956031797","0.30885553956031797","0.30885553956031797","0.22402533739805222","0.22402533739805222","0.22402533739805222","","","","","",""
"443","","","","0.2807892143726349","0.2807892143726349","0.2807892143726349","0.2221747562289238","0.2221747562289238","0.2221747562289238","","","","","",""
"444","","","","0.2775895208120346","0.2775895208120346","0.2775895208120346","0.22092988044023515","0.22092988044023515","0.22092988044023515","","","","","",""
"445","","","","0.2710957184433937","0.2710957184433937","0.2710957184433937","0.2193257912993431","0.2193257912993431","0.2193257912993431","","","","","",""
"446","","","","0.2648907169699669","0.2648907169699669","0.2648907169699669","0.21754644215106964","0.21754644215106964","0.21754644215106964","","","","","",""
"447","","","","0.26455441415309905","0.26455441415309905","0.26455441415309905","0.21632728576660157","0.21632728576660157","0.21632728576660157","","","","","",""
"448","","","","0.2659039840102196","0.2659039840102196","0.2659039840102196","0.2149585157632828","0.2149585157632828","0.2149585157632828","","","","","",""
"449","","","","0.26202845871448516","0.26202845871448516","0.26202845871448516","0.21383907794952392","0.21383907794952392","0.21383907794952392","","","","","",""
"450","","","","0.26455883383750917","0.26455883383750917","0.26455883383750917","0.21298913210630416","0.21298913210630416","0.21298913210630416","","","","","",""
"451","","","","0.30822666436433793","0.30822666436433793","0.30822666436433793","0.3839043706655502","0.3839043706655502","0.3839043706655502","","","","","",""
"452","","","","0.3001301109790802","0.3001301109790802","0.3001301109790802","0.3294719994068146","0.3294719994068146","0.3294719994068146","","","","","",""
"453","","","","0.2789548233151436","0.2789548233151436","0.2789548233151436","0.30541498959064484","0.30541498959064484","0.30541498959064484","","","","","",""
"454","","","","0.2787178307771683","0.2787178307771683","0.2787178307771683","0.2875711530447006","0.2875711530447006","0.2875711530447006","","","","","",""
"455","","","","0.2629664033651352","0.2629664033651352","0.2629664033651352","0.27427048683166505","0.27427048683166505","0.27427048683166505","","","","","",""
"456","","","","0.26307694613933563","0.26307694613933563","0.26307694613933563","0.2637792855501175","0.2637792855501175","0.2637792855501175","","","","","",""
"457","","","","0.25680931359529496","0.25680931359529496","0.25680931359529496","0.2554855689406395","0.2554855689406395","0.2554855689406395","","","","","",""
"458","","","","0.25672347396612166","0.25672347396612166","0.25672347396612166","0.24831170290708543","0.24831170290708543","0.24831170290708543","","","","","",""
"459","","","","0.2585825577378273","0.2585825577378273","0.2585825577378273","0.2426490843296051","0.2426490843296051","0.2426490843296051","","","","","",""
"460","","","","0.2593246728181839","0.2593246728181839","0.2593246728181839","0.23797794580459594","0.23797794580459594","0.23797794580459594","","","","","",""
"461","","","","0.3176573634147644","0.3176573634147644","0.3176573634147644","0.23438875526189804","0.23438875526189804","0.23438875526189804","","","","","",""
"462","","","","0.31238960921764375","0.31238960921764375","0.31238960921764375","0.2308984339237213","0.2308984339237213","0.2308984339237213","","","","","",""
"463","","","","0.2903274118900299","0.2903274118900299","0.2903274118900299","0.22818541377782822","0.22818541377782822","0.22818541377782822","","","","","",""
"464","","","","0.28302628844976424","0.28302628844976424","0.28302628844976424","0.22512614876031875","0.22512614876031875","0.22512614876031875","","","","","",""
"465","","","","0.26978494971990585","0.26978494971990585","0.26978494971990585","0.22286405861377717","0.22286405861377717","0.22286405861377717","","","","","",""
"466","","","","0.2679059609770775","0.2679059609770775","0.2679059609770775","0.2211767017841339","0.2211767017841339","0.2211767017841339","","","","","",""
"467","","","","0.2661116987466812","0.2661116987466812","0.2661116987466812","0.2187845453619957","0.2187845453619957","0.2187845453619957","","","","","",""
"468","","","","0.2615025192499161","0.2615025192499161","0.2615025192499161","0.21703507304191588","0.21703507304191588","0.21703507304191588","","","","","",""
"469","","","","0.25895890444517133","0.25895890444517133","0.25895890444517133","0.21564090996980667","0.21564090996980667","0.21564090996980667","","","","","",""
"470","","","","0.25916159003973005","0.25916159003973005","0.25916159003973005","0.2144569531083107","0.2144569531083107","0.2144569531083107","","","","","",""
"471","","","","0.311941359937191","0.311941359937191","0.311941359937191","0.21288664489984513","0.21288664489984513","0.21288664489984513","","","","","",""
"472","","","","0.3031839162111282","0.3031839162111282","0.3031839162111282","0.2117275357246399","0.2117275357246399","0.2117275357246399","","","","","",""
"473","","","","0.28614463806152346","0.28614463806152346","0.28614463806152346","0.2102144554257393","0.2102144554257393","0.2102144554257393","","","","","",""
"474","","","","0.28236003667116166","0.28236003667116166","0.28236003667116166","0.20916305482387543","0.20916305482387543","0.20916305482387543","","","","","",""
"475","","","","0.26425278931856155","0.26425278931856155","0.26425278931856155","0.20818473696708678","0.20818473696708678","0.20818473696708678","","","","","",""
"476","","","","0.2621484637260437","0.2621484637260437","0.2621484637260437","0.3818593919277191","0.3818593919277191","0.3818593919277191","","","","","",""
"477","","","","0.2589632719755173","0.2589632719755173","0.2589632719755173","0.33138923048973085","0.33138923048973085","0.33138923048973085","","","","","",""
"478","","","","0.25463973730802536","0.25463973730802536","0.25463973730802536","0.30736096799373624","0.30736096799373624","0.30736096799373624","","","","","",""
"479","","","","0.2526447892189026","0.2526447892189026","0.2526447892189026","0.29012509286403654","0.29012509286403654","0.29012509286403654","","","","","",""
"480","","","","0.2463410347700119","0.2463410347700119","0.2463410347700119","0.27626675367355347","0.27626675367355347","0.27626675367355347","","","","","",""
"481","","","","0.31550965905189515","0.31550965905189515","0.31550965905189515","0.26544133126735686","0.26544133126735686","0.26544133126735686","","","","","",""
"482","","","","0.3030853748321533","0.3030853748321533","0.3030853748321533","0.2569089516997337","0.2569089516997337","0.2569089516997337","","","","","",""
"483","","","","0.2825660392642021","0.2825660392642021","0.2825660392642021","0.24967474043369292","0.24967474043369292","0.24967474043369292","","","","","",""
"484","","","","0.2668919026851654","0.2668919026851654","0.2668919026851654","0.2441953331232071","0.2441953331232071","0.2441953331232071","","","","","",""
"485","","","","0.26901533603668215","0.26901533603668215","0.26901533603668215","0.23876016587018967","0.23876016587018967","0.23876016587018967","","","","","",""
"486","","","","0.25619261860847475","0.25619261860847475","0.25619261860847475","0.23519169986248017","0.23519169986248017","0.23519169986248017","","","","","",""
"487","","","","0.25536863058805465","0.25536863058805465","0.25536863058805465","0.23120576441287993","0.23120576441287993","0.23120576441287993","","","","","",""
"488","","","","0.26249456107616426","0.26249456107616426","0.26249456107616426","0.22838342934846878","0.22838342934846878","0.22838342934846878","","","","","",""
"489","","","","0.2668977424502373","0.2668977424502373","0.2668977424502373","0.2259344592690468","0.2259344592690468","0.2259344592690468","","","","","",""
"490","","","","0.2665229007601738","0.2665229007601738","0.2665229007601738","0.22363058775663375","0.22363058775663375","0.22363058775663375","","","","","",""
"491","","","","0.3207695960998535","0.3207695960998535","0.3207695960998535","0.22147514224052428","0.22147514224052428","0.22147514224052428","","","","","",""
"492","","","","0.30000669658184054","0.30000669658184054","0.30000669658184054","0.2199109673500061","0.2199109673500061","0.2199109673500061","","","","","",""
"493","","","","0.28019708693027495","0.28019708693027495","0.28019708693027495","0.21774499267339706","0.21774499267339706","0.21774499267339706","","","","","",""
"494","","","","0.26596384346485136","0.26596384346485136","0.26596384346485136","0.21617719531059265","0.21617719531059265","0.21617719531059265","","","","","",""
"495","","","","0.25800418555736543","0.25800418555736543","0.25800418555736543","0.21469824612140656","0.21469824612140656","0.21469824612140656","","","","","",""
"496","","","","0.2565448671579361","0.2565448671579361","0.2565448671579361","0.21326010674238205","0.21326010674238205","0.21326010674238205","","","","","",""
"497","","","","0.2544665724039078","0.2544665724039078","0.2544665724039078","0.21193170547485352","0.21193170547485352","0.21193170547485352","","","","","",""
"498","","","","0.254280124604702","0.254280124604702","0.254280124604702","0.2104546383023262","0.2104546383023262","0.2104546383023262","","","","","",""
"499","","","","0.244545179605484","0.244545179605484","0.244545179605484","0.2093513235449791","0.2093513235449791","0.2093513235449791","","","","","",""
"500","","","","","","","0.20808281749486923","0.20808281749486923","0.20808281749486923","","","","","",""
"501","","","","","","","0.38529798686504363","0.38529798686504363","0.38529798686504363","","","","","",""
"502","","","","","","","0.3322716146707535","0.3322716146707535","0.3322716146707535","","","","","",""
"503","","","","","","","0.3082161068916321","0.3082161068916321","0.3082161068916321","","","","","",""
"504","","","","","","","0.29055372774600985","0.29055372774600985","0.29055372774600985","","","","","",""
"505","","","","","","","0.27641902267932894","0.27641902267932894","0.27641902267932894","","","","","",""
"506","","","","","","","0.2659782558679581","0.2659782558679581","0.2659782558679581","","","","","",""
"507","","","","","","","0.25675497353076937","0.25675497353076937","0.25675497353076937","","","","","",""
"508","","","","","","","0.24990497678518295","0.24990497678518295","0.24990497678518295","","","","","",""
"509","","","","","","","0.24416102170944215","0.24416102170944215","0.24416102170944215","","","","","",""
"510","","","","","","","0.23924516141414642","0.23924516141414642","0.23924516141414642","","","","","",""
"511","","","","","","","0.23517989069223405","0.23517989069223405","0.23517989069223405","","","","","",""
"512","","","","","","","0.23171366155147552","0.23171366155147552","0.23171366155147552","","","","","",""
"513","","","","","","","0.22853401750326158","0.22853401750326158","0.22853401750326158","","","","","",""
"514","","","","","","","0.2257123187184334","0.2257123187184334","0.2257123187184334","","","","","",""
"515","","","","","","","0.22302792370319366","0.22302792370319366","0.22302792370319366","","","","","",""
"516","","","","","","","0.2210031121969223","0.2210031121969223","0.2210031121969223","","","","","",""
"517","","","","","","","0.21937745064496994","0.21937745064496994","0.21937745064496994","","","","","",""
"518","","","","","","","0.2173887774348259","0.2173887774348259","0.2173887774348259","","","","","",""
"519","","","","","","","0.2156852513551712","0.2156852513551712","0.2156852513551712","","","","","",""
"520","","","","","","","0.2145273655653","0.2145273655653","0.2145273655653","","","","","",""
"521","","","","","","","0.21275588274002075","0.21275588274002075","0.21275588274002075","","","","","",""
"522","","","","","","","0.21136611700057983","0.21136611700057983","0.21136611700057983","","","","","",""
"523","","","","","","","0.21003234386444092","0.21003234386444092","0.21003234386444092","","","","","",""
"524","","","","","","","0.20895692855119705","0.20895692855119705","0.20895692855119705","","","","","",""
"525","","","","","","","0.2078779697418213","0.2078779697418213","0.2078779697418213","","","","","",""
"526","","","","","","","0.3820253938436508","0.3820253938436508","0.3820253938436508","","","","","",""
"527","","","","","","","0.32708515524864196","0.32708515524864196","0.32708515524864196","","","","","",""
"528","","","","","","","0.30303484201431274","0.30303484201431274","0.30303484201431274","","","","","",""
"529","","","","","","","0.28482548594474794","0.28482548594474794","0.28482548594474794","","","","","",""
"530","","","","","","","0.27055210769176485","0.27055210769176485","0.27055210769176485","","","","","",""
"531","","","","","","","0.25961433798074723","0.25961433798074723","0.25961433798074723","","","","","",""
"532","","","","","","","0.2501412943005562","0.2501412943005562","0.2501412943005562","","","","","",""
"533","","","","","","","0.243188014626503","0.243188014626503","0.243188014626503","","","","","",""
"534","","","","","","","0.2372426673769951","0.2372426673769951","0.2372426673769951","","","","","",""
"535","","","","","","","0.23255773037672042","0.23255773037672042","0.23255773037672042","","","","","",""
"536","","","","","","","0.22853274047374725","0.22853274047374725","0.22853274047374725","","","","","",""
"537","","","","","","","0.22489759922027588","0.22489759922027588","0.22489759922027588","","","","","",""
"538","","","","","","","0.22189947813749314","0.22189947813749314","0.22189947813749314","","","","","",""
"539","","","","","","","0.21938766092061995","0.21938766092061995","0.21938766092061995","","","","","",""
"540","","","","","","","0.21684095412492752","0.21684095412492752","0.21684095412492752","","","","","",""
"541","","","","","","","0.21488290578126906","0.21488290578126906","0.21488290578126906","","","","","",""
"542","","","","","","","0.21295199543237686","0.21295199543237686","0.21295199543237686","","","","","",""
"543","","","","","","","0.2109978199005127","0.2109978199005127","0.2109978199005127","","","","","",""
"544","","","","","","","0.20934335887432098","0.20934335887432098","0.20934335887432098","","","","","",""
"545","","","","","","","0.20777384489774703","0.20777384489774703","0.20777384489774703","","","","","",""
"546","","","","","","","0.2066849246621132","0.2066849246621132","0.2066849246621132","","","","","",""
"547","","","","","","","0.20506326258182525","0.20506326258182525","0.20506326258182525","","","","","",""
"548","","","","","","","0.20395490825176238","0.20395490825176238","0.20395490825176238","","","","","",""
"549","","","","","","","0.20265810042619706","0.20265810042619706","0.20265810042619706","","","","","",""
"550","","","","","","","0.20142484456300735","0.20142484456300735","0.20142484456300735","","","","","",""
"551","","","","","","","0.38071822226047514","0.38071822226047514","0.38071822226047514","","","","","",""
"552","","","","","","","0.32796365320682525","0.32796365320682525","0.32796365320682525","","","","","",""
"553","","","","","","","0.30378428399562835","0.30378428399562835","0.30378428399562835","","","","","",""
"554","","","","","","","0.2859336405992508","0.2859336405992508","0.2859336405992508","","","","","",""
"555","","","","","","","0.2720492765307426","0.2720492765307426","0.2720492765307426","","","","","",""
"556","","","","","","","0.2610423371195793","0.2610423371195793","0.2610423371195793","","","","","",""
"557","","","","","","","0.251729354262352","0.251729354262352","0.251729354262352","","","","","",""
"558","","","","","","","0.245145046710968","0.245145046710968","0.245145046710968","","","","","",""
"559","","","","","","","0.23940323889255524","0.23940323889255524","0.23940323889255524","","","","","",""
"560","","","","","","","0.23448289334774017","0.23448289334774017","0.23448289334774017","","","","","",""
"561","","","","","","","0.2298572078347206","0.2298572078347206","0.2298572078347206","","","","","",""
"562","","","","","","","0.22650659680366517","0.22650659680366517","0.22650659680366517","","","","","",""
"563","","","","","","","0.22364003360271453","0.22364003360271453","0.22364003360271453","","","","","",""
"564","","","","","","","0.22056118845939637","0.22056118845939637","0.22056118845939637","","","","","",""
"565","","","","","","","0.21799541264772415","0.21799541264772415","0.21799541264772415","","","","","",""
"566","","","","","","","0.21568409949541092","0.21568409949541092","0.21568409949541092","","","","","",""
"567","","","","","","","0.21392020136117934","0.21392020136117934","0.21392020136117934","","","","","",""
"568","","","","","","","0.21178375631570817","0.21178375631570817","0.21178375631570817","","","","","",""
"569","","","","","","","0.21025493890047073","0.21025493890047073","0.21025493890047073","","","","","",""
"570","","","","","","","0.2087135687470436","0.2087135687470436","0.2087135687470436","","","","","",""
"571","","","","","","","0.20708556920289994","0.20708556920289994","0.20708556920289994","","","","","",""
"572","","","","","","","0.20579248517751694","0.20579248517751694","0.20579248517751694","","","","","",""
"573","","","","","","","0.20397774279117584","0.20397774279117584","0.20397774279117584","","","","","",""
"574","","","","","","","0.20292479246854783","0.20292479246854783","0.20292479246854783","","","","","",""
"575","","","","","","","0.20193688571453094","0.20193688571453094","0.20193688571453094","","","","","",""
"576","","","","","","","0.38291959166526796","0.38291959166526796","0.38291959166526796","","","","","",""
"577","","","","","","","0.3277877330780029","0.3277877330780029","0.3277877330780029","","","","","",""
"578","","","","","","","0.30369673371315004","0.30369673371315004","0.30369673371315004","","","","","",""
"579","","","","","","","0.28612161576747897","0.28612161576747897","0.28612161576747897","","","","","",""
"580","","","","","","","0.2720001056790352","0.2720001056790352","0.2720001056790352","","","","","",""
"581","","","","","","","0.2604484111070633","0.2604484111070633","0.2604484111070633","","","","","",""
"582","","","","","","","0.2515180766582489","0.2515180766582489","0.2515180766582489","","","","","",""
"583","","","","","","","0.24410147368907928","0.24410147368907928","0.24410147368907928","","","","","",""
"584","","","","","","","0.23798865973949432","0.23798865973949432","0.23798865973949432","","","","","",""
"585","","","","","","","0.23331778347492219","0.23331778347492219","0.23331778347492219","","","","","",""
"586","","","","","","","0.22883653342723848","0.22883653342723848","0.22883653342723848","","","","","",""
"587","","","","","","","0.22524181604385377","0.22524181604385377","0.22524181604385377","","","","","",""
"588","","","","","","","0.22176413089036942","0.22176413089036942","0.22176413089036942","","","","","",""
"589","","","","","","","0.21888864934444427","0.21888864934444427","0.21888864934444427","","","","","",""
"590","","","","","","","0.21659980118274688","0.21659980118274688","0.21659980118274688","","","","","",""
"591","","","","","","","0.21409561336040497","0.21409561336040497","0.21409561336040497","","","","","",""
"592","","","","","","","0.21189276427030562","0.21189276427030562","0.21189276427030562","","","","","",""
"593","","","","","","","0.20976970195770264","0.20976970195770264","0.20976970195770264","","","","","",""
"594","","","","","","","0.20802049487829208","0.20802049487829208","0.20802049487829208","","","","","",""
"595","","","","","","","0.20636396408081054","0.20636396408081054","0.20636396408081054","","","","","",""
"596","","","","","","","0.2047785148024559","0.2047785148024559","0.2047785148024559","","","","","",""
"597","","","","","","","0.20343719571828842","0.20343719571828842","0.20343719571828842","","","","","",""
"598","","","","","","","0.20185401439666747","0.20185401439666747","0.20185401439666747","","","","","",""
"599","","","","","","","0.20061867237091063","0.20061867237091063","0.20061867237091063","","","","","",""
