"Step","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_distance-le5-sgm - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_distance-le5-sgm - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_distance-le5-sgm - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_distance-tgm5-le5 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_distance-tgm5-le5 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_distance-tgm5-le5 - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedAvg_sgd_lr0.05_distance-tgm5-le5 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedAvg_sgd_lr0.05_distance-tgm5-le5 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedAvg_sgd_lr0.05_distance-tgm5-le5 - Global/Averaged Grads Angle__MAX"
"2733","0.04259816359728575","0.04259816359728575","0.04259816359728575","","","","","",""
"2734","0.038665680456906555","0.038665680456906555","0.038665680456906555","","","","","",""
"2735","0.036869592312723395","0.036869592312723395","0.036869592312723395","","","","","",""
"2736","0.03567865200340748","0.03567865200340748","0.03567865200340748","","","","","",""
"2737","0.03425540610682219","0.03425540610682219","0.03425540610682219","","","","","",""
"2738","0.03266520928125829","0.03266520928125829","0.03266520928125829","","","","","",""
"2739","0.031017870046198368","0.031017870046198368","0.031017870046198368","","","","","",""
"2740","0.03065429938957095","0.03065429938957095","0.03065429938957095","","","","","",""
"2741","0.028164289984852077","0.028164289984852077","0.028164289984852077","","","","","",""
"2742","0.026650547366589308","0.026650547366589308","0.026650547366589308","","","","","",""
"2743","0.037644172857981176","0.037644172857981176","0.037644172857981176","","","","","",""
"2744","0.02929461667314172","0.02929461667314172","0.02929461667314172","","","","","",""
"2745","0.02712432647589594","0.02712432647589594","0.02712432647589594","","","","","",""
"2746","0.02652977880090475","0.02652977880090475","0.02652977880090475","","","","","",""
"2747","0.02560349728912115","0.02560349728912115","0.02560349728912115","","","","","",""
"2748","0.024006642401218414","0.024006642401218414","0.024006642401218414","","","","","",""
"2749","0.02580063943285495","0.02580063943285495","0.02580063943285495","","","","","",""
"2750","0.024196244850754736","0.024196244850754736","0.024196244850754736","","","","","",""
"2751","0.19991622403264045","0.19991622403264045","0.19991622403264045","","","","","",""
"2752","0.10315672395288857","0.10315672395288857","0.10315672395288857","","","","","",""
"2753","0.08544993498595431","0.08544993498595431","0.08544993498595431","","","","","",""
"2754","0.07056861612014473","0.07056861612014473","0.07056861612014473","","","","","",""
"2755","0.06352508254116401","0.06352508254116401","0.06352508254116401","","","","","",""
"2756","0.052927859767805785","0.052927859767805785","0.052927859767805785","","","","","",""
"2757","0.04621205862815259","0.04621205862815259","0.04621205862815259","","","","","",""
"2758","0.041813549532089385","0.041813549532089385","0.041813549532089385","","","","","",""
"2759","0.039897396452724936","0.039897396452724936","0.039897396452724936","","","","","",""
"2760","0.037111420910805465","0.037111420910805465","0.037111420910805465","","","","","",""
"2761","0.03546937360893935","0.03546937360893935","0.03546937360893935","","","","","",""
"2762","0.03614336314378306","0.03614336314378306","0.03614336314378306","","","","","",""
"2763","0.03478548608720303","0.03478548608720303","0.03478548608720303","","","","","",""
"2764","0.03137366793351248","0.03137366793351248","0.03137366793351248","","","","","",""
"2765","0.028950567077845334","0.028950567077845334","0.028950567077845334","","","","","",""
"2766","0.028682621782645582","0.028682621782645582","0.028682621782645582","","","","","",""
"2767","0.03118703584652394","0.03118703584652394","0.03118703584652394","","","","","",""
"2768","0.02829101886600256","0.02829101886600256","0.02829101886600256","","","","","",""
"2769","0.02659075578674674","0.02659075578674674","0.02659075578674674","","","","","",""
"2770","0.025570488609373568","0.025570488609373568","0.025570488609373568","","","","","",""
"2771","0.02684357451274991","0.02684357451274991","0.02684357451274991","","","","","",""
"2772","0.025122701674699783","0.025122701674699783","0.025122701674699783","","","","","",""
"2773","0.02430896306410432","0.02430896306410432","0.02430896306410432","","","","","",""
"2774","0.029928403394296765","0.029928403394296765","0.029928403394296765","","","","","",""
"2775","0.025811751689761877","0.025811751689761877","0.025811751689761877","","","","","",""
"2776","0.17916276946663856","0.17916276946663856","0.17916276946663856","","","","","",""
"2777","0.10944935195962899","0.10944935195962899","0.10944935195962899","","","","","",""
"2778","0.09264154365519062","0.09264154365519062","0.09264154365519062","","","","","",""
"2779","0.07897413877304643","0.07897413877304643","0.07897413877304643","","","","","",""
"2780","0.0691372136992868","0.0691372136992868","0.0691372136992868","","","","","",""
"2781","0.06019760930445045","0.06019760930445045","0.06019760930445045","","","","","",""
"2782","0.050510466936975716","0.050510466936975716","0.050510466936975716","","","","","",""
"2783","0.04662160316482186","0.04662160316482186","0.04662160316482186","","","","","",""
"2784","0.042557750316336754","0.042557750316336754","0.042557750316336754","","","","","",""
"2785","0.03699181102216244","0.03699181102216244","0.03699181102216244","","","","","",""
"2786","0.033423069342970846","0.033423069342970846","0.033423069342970846","","","","","",""
"2787","0.03386892533861101","0.03386892533861101","0.03386892533861101","","","","","",""
"2788","0.031705479063093664","0.031705479063093664","0.031705479063093664","","","","","",""
"2789","0.031848610192537305","0.031848610192537305","0.031848610192537305","","","","","",""
"2790","0.02897570885717869","0.02897570885717869","0.02897570885717869","","","","","",""
"2791","0.029336251094937326","0.029336251094937326","0.029336251094937326","","","","","",""
"2792","0.026370711624622345","0.026370711624622345","0.026370711624622345","","","","","",""
"2793","0.028026808835566044","0.028026808835566044","0.028026808835566044","","","","","",""
"2794","0.02691886208951473","0.02691886208951473","0.02691886208951473","","","","","",""
"2795","0.026998594943434","0.026998594943434","0.026998594943434","","","","","",""
"2796","0.027901664978126062","0.027901664978126062","0.027901664978126062","","","","","",""
"2797","0.028276897426694633","0.028276897426694633","0.028276897426694633","","","","","",""
"2798","0.02547720592468977","0.02547720592468977","0.02547720592468977","","","","","",""
"2799","0.024194512427784504","0.024194512427784504","0.024194512427784504","","","","","",""
"2800","0.023979313373565674","0.023979313373565674","0.023979313373565674","","","","","",""
"2801","0.21519667744636536","0.21519667744636536","0.21519667744636536","","","","","",""
"2802","0.12322892745927674","0.12322892745927674","0.12322892745927674","","","","","",""
"2803","0.09850887097651138","0.09850887097651138","0.09850887097651138","","","","","",""
"2804","0.07707585456460947","0.07707585456460947","0.07707585456460947","","","","","",""
"2805","0.0638651973917149","0.0638651973917149","0.0638651973917149","","","","","",""
"2806","0.05527904195827432","0.05527904195827432","0.05527904195827432","","","","","",""
"2807","0.05007229964714497","0.05007229964714497","0.05007229964714497","","","","","",""
"2808","0.044293964235112074","0.044293964235112074","0.044293964235112074","","","","","",""
"2809","0.04083932281471789","0.04083932281471789","0.04083932281471789","","","","","",""
"2810","0.03741691851057112","0.03741691851057112","0.03741691851057112","","","","","",""
"2811","0.03357836158014834","0.03357836158014834","0.03357836158014834","","","","","",""
"2812","0.030667774761095643","0.030667774761095643","0.030667774761095643","","","","","",""
"2813","0.034438798748888076","0.034438798748888076","0.034438798748888076","","","","","",""
"2814","0.028863037922419607","0.028863037922419607","0.028863037922419607","","","","","",""
"2815","0.0284765737503767","0.0284765737503767","0.0284765737503767","","","","","",""
"2816","0.028558270409703254","0.028558270409703254","0.028558270409703254","","","","","",""
"2817","0.03373288170085289","0.03373288170085289","0.03373288170085289","","","","","",""
"2818","0.029954553954303263","0.029954553954303263","0.029954553954303263","","","","","",""
"2819","0.026019349358975888","0.026019349358975888","0.026019349358975888","","","","","",""
"2820","0.021914712097495796","0.021914712097495796","0.021914712097495796","","","","","",""
"2821","0.02610377239063382","0.02610377239063382","0.02610377239063382","","","","","",""
"2822","0.024852718287147583","0.024852718287147583","0.024852718287147583","","","","","",""
"2823","0.023282451521372424","0.023282451521372424","0.023282451521372424","","","","","",""
"2824","0.023666449944139457","0.023666449944139457","0.023666449944139457","","","","","",""
"2825","0.022707826877012848","0.022707826877012848","0.022707826877012848","","","","","",""
"2826","0.19898669481277464","0.19898669481277464","0.19898669481277464","","","","","",""
"2827","0.10508698183228261","0.10508698183228261","0.10508698183228261","","","","","",""
"2828","0.0889095648250077","0.0889095648250077","0.0889095648250077","","","","","",""
"2829","0.07566407707752659","0.07566407707752659","0.07566407707752659","","","","","",""
"2830","0.06396042590262369","0.06396042590262369","0.06396042590262369","","","","","",""
"2831","0.057672499152831735","0.057672499152831735","0.057672499152831735","","","","","",""
"2832","0.051976756379008296","0.051976756379008296","0.051976756379008296","","","","","",""
"2833","0.04660957579268143","0.04660957579268143","0.04660957579268143","","","","","",""
"2834","0.04409457322210073","0.04409457322210073","0.04409457322210073","","","","","",""
"2835","0.039319608020596204","0.039319608020596204","0.039319608020596204","","","","","",""
"2836","0.038244439263362434","0.038244439263362434","0.038244439263362434","","","","","",""
"2837","0.03406514260917902","0.03406514260917902","0.03406514260917902","","","","","",""
"2838","0.03349451889283955","0.03349451889283955","0.03349451889283955","","","","","",""
"2839","0.02889151549898088","0.02889151549898088","0.02889151549898088","","","","","",""
"2840","0.028415940038394184","0.028415940038394184","0.028415940038394184","","","","","",""
"2841","0.026801305003464223","0.026801305003464223","0.026801305003464223","","","","","",""
"2842","0.025823030360697885","0.025823030360697885","0.025823030360697885","","","","","",""
"2843","0.02459990493953228","0.02459990493953228","0.02459990493953228","","","","","",""
"2844","0.022089090403169392","0.022089090403169392","0.022089090403169392","","","","","",""
"2845","0.027446641409769653","0.027446641409769653","0.027446641409769653","","","","","",""
"2846","0.025241292249411344","0.025241292249411344","0.025241292249411344","","","","","",""
"2847","0.024207947067916392","0.024207947067916392","0.024207947067916392","","","","","",""
"2848","0.03084775823634118","0.03084775823634118","0.03084775823634118","","","","","",""
"2849","0.023678406309336424","0.023678406309336424","0.023678406309336424","","","","","",""
"2850","0.022190398499369622","0.022190398499369622","0.022190398499369622","","","","","",""
"2851","0.19089188247919084","0.19089188247919084","0.19089188247919084","","","","","",""
"2852","0.10676909290195909","0.10676909290195909","0.10676909290195909","","","","","",""
"2853","0.09222926102986094","0.09222926102986094","0.09222926102986094","","","","","",""
"2854","0.07525236601708457","0.07525236601708457","0.07525236601708457","","","","","",""
"2855","0.06570664062630385","0.06570664062630385","0.06570664062630385","","","","","",""
"2856","0.056595157387200744","0.056595157387200744","0.056595157387200744","","","","","",""
"2857","0.04805573865771293","0.04805573865771293","0.04805573865771293","","","","","",""
"2858","0.0430664429999888","0.0430664429999888","0.0430664429999888","","","","","",""
"2859","0.0389803559333086","0.0389803559333086","0.0389803559333086","","","","","",""
"2860","0.03818511134013534","0.03818511134013534","0.03818511134013534","","","","","",""
"2861","0.03634609466884285","0.03634609466884285","0.03634609466884285","","","","","",""
"2862","0.03339652180671692","0.03339652180671692","0.03339652180671692","","","","","",""
"2863","0.03172691818326712","0.03172691818326712","0.03172691818326712","","","","","",""
"2864","0.030347114056348802","0.030347114056348802","0.030347114056348802","","","","","",""
"2865","0.030445462688803673","0.030445462688803673","0.030445462688803673","","","","","",""
"2866","0.031137754041701556","0.031137754041701556","0.031137754041701556","","","","","",""
"2867","0.02859596621245146","0.02859596621245146","0.02859596621245146","","","","","",""
"2868","0.02600170124322176","0.02600170124322176","0.02600170124322176","","","","","",""
"2869","0.026202646978199483","0.026202646978199483","0.026202646978199483","","","","","",""
"2870","0.028697897978127003","0.028697897978127003","0.028697897978127003","","","","","",""
"2871","0.024489136040210725","0.024489136040210725","0.024489136040210725","","","","","",""
"2872","0.023670120434835552","0.023670120434835552","0.023670120434835552","","","","","",""
"2873","0.02797730140388012","0.02797730140388012","0.02797730140388012","","","","","",""
"2874","0.022714283540844916","0.022714283540844916","0.022714283540844916","","","","","",""
"2875","0.023260115720331667","0.023260115720331667","0.023260115720331667","","","","","",""
"2876","0.19716834656894208","0.19716834656894208","0.19716834656894208","","","","","",""
"2877","0.10161908951180522","0.10161908951180522","0.10161908951180522","","","","","",""
"2878","0.0856076592602767","0.0856076592602767","0.0856076592602767","","","","","",""
"2879","0.07390391771681606","0.07390391771681606","0.07390391771681606","","","","","",""
"2880","0.06299312032177112","0.06299312032177112","0.06299312032177112","","","","","",""
"2881","0.05581543565785978","0.05581543565785978","0.05581543565785978","","","","","",""
"2882","0.04834753568749875","0.04834753568749875","0.04834753568749875","","","","","",""
"2883","0.043800682239234445","0.043800682239234445","0.043800682239234445","","","","","",""
"2884","0.04267212465405464","0.04267212465405464","0.04267212465405464","","","","","",""
"2885","0.039970910786651076","0.039970910786651076","0.039970910786651076","","","","","",""
"2886","0.03909095018170774","0.03909095018170774","0.03909095018170774","","","","","",""
"2887","0.03758506564423442","0.03758506564423442","0.03758506564423442","","","","","",""
"2888","0.03693337058648467","0.03693337058648467","0.03693337058648467","","","","","",""
"2889","0.03439523536711931","0.03439523536711931","0.03439523536711931","","","","","",""
"2890","0.03292965057305992","0.03292965057305992","0.03292965057305992","","","","","",""
"2891","0.03259996584500186","0.03259996584500186","0.03259996584500186","","","","","",""
"2892","0.031116720102727414","0.031116720102727414","0.031116720102727414","","","","","",""
"2893","0.03026948418468237","0.03026948418468237","0.03026948418468237","","","","","",""
"2894","0.02714772131294012","0.02714772131294012","0.02714772131294012","","","","","",""
"2895","0.02618780156597495","0.02618780156597495","0.02618780156597495","","","","","",""
"2896","0.025247171446681024","0.025247171446681024","0.025247171446681024","","","","","",""
"2897","0.026687108501791953","0.026687108501791953","0.026687108501791953","","","","","",""
"2898","0.027656175214797258","0.027656175214797258","0.027656175214797258","","","","","",""
"2899","0.03451526246964932","0.03451526246964932","0.03451526246964932","","","","","",""
"2900","0.02816793255507946","0.02816793255507946","0.02816793255507946","","","","","",""
"2901","0.18552782103419305","0.18552782103419305","0.18552782103419305","","","","","",""
"2902","0.10404963795095683","0.10404963795095683","0.10404963795095683","","","","","",""
"2903","0.0904854629298643","0.0904854629298643","0.0904854629298643","","","","","",""
"2904","0.07372253476642072","0.07372253476642072","0.07372253476642072","","","","","",""
"2905","0.06265414623098423","0.06265414623098423","0.06265414623098423","","","","","",""
"2906","0.05564995113061741","0.05564995113061741","0.05564995113061741","","","","","",""
"2907","0.04916784563392866","0.04916784563392866","0.04916784563392866","","","","","",""
"2908","0.045878634359687566","0.045878634359687566","0.045878634359687566","","","","","",""
"2909","0.04174325179308653","0.04174325179308653","0.04174325179308653","","","","","",""
"2910","0.042572134705260396","0.042572134705260396","0.042572134705260396","","","","","",""
"2911","0.0392253508977592","0.0392253508977592","0.0392253508977592","","","","","",""
"2912","0.0365196043252945","0.0365196043252945","0.0365196043252945","","","","","",""
"2913","0.03253085177391767","0.03253085177391767","0.03253085177391767","","","","","",""
"2914","0.033623387981206176","0.033623387981206176","0.033623387981206176","","","","","",""
"2915","0.032849638015031817","0.032849638015031817","0.032849638015031817","","","","","",""
"2916","0.03213187070097774","0.03213187070097774","0.03213187070097774","","","","","",""
"2917","0.029482323341071606","0.029482323341071606","0.029482323341071606","","","","","",""
"2918","0.028479613065719604","0.028479613065719604","0.028479613065719604","","","","","",""
"2919","0.027746874392032623","0.027746874392032623","0.027746874392032623","","","","","",""
"2920","0.03185569936409593","0.03185569936409593","0.03185569936409593","","","","","",""
"2921","0.026837906539440154","0.026837906539440154","0.026837906539440154","","","","","",""
"2922","0.025144580598571338","0.025144580598571338","0.025144580598571338","","","","","",""
"2923","0.025716844387352465","0.025716844387352465","0.025716844387352465","","","","","",""
"2924","0.027375959649216384","0.027375959649216384","0.027375959649216384","","","","","",""
"2925","0.025733259189873934","0.025733259189873934","0.025733259189873934","","","","","",""
"2926","0.1919442705065012","0.1919442705065012","0.1919442705065012","","","","","",""
"2927","0.10459960249019787","0.10459960249019787","0.10459960249019787","","","","","",""
"2928","0.0927315870822349","0.0927315870822349","0.0927315870822349","","","","","",""
"2929","0.07915026314523857","0.07915026314523857","0.07915026314523857","","","","","",""
"2930","0.06941310593683739","0.06941310593683739","0.06941310593683739","","","","","",""
"2931","0.06294870733749121","0.06294870733749121","0.06294870733749121","","","","","",""
"2932","0.05616443762672134","0.05616443762672134","0.05616443762672134","","","","","",""
"2933","0.04703041572123766","0.04703041572123766","0.04703041572123766","","","","","",""
"2934","0.041545879300683736","0.041545879300683736","0.041545879300683736","","","","","",""
"2935","0.037793976324610415","0.037793976324610415","0.037793976324610415","","","","","",""
"2936","0.03717079669237137","0.03717079669237137","0.03717079669237137","","","","","",""
"2937","0.03370797272771597","0.03370797272771597","0.03370797272771597","","","","","",""
"2938","0.033112217569723726","0.033112217569723726","0.033112217569723726","","","","","",""
"2939","0.03134572250768542","0.03134572250768542","0.03134572250768542","","","","","",""
"2940","0.032336552441120145","0.032336552441120145","0.032336552441120145","","","","","",""
"2941","0.02987719386816025","0.02987719386816025","0.02987719386816025","","","","","",""
"2942","0.027243383601307868","0.027243383601307868","0.027243383601307868","","","","","",""
"2943","0.025667894780635834","0.025667894780635834","0.025667894780635834","","","","","",""
"2944","0.026440229676663877","0.026440229676663877","0.026440229676663877","","","","","",""
"2945","0.024334861850365996","0.024334861850365996","0.024334861850365996","","","","","",""
"2946","0.026876459941267968","0.026876459941267968","0.026876459941267968","","","","","",""
"2947","0.023622553618624805","0.023622553618624805","0.023622553618624805","","","","","",""
"2948","0.022155667319893838","0.022155667319893838","0.022155667319893838","","","","","",""
"2949","0.020761940479278564","0.020761940479278564","0.020761940479278564","","","","","",""
"2950","0.021467713471502066","0.021467713471502066","0.021467713471502066","","","","","",""
"2951","0.18817538231611253","0.18817538231611253","0.18817538231611253","","","","","",""
"2952","0.10811591330973896","0.10811591330973896","0.10811591330973896","","","","","",""
"2953","0.09106086382409558","0.09106086382409558","0.09106086382409558","","","","","",""
"2954","0.07685854176059365","0.07685854176059365","0.07685854176059365","","","","","",""
"2955","0.06352775563718752","0.06352775563718752","0.06352775563718752","","","","","",""
"2956","0.05783042310154997","0.05783042310154997","0.05783042310154997","","","","","",""
"2957","0.04944911041297018","0.04944911041297018","0.04944911041297018","","","","","",""
"2958","0.04258759484626353","0.04258759484626353","0.04258759484626353","","","","","",""
"2959","0.038019481655210255","0.038019481655210255","0.038019481655210255","","","","","",""
"2960","0.03685948334634304","0.03685948334634304","0.03685948334634304","","","","","",""
"2961","0.0353639430552721","0.0353639430552721","0.0353639430552721","","","","","",""
"2962","0.033968661949038505","0.033968661949038505","0.033968661949038505","","","","","",""
"2963","0.031015706025063993","0.031015706025063993","0.031015706025063993","","","","","",""
"2964","0.03202969757840037","0.03202969757840037","0.03202969757840037","","","","","",""
"2965","0.02996656084433198","0.02996656084433198","0.02996656084433198","","","","","",""
"2966","0.02724889971315861","0.02724889971315861","0.02724889971315861","","","","","",""
"2967","0.026549611873924732","0.026549611873924732","0.026549611873924732","","","","","",""
"2968","0.024703928120434284","0.024703928120434284","0.024703928120434284","","","","","",""
"2969","0.023826879411935807","0.023826879411935807","0.023826879411935807","","","","","",""
"2970","0.024199429117143154","0.024199429117143154","0.024199429117143154","","","","","",""
"2971","0.022928584795445205","0.022928584795445205","0.022928584795445205","","","","","",""
"2972","0.028408573716878893","0.028408573716878893","0.028408573716878893","","","","","",""
"2973","0.02284281387925148","0.02284281387925148","0.02284281387925148","","","","","",""
"2974","0.024323453530669212","0.024323453530669212","0.024323453530669212","","","","","",""
"2975","0.02258503869175911","0.02258503869175911","0.02258503869175911","","","","","",""
"2976","0.19716380022466182","0.19716380022466182","0.19716380022466182","","","","","",""
"2977","0.10269562746459769","0.10269562746459769","0.10269562746459769","","","","","",""
"2978","0.08829322051809868","0.08829322051809868","0.08829322051809868","","","","","",""
"2979","0.07449925406326656","0.07449925406326656","0.07449925406326656","","","","","",""
"2980","0.06488691228907556","0.06488691228907556","0.06488691228907556","","","","","",""
"2981","0.06194576011039317","0.06194576011039317","0.06194576011039317","","","","","",""
"2982","0.05090043845586479","0.05090043845586479","0.05090043845586479","","","","","",""
"2983","0.04629944123327732","0.04629944123327732","0.04629944123327732","","","","","",""
"2984","0.04209686357527971","0.04209686357527971","0.04209686357527971","","","","","",""
"2985","0.038710571639239785","0.038710571639239785","0.038710571639239785","","","","","",""
"2986","0.036513934833928945","0.036513934833928945","0.036513934833928945","","","","","",""
"2987","0.037657282464206215","0.037657282464206215","0.037657282464206215","","","","","",""
"2988","0.03432353938464075","0.03432353938464075","0.03432353938464075","","","","","",""
"2989","0.0337639831751585","0.0337639831751585","0.0337639831751585","","","","","",""
"2990","0.03101673877798021","0.03101673877798021","0.03101673877798021","","","","","",""
"2991","0.029690347760915756","0.029690347760915756","0.029690347760915756","","","","","",""
"2992","0.03180526997894049","0.03180526997894049","0.03180526997894049","","","","","",""
"2993","0.028402374014258384","0.028402374014258384","0.028402374014258384","","","","","",""
"2994","0.027577227726578713","0.027577227726578713","0.027577227726578713","","","","","",""
"2995","0.026191799025982617","0.026191799025982617","0.026191799025982617","","","","","",""
"2996","0.029375233985483647","0.029375233985483647","0.029375233985483647","","","","","",""
"2997","0.026893109581433237","0.026893109581433237","0.026893109581433237","","","","","",""
"2998","0.027724112179130317","0.027724112179130317","0.027724112179130317","","","","","",""
"2999","0.026848292239010335","0.026848292239010335","0.026848292239010335","","","","","",""
"3000","0.0297668693959713","0.0297668693959713","0.0297668693959713","","","","","",""
"3001","0.17108410488814116","0.17108410488814116","0.17108410488814116","","","","","",""
"3002","0.10459578729001805","0.10459578729001805","0.10459578729001805","","","","","",""
"3003","0.09227110265288502","0.09227110265288502","0.09227110265288502","","","","","",""
"3004","0.07873309446003987","0.07873309446003987","0.07873309446003987","","","","","",""
"3005","0.06615210675634443","0.06615210675634443","0.06615210675634443","","","","","",""
"3006","0.056840979896951464","0.056840979896951464","0.056840979896951464","","","","","",""
"3007","0.05271281013265252","0.05271281013265252","0.05271281013265252","","","","","",""
"3008","0.047964750099927185","0.047964750099927185","0.047964750099927185","","","","","",""
"3009","0.045830505806952714","0.045830505806952714","0.045830505806952714","","","","","",""
"3010","0.043161025121808055","0.043161025121808055","0.043161025121808055","","","","","",""
"3011","0.04042214252054691","0.04042214252054691","0.04042214252054691","","","","","",""
"3012","0.036232357211411","0.036232357211411","0.036232357211411","","","","","",""
"3013","0.035976318307220936","0.035976318307220936","0.035976318307220936","","","","","",""
"3014","0.03339814096689224","0.03339814096689224","0.03339814096689224","","","","","",""
"3015","0.035223911218345165","0.035223911218345165","0.035223911218345165","","","","","",""
"3016","0.03219866182655096","0.03219866182655096","0.03219866182655096","","","","","",""
"3017","0.030246162936091423","0.030246162936091423","0.030246162936091423","","","","","",""
"3018","0.02963205862790346","0.02963205862790346","0.02963205862790346","","","","","",""
"3019","0.02638040203601122","0.02638040203601122","0.02638040203601122","","","","","",""
"3020","0.03019737685099244","0.03019737685099244","0.03019737685099244","","","","","",""
"3021","0.02983416283503175","0.02983416283503175","0.02983416283503175","","","","","",""
"3022","0.027804621495306492","0.027804621495306492","0.027804621495306492","","","","","",""
"3023","0.025943824332207443","0.025943824332207443","0.025943824332207443","","","","","",""
"3024","0.024530461579561232","0.024530461579561232","0.024530461579561232","","","","","",""
"3025","0.024799858406186103","0.024799858406186103","0.024799858406186103","","","","","",""
"3026","0.17464638717472553","0.17464638717472553","0.17464638717472553","","","","","",""
"3027","0.10372113916557282","0.10372113916557282","0.10372113916557282","","","","","",""
"3028","0.09193252327269874","0.09193252327269874","0.09193252327269874","","","","","",""
"3029","0.07937794359691906","0.07937794359691906","0.07937794359691906","","","","","",""
"3030","0.06829687396995723","0.06829687396995723","0.06829687396995723","","","","","",""
"3031","0.06014829572988674","0.06014829572988674","0.06014829572988674","","","","","",""
"3032","0.05355391906574369","0.05355391906574369","0.05355391906574369","","","","","",""
"3033","0.04778368055820465","0.04778368055820465","0.04778368055820465","","","","","",""
"3034","0.04393906187266111","0.04393906187266111","0.04393906187266111","","","","","",""
"3035","0.04505006156861782","0.04505006156861782","0.04505006156861782","","","","","",""
"3036","0.04129996394738555","0.04129996394738555","0.04129996394738555","","","","","",""
"3037","0.03709184221923351","0.03709184221923351","0.03709184221923351","","","","","",""
"3038","0.03565694166347384","0.03565694166347384","0.03565694166347384","","","","","",""
"3039","0.034634100813418625","0.034634100813418625","0.034634100813418625","","","","","",""
"3040","0.033442963194102046","0.033442963194102046","0.033442963194102046","","","","","",""
"3041","0.033261916618794206","0.033261916618794206","0.033261916618794206","","","","","",""
"3042","0.03218036091886461","0.03218036091886461","0.03218036091886461","","","","","",""
"3043","0.02876669142395258","0.02876669142395258","0.02876669142395258","","","","","",""
"3044","0.029879146870225668","0.029879146870225668","0.029879146870225668","","","","","",""
"3045","0.02777734852395952","0.02777734852395952","0.02777734852395952","","","","","",""
"3046","0.02749290857464075","0.02749290857464075","0.02749290857464075","","","","","",""
"3047","0.026740782633423804","0.026740782633423804","0.026740782633423804","","","","","",""
"3048","0.026833616346120834","0.026833616346120834","0.026833616346120834","","","","","",""
"3049","0.025192061495035886","0.025192061495035886","0.025192061495035886","","","","","",""
"3050","0.023139824494719505","0.023139824494719505","0.023139824494719505","","","","","",""
"3051","0.18881602495908736","0.18881602495908736","0.18881602495908736","","","","","",""
"3052","0.10851065492548514","0.10851065492548514","0.10851065492548514","","","","","",""
"3053","0.08961714834149462","0.08961714834149462","0.08961714834149462","","","","","",""
"3054","0.07293605140410364","0.07293605140410364","0.07293605140410364","","","","","",""
"3055","0.062135256640613076","0.062135256640613076","0.062135256640613076","","","","","",""
"3056","0.05292427686974406","0.05292427686974406","0.05292427686974406","","","","","",""
"3057","0.04598704300820827","0.04598704300820827","0.04598704300820827","","","","","",""
"3058","0.04190642662346363","0.04190642662346363","0.04190642662346363","","","","","",""
"3059","0.038492165533825756","0.038492165533825756","0.038492165533825756","","","","","",""
"3060","0.03656655265018344","0.03656655265018344","0.03656655265018344","","","","","",""
"3061","0.0313175018504262","0.0313175018504262","0.0313175018504262","","","","","",""
"3062","0.032513883621431885","0.032513883621431885","0.032513883621431885","","","","","",""
"3063","0.03083866372704506","0.03083866372704506","0.03083866372704506","","","","","",""
"3064","0.031014637760818003","0.031014637760818003","0.031014637760818003","","","","","",""
"3065","0.029588616751134396","0.029588616751134396","0.029588616751134396","","","","","",""
"3066","0.027761652022600173","0.027761652022600173","0.027761652022600173","","","","","",""
"3067","0.02489634757861495","0.02489634757861495","0.02489634757861495","","","","","",""
"3068","0.026189674586057664","0.026189674586057664","0.026189674586057664","","","","","",""
"3069","0.025361572466790674","0.025361572466790674","0.025361572466790674","","","","","",""
"3070","0.02245935410261154","0.02245935410261154","0.02245935410261154","","","","","",""
"3071","0.02423393157310784","0.02423393157310784","0.02423393157310784","","","","","",""
"3072","0.027077998453751206","0.027077998453751206","0.027077998453751206","","","","","",""
"3073","0.023780267741531132","0.023780267741531132","0.023780267741531132","","","","","",""
"3074","0.02224494017660618","0.02224494017660618","0.02224494017660618","","","","","",""
"3075","0.02148404818959534","0.02148404818959534","0.02148404818959534","","","","","",""
"3076","0.18287326849997043","0.18287326849997043","0.18287326849997043","","","","","",""
"3077","0.10140008008456788","0.10140008008456788","0.10140008008456788","","","","","",""
"3078","0.0876018300044234","0.0876018300044234","0.0876018300044234","","","","","",""
"3079","0.07274515378841898","0.07274515378841898","0.07274515378841898","","","","","",""
"3080","0.06276773790697916","0.06276773790697916","0.06276773790697916","","","","","",""
"3081","0.054716162814293055","0.054716162814293055","0.054716162814293055","","","","","",""
"3082","0.047680917112156745","0.047680917112156745","0.047680917112156745","","","","","",""
"3083","0.04441273701377213","0.04441273701377213","0.04441273701377213","","","","","",""
"3084","0.039089636839926244","0.039089636839926244","0.039089636839926244","","","","","",""
"3085","0.03609214432537556","0.03609214432537556","0.03609214432537556","","","","","",""
"3086","0.03527630634605885","0.03527630634605885","0.03527630634605885","","","","","",""
