"Step","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_feddbe-test-t[t] - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_feddbe-test-t[t] - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_feddbe-test-t[t] - Global/Averaged Grads Angle__MAX","CIFAR100_VitL2P_FedL2P_sgd_lr0.005 - Global/Averaged Grads Angle","CIFAR100_VitL2P_FedL2P_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","CIFAR100_VitL2P_FedL2P_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Grads Angle__MAX","CIFAR100_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle","CIFAR100_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","CIFAR100_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle__MAX"
"3089","","","","","","","","","","0.016909139957278968","0.016909139957278968","0.016909139957278968"
"3090","","","","","","","","","","0.015851740138605238","0.015851740138605238","0.015851740138605238"
"3091","","","","","","","","","","0.01593052113428712","0.01593052113428712","0.01593052113428712"
"3092","","","","","","","","","","0.017188922800123692","0.017188922800123692","0.017188922800123692"
"3093","","","","","","","","","","0.014468275227118283","0.014468275227118283","0.014468275227118283"
"3094","","","","","","","","","","0.013982459977269173","0.013982459977269173","0.013982459977269173"
"3095","","","","","","","","","","0.013961262442171574","0.013961262442171574","0.013961262442171574"
"3096","","","","","","","","","","0.013833981202915312","0.013833981202915312","0.013833981202915312"
"3097","","","","","","","","","","0.013485077936202287","0.013485077936202287","0.013485077936202287"
"3098","","","","","","","","","","0.013509006686508656","0.013509006686508656","0.013509006686508656"
"3099","","","","","","","","","","0.012964470153674483","0.012964470153674483","0.012964470153674483"
"3100","","","","","","","","","","0.01275550810387358","0.01275550810387358","0.01275550810387358"
"3101","","","","","","","","","","0.15586945994291454","0.15586945994291454","0.15586945994291454"
"3102","","","","","","","","","","0.07860854084538005","0.07860854084538005","0.07860854084538005"
"3103","","","","","","","","","","0.049222432230599224","0.049222432230599224","0.049222432230599224"
"3104","","","","","","","","","","0.03608172942884266","0.03608172942884266","0.03608172942884266"
"3105","","","","","","","","","","0.02690608525648713","0.02690608525648713","0.02690608525648713"
"3106","","","","","","","","","","0.025999011765234174","0.025999011765234174","0.025999011765234174"
"3107","","","","","","","","","","0.02270667389035225","0.02270667389035225","0.02270667389035225"
"3108","","","","","","","","","","0.02179453207820188","0.02179453207820188","0.02179453207820188"
"3109","","","","","","","","","","0.019658253137022255","0.019658253137022255","0.019658253137022255"
"3110","","","","","","","","","","0.018433013148605824","0.018433013148605824","0.018433013148605824"
"3111","","","","","","","","","","0.017528891302645205","0.017528891302645205","0.017528891302645205"
"3112","","","","","","","","","","0.0172117256000638","0.0172117256000638","0.0172117256000638"
"3113","","","","","","","","","","0.01623685922473669","0.01623685922473669","0.01623685922473669"
"3114","","","","","","","","","","0.015250759944319726","0.015250759944319726","0.015250759944319726"
"3115","","","","","","","","","","0.016064830143004655","0.016064830143004655","0.016064830143004655"
"3116","","","","","","","","","","0.015133863985538483","0.015133863985538483","0.015133863985538483"
"3117","","","","","","","","","","0.014793383330106736","0.014793383330106736","0.014793383330106736"
"3118","","","","","","","","","","0.014724164120852947","0.014724164120852947","0.014724164120852947"
"3119","","","","","","","","","","0.013533945828676223","0.013533945828676223","0.013533945828676223"
"3120","","","","","","","","","","0.014591771643608809","0.014591771643608809","0.014591771643608809"
"3121","","","","","","","","","","0.013846230506896973","0.013846230506896973","0.013846230506896973"
"3122","","","","","","","","","","0.013285203436389566","0.013285203436389566","0.013285203436389566"
"3123","","","","","","","","","","0.013391308672726154","0.013391308672726154","0.013391308672726154"
"3124","","","","","","","","","","0.01257226750254631","0.01257226750254631","0.01257226750254631"
"3125","","","","","","","","","","0.012537513338029384","0.012537513338029384","0.012537513338029384"
"3126","","","","","","","","","","0.24224302306771278","0.24224302306771278","0.24224302306771278"
"3127","","","","","","","","","","0.10021721028955653","0.10021721028955653","0.10021721028955653"
"3128","","","","","","","","","","0.05428412785986438","0.05428412785986438","0.05428412785986438"
"3129","","","","","","","","","","0.03817414791323245","0.03817414791323245","0.03817414791323245"
"3130","","","","","","","","","","0.02890009744092822","0.02890009744092822","0.02890009744092822"
"3131","","","","","","","","","","0.02628306937403977","0.02628306937403977","0.02628306937403977"
"3132","","","","","","","","","","0.023566781654953958","0.023566781654953958","0.023566781654953958"
"3133","","","","","","","","","","0.02254430275410414","0.02254430275410414","0.02254430275410414"
"3134","","","","","","","","","","0.020110437888652088","0.020110437888652088","0.020110437888652088"
"3135","","","","","","","","","","0.021366532356478275","0.021366532356478275","0.021366532356478275"
"3136","","","","","","","","","","0.01938422097824514","0.01938422097824514","0.01938422097824514"
"3137","","","","","","","","","","0.01655880628619343","0.01655880628619343","0.01655880628619343"
"3138","","","","","","","","","","0.01671501320786774","0.01671501320786774","0.01671501320786774"
"3139","","","","","","","","","","0.01636710178107023","0.01636710178107023","0.01636710178107023"
"3140","","","","","","","","","","0.015933880303055047","0.015933880303055047","0.015933880303055047"
"3141","","","","","","","","","","0.015008935211226345","0.015008935211226345","0.015008935211226345"
"3142","","","","","","","","","","0.015918154399842024","0.015918154399842024","0.015918154399842024"
"3143","","","","","","","","","","0.014304986065253615","0.014304986065253615","0.014304986065253615"
"3144","","","","","","","","","","0.014336297512054444","0.014336297512054444","0.014336297512054444"
"3145","","","","","","","","","","0.01328992166556418","0.01328992166556418","0.01328992166556418"
"3146","","","","","","","","","","0.013171565607190133","0.013171565607190133","0.013171565607190133"
"3147","","","","","","","","","","0.013360080737620593","0.013360080737620593","0.013360080737620593"
"3148","","","","","","","","","","0.013542603871319442","0.013542603871319442","0.013542603871319442"
"3149","","","","","","","","","","0.012815393458586186","0.012815393458586186","0.012815393458586186"
"3150","","","","","","","","","","0.01391219780780375","0.01391219780780375","0.01391219780780375"
"3151","","","","","","","","","","0.19264817749150098","0.19264817749150098","0.19264817749150098"
"3152","","","","","","","","","","0.07467431103345007","0.07467431103345007","0.07467431103345007"
"3153","","","","","","","","","","0.04541068729478866","0.04541068729478866","0.04541068729478866"
"3154","","","","","","","","","","0.035089841368608175","0.035089841368608175","0.035089841368608175"
"3155","","","","","","","","","","0.0294894398143515","0.0294894398143515","0.0294894398143515"
"3156","","","","","","","","","","0.02494538251310587","0.02494538251310587","0.02494538251310587"
"3157","","","","","","","","","","0.02298389029689133","0.02298389029689133","0.02298389029689133"
"3158","","","","","","","","","","0.02062556949676946","0.02062556949676946","0.02062556949676946"
"3159","","","","","","","","","","0.019555948483757676","0.019555948483757676","0.019555948483757676"
"3160","","","","","","","","","","0.018832160867750646","0.018832160867750646","0.018832160867750646"
"3161","","","","","","","","","","0.018331667170859874","0.018331667170859874","0.018331667170859874"
"3162","","","","","","","","","","0.017189277531579138","0.017189277531579138","0.017189277531579138"
"3163","","","","","","","","","","0.019347906820476057","0.019347906820476057","0.019347906820476057"
"3164","","","","","","","","","","0.017628795481286944","0.017628795481286944","0.017628795481286944"
"3165","","","","","","","","","","0.016245062462985516","0.016245062462985516","0.016245062462985516"
"3166","","","","","","","","","","0.015592796234413982","0.015592796234413982","0.015592796234413982"
"3167","","","","","","","","","","0.0148727647960186","0.0148727647960186","0.0148727647960186"
"3168","","","","","","","","","","0.014126206203363835","0.014126206203363835","0.014126206203363835"
"3169","","","","","","","","","","0.015095376833342016","0.015095376833342016","0.015095376833342016"
"3170","","","","","","","","","","0.013325029124680442","0.013325029124680442","0.013325029124680442"
"3171","","","","","","","","","","0.014328916110098362","0.014328916110098362","0.014328916110098362"
"3172","","","","","","","","","","0.015600793859921396","0.015600793859921396","0.015600793859921396"
"3173","","","","","","","","","","0.014320966228842736","0.014320966228842736","0.014320966228842736"
"3174","","","","","","","","","","0.013231844605179503","0.013231844605179503","0.013231844605179503"
"3175","","","","","","","","","","0.01291722832247615","0.01291722832247615","0.01291722832247615"
"3176","","","","","","","","","","0.20524391782470047","0.20524391782470047","0.20524391782470047"
"3177","","","","","","","","","","0.0960842966591008","0.0960842966591008","0.0960842966591008"
"3178","","","","","","","","","","0.05506436484865844","0.05506436484865844","0.05506436484865844"
"3179","","","","","","","","","","0.03841535744257271","0.03841535744257271","0.03841535744257271"
"3180","","","","","","","","","","0.03170712293125689","0.03170712293125689","0.03170712293125689"
"3181","","","","","","","","","","0.028066199626773595","0.028066199626773595","0.028066199626773595"
"3182","","","","","","","","","","0.02588204457075335","0.02588204457075335","0.02588204457075335"
"3183","","","","","","","","","","0.023794845594093204","0.023794845594093204","0.023794845594093204"
"3184","","","","","","","","","","0.022673115484649314","0.022673115484649314","0.022673115484649314"
"3185","","","","","","","","","","0.023968171700835227","0.023968171700835227","0.023968171700835227"
"3186","","","","","","","","","","0.021290787430480122","0.021290787430480122","0.021290787430480122"
"3187","","","","","","","","","","0.01893908055499196","0.01893908055499196","0.01893908055499196"
"3188","","","","","","","","","","0.018772554314200534","0.018772554314200534","0.018772554314200534"
"3189","","","","","","","","","","0.018442230923101308","0.018442230923101308","0.018442230923101308"
"3190","","","","","","","","","","0.01836045676842332","0.01836045676842332","0.01836045676842332"
"3191","","","","","","","","","","0.017786885667592286","0.017786885667592286","0.017786885667592286"
"3192","","","","","","","","","","0.018100367933511732","0.018100367933511732","0.018100367933511732"
"3193","","","","","","","","","","0.01744873186573386","0.01744873186573386","0.01744873186573386"
"3194","","","","","","","","","","0.016641597752459346","0.016641597752459346","0.016641597752459346"
"3195","","","","","","","","","","0.016556250685825943","0.016556250685825943","0.016556250685825943"
"3196","","","","","","","","","","0.01565310067497194","0.01565310067497194","0.01565310067497194"
"3197","","","","","","","","","","0.015696037067100405","0.015696037067100405","0.015696037067100405"
"3198","","","","","","","","","","0.015976535342633724","0.015976535342633724","0.015976535342633724"
"3199","","","","","","","","","","0.014631427330896259","0.014631427330896259","0.014631427330896259"
"3200","","","","","","","","","","0.014377224957570434","0.014377224957570434","0.014377224957570434"
"3201","","","","","","","","","","0.21825579243712126","0.21825579243712126","0.21825579243712126"
"3202","","","","","","","","","","0.09484122944995761","0.09484122944995761","0.09484122944995761"
"3203","","","","","","","","","","0.05303507112635998","0.05303507112635998","0.05303507112635998"
"3204","","","","","","","","","","0.03456533135846257","0.03456533135846257","0.03456533135846257"
"3205","","","","","","","","","","0.027063302770256994","0.027063302770256994","0.027063302770256994"
"3206","","","","","","","","","","0.023796939961612223","0.023796939961612223","0.023796939961612223"
"3207","","","","","","","","","","0.021484569925814868","0.021484569925814868","0.021484569925814868"
"3208","","","","","","","","","","0.021269544372335077","0.021269544372335077","0.021269544372335077"
"3209","","","","","","","","","","0.020175241604447364","0.020175241604447364","0.020175241604447364"
"3210","","","","","","","","","","0.019256537770852445","0.019256537770852445","0.019256537770852445"
"3211","","","","","","","","","","0.01811176353134215","0.01811176353134215","0.01811176353134215"
"3212","","","","","","","","","","0.01712972007226199","0.01712972007226199","0.01712972007226199"
"3213","","","","","","","","","","0.017046725414693355","0.017046725414693355","0.017046725414693355"
"3214","","","","","","","","","","0.016643731417134405","0.016643731417134405","0.016643731417134405"
"3215","","","","","","","","","","0.0161830223351717","0.0161830223351717","0.0161830223351717"
"3216","","","","","","","","","","0.015514432791387662","0.015514432791387662","0.015514432791387662"
"3217","","","","","","","","","","0.014323541256599128","0.014323541256599128","0.014323541256599128"
"3218","","","","","","","","","","0.014844233132898808","0.014844233132898808","0.014844233132898808"
"3219","","","","","","","","","","0.02189146101474762","0.02189146101474762","0.02189146101474762"
"3220","","","","","","","","","","0.0163807091084891","0.0163807091084891","0.0163807091084891"
"3221","","","","","","","","","","0.013195540402084588","0.013195540402084588","0.013195540402084588"
"3222","","","","","","","","","","0.013167160127777607","0.013167160127777607","0.013167160127777607"
"3223","","","","","","","","","","0.012957415482960642","0.012957415482960642","0.012957415482960642"
"3224","","","","","","","","","","0.015393416499719023","0.015393416499719023","0.015393416499719023"
"3225","","","","","","","","","","0.012777747784275562","0.012777747784275562","0.012777747784275562"
"3226","","","","","","","","","","0.2985362409055233","0.2985362409055233","0.2985362409055233"
"3227","","","","","","","","","","0.11060881805839017","0.11060881805839017","0.11060881805839017"
"3228","","","","","","","","","","0.061822853088378905","0.061822853088378905","0.061822853088378905"
"3229","","","","","","","","","","0.045378403086215255","0.045378403086215255","0.045378403086215255"
"3230","","","","","","","","","","0.035605607219040394","0.035605607219040394","0.035605607219040394"
"3231","","","","","","","","","","0.03026315962895751","0.03026315962895751","0.03026315962895751"
"3232","","","","","","","","","","0.027661185525357724","0.027661185525357724","0.027661185525357724"
"3233","","","","","","","","","","0.025809936290606857","0.025809936290606857","0.025809936290606857"
"3234","","","","","","","","","","0.024151096930727364","0.024151096930727364","0.024151096930727364"
"3235","","","","","","","","","","0.02397711113560945","0.02397711113560945","0.02397711113560945"
"3236","","","","","","","","","","0.022847559843212364","0.022847559843212364","0.022847559843212364"
"3237","","","","","","","","","","0.022402601800858974","0.022402601800858974","0.022402601800858974"
"3238","","","","","","","","","","0.023285500658676028","0.023285500658676028","0.023285500658676028"
"3239","","","","","","","","","","0.019786524437367916","0.019786524437367916","0.019786524437367916"
"3240","","","","","","","","","","0.01924572594463825","0.01924572594463825","0.01924572594463825"
"3241","","","","","","","","","","0.018771647587418557","0.018771647587418557","0.018771647587418557"
"3242","","","","","","","","","","0.01902731606736779","0.01902731606736779","0.01902731606736779"
"3243","","","","","","","","","","0.01855828944593668","0.01855828944593668","0.01855828944593668"
"3244","","","","","","","","","","0.019678007643669844","0.019678007643669844","0.019678007643669844"
"3245","","","","","","","","","","0.01688619367778301","0.01688619367778301","0.01688619367778301"
"3246","","","","","","","","","","0.018052537590265275","0.018052537590265275","0.018052537590265275"
"3247","","","","","","","","","","0.016756661124527453","0.016756661124527453","0.016756661124527453"
"3248","","","","","","","","","","0.017269026897847654","0.017269026897847654","0.017269026897847654"
"3249","","","","","","","","","","0.016375056356191634","0.016375056356191634","0.016375056356191634"
"3250","","","","","","","","","","0.016784880980849265","0.016784880980849265","0.016784880980849265"
"3251","","","","","","","","","","0.23107684694230557","0.23107684694230557","0.23107684694230557"
"3252","","","","","","","","","","0.10847291126847267","0.10847291126847267","0.10847291126847267"
"3253","","","","","","","","","","0.06313056651502848","0.06313056651502848","0.06313056651502848"
"3254","","","","","","","","","","0.04501833545975387","0.04501833545975387","0.04501833545975387"
"3255","","","","","","","","","","0.032603493249043825","0.032603493249043825","0.032603493249043825"
"3256","","","","","","","","","","0.02575703069102019","0.02575703069102019","0.02575703069102019"
"3257","","","","","","","","","","0.022248307550325988","0.022248307550325988","0.022248307550325988"
"3258","","","","","","","","","","0.022461560983210803","0.022461560983210803","0.022461560983210803"
"3259","","","","","","","","","","0.01861426454037428","0.01861426454037428","0.01861426454037428"
"3260","","","","","","","","","","0.020766900435555725","0.020766900435555725","0.020766900435555725"
"3261","","","","","","","","","","0.01859937535598874","0.01859937535598874","0.01859937535598874"
"3262","","","","","","","","","","0.015238087428733706","0.015238087428733706","0.015238087428733706"
"3263","","","","","","","","","","0.016812877841293813","0.016812877841293813","0.016812877841293813"
"3264","","","","","","","","","","0.015836746916174888","0.015836746916174888","0.015836746916174888"
"3265","","","","","","","","","","0.01501083541661501","0.01501083541661501","0.01501083541661501"
"3266","","","","","","","","","","0.014461132902652026","0.014461132902652026","0.014461132902652026"
"3267","","","","","","","","","","0.019308462245389818","0.019308462245389818","0.019308462245389818"
"3268","","","","","","","","","","0.014485742502729408","0.014485742502729408","0.014485742502729408"
"3269","","","","","","","","","","0.014564461167901754","0.014564461167901754","0.014564461167901754"
"3270","","","","","","","","","","0.012939987294375897","0.012939987294375897","0.012939987294375897"
"3271","","","","","","","","","","0.01359096889384091","0.01359096889384091","0.01359096889384091"
"3272","","","","","","","","","","0.012552995602600276","0.012552995602600276","0.012552995602600276"
"3273","","","","","","","","","","0.01216396551579237","0.01216396551579237","0.01216396551579237"
"3274","","","","","","","","","","0.011671492607565597","0.011671492607565597","0.011671492607565597"
"3275","","","","","","","","","","0.01351375576108694","0.01351375576108694","0.01351375576108694"
"3276","","","","","","","","","","0.22730702025815844","0.22730702025815844","0.22730702025815844"
"3277","","","","","","","","","","0.09614997855736875","0.09614997855736875","0.09614997855736875"
"3278","","","","","","","","","","0.05689894414506853","0.05689894414506853","0.05689894414506853"
"3279","","","","","","","","","","0.0429381256364286","0.0429381256364286","0.0429381256364286"
"3280","","","","","","","","","","0.035345240719616415","0.035345240719616415","0.035345240719616415"
"3281","","","","","","","","","","0.03241061341017484","0.03241061341017484","0.03241061341017484"
"3282","","","","","","","","","","0.030707625038921833","0.030707625038921833","0.030707625038921833"
"3283","","","","","","","","","","0.027010145895183087","0.027010145895183087","0.027010145895183087"
"3284","","","","","","","","","","0.0258512120321393","0.0258512120321393","0.0258512120321393"
"3285","","","","","","","","","","0.02446431081742048","0.02446431081742048","0.02446431081742048"
"3286","","","","","","","","","","0.023094982653856278","0.023094982653856278","0.023094982653856278"
"3287","","","","","","","","","","0.023210804723203183","0.023210804723203183","0.023210804723203183"
"3288","","","","","","","","","","0.021695945829269477","0.021695945829269477","0.021695945829269477"
"3289","","","","","","","","","","0.02148586705327034","0.02148586705327034","0.02148586705327034"
"3290","","","","","","","","","","0.020128160677850247","0.020128160677850247","0.020128160677850247"
"3291","","","","","","","","","","0.02042211964726448","0.02042211964726448","0.02042211964726448"
"3292","","","","","","","","","","0.019982019271701575","0.019982019271701575","0.019982019271701575"
"3293","","","","","","","","","","0.020642422204837203","0.020642422204837203","0.020642422204837203"
"3294","","","","","","","","","","0.01926497008651495","0.01926497008651495","0.01926497008651495"
"3295","","","","","","","","","","0.0195223524258472","0.0195223524258472","0.0195223524258472"
"3296","","","","","","","","","","0.018915800843387842","0.018915800843387842","0.018915800843387842"
"3297","","","","","","","","","","0.018451709471119102","0.018451709471119102","0.018451709471119102"
"3298","","","","","","","","","","0.019128867322579027","0.019128867322579027","0.019128867322579027"
"3299","","","","","","","","","","0.0185721243545413","0.0185721243545413","0.0185721243545413"
"3300","","","","","","","","","","0.01861610042396933","0.01861610042396933","0.01861610042396933"
"3301","","","","","","","","","","0.23222371116280555","0.23222371116280555","0.23222371116280555"
"3302","","","","","","","","","","0.11403450406622141","0.11403450406622141","0.11403450406622141"
"3303","","","","","","","","","","0.06390835959464311","0.06390835959464311","0.06390835959464311"
"3304","","","","","","","","","","0.04541415703482926","0.04541415703482926","0.04541415703482926"
"3305","","","","","","","","","","0.03693314922973514","0.03693314922973514","0.03693314922973514"
"3306","","","","","","","","","","0.031040308997035027","0.031040308997035027","0.031040308997035027"
"3307","","","","","","","","","","0.028355720452964306","0.028355720452964306","0.028355720452964306"
"3308","","","","","","","","","","0.02794611526187509","0.02794611526187509","0.02794611526187509"
"3309","","","","","","","","","","0.024291193503886463","0.024291193503886463","0.024291193503886463"
"3310","","","","","","","","","","0.024807198159396648","0.024807198159396648","0.024807198159396648"
"3311","","","","","","","","","","0.0227348117204383","0.0227348117204383","0.0227348117204383"
"3312","","","","","","","","","","0.02277386263012886","0.02277386263012886","0.02277386263012886"
"3313","","","","","","","","","","0.021565330582670867","0.021565330582670867","0.021565330582670867"
"3314","","","","","","","","","","0.020585643798112868","0.020585643798112868","0.020585643798112868"
"3315","","","","","","","","","","0.021615846585482358","0.021615846585482358","0.021615846585482358"
"3316","","","","","","","","","","0.02328752023167908","0.02328752023167908","0.02328752023167908"
"3317","","","","","","","","","","0.019424398145638407","0.019424398145638407","0.019424398145638407"
"3318","","","","","","","","","","0.02117391172796488","0.02117391172796488","0.02117391172796488"
"3319","","","","","","","","","","0.01903544319793582","0.01903544319793582","0.01903544319793582"
"3320","","","","","","","","","","0.018949732470791788","0.018949732470791788","0.018949732470791788"
"3321","","","","","","","","","","0.01926201933529228","0.01926201933529228","0.01926201933529228"
"3322","","","","","","","","","","0.017243668222799897","0.017243668222799897","0.017243668222799897"
"3323","","","","","","","","","","0.016372420266270636","0.016372420266270636","0.016372420266270636"
"3324","","","","","","","","","","0.01738112485036254","0.01738112485036254","0.01738112485036254"
"3325","","","","","","","","","","0.01626864690333605","0.01626864690333605","0.01626864690333605"
"3326","","","","","","","","","","0.18202437991276382","0.18202437991276382","0.18202437991276382"
"3327","","","","","","","","","","0.08674821568187326","0.08674821568187326","0.08674821568187326"
"3328","","","","","","","","","","0.05208810018375516","0.05208810018375516","0.05208810018375516"
"3329","","","","","","","","","","0.036357749337330464","0.036357749337330464","0.036357749337330464"
"3330","","","","","","","","","","0.02923050371464342","0.02923050371464342","0.02923050371464342"
"3331","","","","","","","","","","0.02564153565093875","0.02564153565093875","0.02564153565093875"
"3332","","","","","","","","","","0.024554661926813423","0.024554661926813423","0.024554661926813423"
"3333","","","","","","","","","","0.021179437916725875","0.021179437916725875","0.021179437916725875"
"3334","","","","","","","","","","0.019396967203356326","0.019396967203356326","0.019396967203356326"
"3335","","","","","","","","","","0.018358977064490318","0.018358977064490318","0.018358977064490318"
"3336","","","","","","","","","","0.017190980731975287","0.017190980731975287","0.017190980731975287"
"3337","","","","","","","","","","0.01705893477424979","0.01705893477424979","0.01705893477424979"
"3338","","","","","","","","","","0.017495759795419872","0.017495759795419872","0.017495759795419872"
"3339","","","","","","","","","","0.015131737892515958","0.015131737892515958","0.015131737892515958"
"3340","","","","","","","","","","0.01569640450179577","0.01569640450179577","0.01569640450179577"
"3341","","","","","","","","","","0.015809603072702884","0.015809603072702884","0.015809603072702884"
"3342","","","","","","","","","","0.014336581975221634","0.014336581975221634","0.014336581975221634"
"3343","","","","","","","","","","0.014141802340745926","0.014141802340745926","0.014141802340745926"
"3344","","","","","","","","","","0.013557780403643846","0.013557780403643846","0.013557780403643846"
"3345","","","","","","","","","","0.014331462997943164","0.014331462997943164","0.014331462997943164"
"3346","","","","","","","","","","0.013364128079265356","0.013364128079265356","0.013364128079265356"
"3347","","","","","","","","","","0.013076055319979787","0.013076055319979787","0.013076055319979787"
"3348","","","","","","","","","","0.012066046954132617","0.012066046954132617","0.012066046954132617"
"3349","","","","","","","","","","0.0130457972176373","0.0130457972176373","0.0130457972176373"
"3350","","","","","","","","","","0.012861598823219538","0.012861598823219538","0.012861598823219538"
"3351","","","","","","","","","","0.20977363998070359","0.20977363998070359","0.20977363998070359"
"3352","","","","","","","","","","0.10737504904624075","0.10737504904624075","0.10737504904624075"
"3353","","","","","","","","","","0.06046644707676023","0.06046644707676023","0.06046644707676023"
"3354","","","","","","","","","","0.04148358874022961","0.04148358874022961","0.04148358874022961"
"3355","","","","","","","","","","0.034259984418749806","0.034259984418749806","0.034259984418749806"
"3356","","","","","","","","","","0.028922546077519654","0.028922546077519654","0.028922546077519654"
"3357","","","","","","","","","","0.029016011375933886","0.029016011375933886","0.029016011375933886"
"3358","","","","","","","","","","0.023457522056996822","0.023457522056996822","0.023457522056996822"
"3359","","","","","","","","","","0.02279656521975994","0.02279656521975994","0.02279656521975994"
"3360","","","","","","","","","","0.021996528510935604","0.021996528510935604","0.021996528510935604"
"3361","","","","","","","","","","0.022500811945647","0.022500811945647","0.022500811945647"
"3362","","","","","","","","","","0.02078839352354407","0.02078839352354407","0.02078839352354407"
"3363","","","","","","","","","","0.019526272155344485","0.019526272155344485","0.019526272155344485"
"3364","","","","","","","","","","0.019278477393090725","0.019278477393090725","0.019278477393090725"
"3365","","","","","","","","","","0.018679326297715307","0.018679326297715307","0.018679326297715307"
"3366","","","","","","","","","","0.019522616267204286","0.019522616267204286","0.019522616267204286"
"3367","","","","","","","","","","0.017581897150957957","0.017581897150957957","0.017581897150957957"
"3368","","","","","","","","","","0.017710832748562097","0.017710832748562097","0.017710832748562097"
"3369","","","","","","","","","","0.017419823557138444","0.017419823557138444","0.017419823557138444"
"3370","","","","","","","","","","0.01714652804657817","0.01714652804657817","0.01714652804657817"
"3371","","","","","","","","","","0.01809127561748028","0.01809127561748028","0.01809127561748028"
"3372","","","","","","","","","","0.015174308200366795","0.015174308200366795","0.015174308200366795"
"3373","","","","","","","","","","0.015568563044071197","0.015568563044071197","0.015568563044071197"
"3374","","","","","","","","","","0.014886214439757168","0.014886214439757168","0.014886214439757168"
"3375","","","","","","","","","","0.01479172945022583","0.01479172945022583","0.01479172945022583"
"3376","","","","","","","","","","0.22014051627367734","0.22014051627367734","0.22014051627367734"
"3377","","","","","","","","","","0.10474214742542244","0.10474214742542244","0.10474214742542244"
"3378","","","","","","","","","","0.057212857864797115","0.057212857864797115","0.057212857864797115"
"3379","","","","","","","","","","0.03879869556054473","0.03879869556054473","0.03879869556054473"
"3380","","","","","","","","","","0.031039437875151635","0.031039437875151635","0.031039437875151635"
"3381","","","","","","","","","","0.026290214005857706","0.026290214005857706","0.026290214005857706"
"3382","","","","","","","","","","0.024444744102656842","0.024444744102656842","0.024444744102656842"
"3383","","","","","","","","","","0.02143299945630133","0.02143299945630133","0.02143299945630133"
"3384","","","","","","","","","","0.022450295574963093","0.022450295574963093","0.022450295574963093"
"3385","","","","","","","","","","0.01818985749036074","0.01818985749036074","0.01818985749036074"
"3386","","","","","","","","","","0.01912149215117097","0.01912149215117097","0.01912149215117097"
"3387","","","","","","","","","","0.01849429145688191","0.01849429145688191","0.01849429145688191"
"3388","","","","","","","","","","0.01804193870164454","0.01804193870164454","0.01804193870164454"
"3389","","","","","","","","","","0.017294501541182398","0.017294501541182398","0.017294501541182398"
"3390","","","","","","","","","","0.01622301439754665","0.01622301439754665","0.01622301439754665"
"3391","","","","","","","","","","0.016749155623838306","0.016749155623838306","0.016749155623838306"
"3392","","","","","","","","","","0.015926107298582792","0.015926107298582792","0.015926107298582792"
"3393","","","","","","","","","","0.01661960136145353","0.01661960136145353","0.01661960136145353"
"3394","","","","","","","","","","0.015443322830833495","0.015443322830833495","0.015443322830833495"
"3395","","","","","","","","","","0.015343532301485538","0.015343532301485538","0.015343532301485538"
"3396","","","","","","","","","","0.013594931419938804","0.013594931419938804","0.013594931419938804"
"3397","","","","","","","","","","0.014921744335442782","0.014921744335442782","0.014921744335442782"
"3398","","","","","","","","","","0.01436285619623959","0.01436285619623959","0.01436285619623959"
"3399","","","","","","","","","","0.01989389280686737","0.01989389280686737","0.01989389280686737"
"3400","","","","","","","","","","0.015449468735605478","0.015449468735605478","0.015449468735605478"
"3401","","","","","","","","","","0.22455104034394024","0.22455104034394024","0.22455104034394024"
"3402","","","","","","","","","","0.09026243119733408","0.09026243119733408","0.09026243119733408"
"3403","","","","","","","","","","0.057037382093258204","0.057037382093258204","0.057037382093258204"
"3404","","","","","","","","","","0.04328870291588828","0.04328870291588828","0.04328870291588828"
"3405","","","","","","","","","","0.03485845852643252","0.03485845852643252","0.03485845852643252"
"3406","","","","","","","","","","0.03146121358498931","0.03146121358498931","0.03146121358498931"
"3407","","","","","","","","","","0.02697911735624075","0.02697911735624075","0.02697911735624075"
"3408","","","","","","","","","","0.025153236575424672","0.025153236575424672","0.025153236575424672"
"3409","","","","","","","","","","0.024144129641354085","0.024144129641354085","0.024144129641354085"
"3410","","","","","","","","","","0.021928611183539032","0.021928611183539032","0.021928611183539032"
"3411","","","","","","","","","","0.02087160723283887","0.02087160723283887","0.02087160723283887"
"3412","","","","","","","","","","0.020199596951715647","0.020199596951715647","0.020199596951715647"
"3413","","","","","","","","","","0.019237216179026292","0.019237216179026292","0.019237216179026292"
"3414","","","","","","","","","","0.02053171488456428","0.02053171488456428","0.02053171488456428"
