"Step","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle__MAX"
"5325","0.018257045411737637","0.018257045411737637","0.018257045411737637","","","","","","","0.014675214663147926","0.014675214663147926","0.014675214663147926"
"5326","0.21057454988360405","0.21057454988360405","0.21057454988360405","","","","","","","0.16260031443089246","0.16260031443089246","0.16260031443089246"
"5327","0.08804873810964636","0.08804873810964636","0.08804873810964636","","","","","","","0.10832504365709611","0.10832504365709611","0.10832504365709611"
"5328","0.05240907315164804","0.05240907315164804","0.05240907315164804","","","","","","","0.09174676800932502","0.09174676800932502","0.09174676800932502"
"5329","0.037586437034769916","0.037586437034769916","0.037586437034769916","","","","","","","0.07636613772192505","0.07636613772192505","0.07636613772192505"
"5330","0.030481539722532033","0.030481539722532033","0.030481539722532033","","","","","","","0.06122557716211304","0.06122557716211304","0.06122557716211304"
"5331","0.025859302817843856","0.025859302817843856","0.025859302817843856","","","","","","","0.049713770961388945","0.049713770961388945","0.049713770961388945"
"5332","0.02367352521046996","0.02367352521046996","0.02367352521046996","","","","","","","0.042028636857867244","0.042028636857867244","0.042028636857867244"
"5333","0.021808203579857945","0.021808203579857945","0.021808203579857945","","","","","","","0.0357766529917717","0.0357766529917717","0.0357766529917717"
"5334","0.019998504909453915","0.019998504909453915","0.019998504909453915","","","","","","","0.03157080011442304","0.03157080011442304","0.03157080011442304"
"5335","0.0191265834774822","0.0191265834774822","0.0191265834774822","","","","","","","0.02851906874217093","0.02851906874217093","0.02851906874217093"
"5336","0.01968664428219199","0.01968664428219199","0.01968664428219199","","","","","","","0.025996939688920976","0.025996939688920976","0.025996939688920976"
"5337","0.01800232384703122","0.01800232384703122","0.01800232384703122","","","","","","","0.02450513542164117","0.02450513542164117","0.02450513542164117"
"5338","0.022543704654090106","0.022543704654090106","0.022543704654090106","","","","","","","0.02280874249525368","0.02280874249525368","0.02280874249525368"
"5339","0.019215469919145106","0.019215469919145106","0.019215469919145106","","","","","","","0.021380298603326083","0.021380298603326083","0.021380298603326083"
"5340","0.016985251838341354","0.016985251838341354","0.016985251838341354","","","","","","","0.02012345042079687","0.02012345042079687","0.02012345042079687"
"5341","0.016044120946899058","0.016044120946899058","0.016044120946899058","","","","","","","0.01937038280069828","0.01937038280069828","0.01937038280069828"
"5342","0.016166454311460257","0.016166454311460257","0.016166454311460257","","","","","","","0.018417823743075133","0.018417823743075133","0.018417823743075133"
"5343","0.016021849801763893","0.016021849801763893","0.016021849801763893","","","","","","","","",""
"5344","0.019574040761217475","0.019574040761217475","0.019574040761217475","","","","","","","0.01746018746867776","0.01746018746867776","0.01746018746867776"
"5345","0.0158392040990293","0.0158392040990293","0.0158392040990293","","","","","","","0.016497392430901526","0.016497392430901526","0.016497392430901526"
"5346","0.016991297835484146","0.016991297835484146","0.016991297835484146","","","","","","","0.01610170030966401","0.01610170030966401","0.01610170030966401"
"5347","0.016988807955640367","0.016988807955640367","0.016988807955640367","","","","","","","0.015376224443316459","0.015376224443316459","0.015376224443316459"
"5348","0.014975451864302158","0.014975451864302158","0.014975451864302158","","","","","","","0.01556125988252461","0.01556125988252461","0.01556125988252461"
"5349","0.013923669077921658","0.013923669077921658","0.013923669077921658","","","","","","","0.014952727984637022","0.014952727984637022","0.014952727984637022"
"5350","0.014046250998508186","0.014046250998508186","0.014046250998508186","","","","","","","0.014880265388637782","0.014880265388637782","0.014880265388637782"
"5351","0.2131894191354513","0.2131894191354513","0.2131894191354513","","","","","","","0.15605429993011058","0.15605429993011058","0.15605429993011058"
"5352","0.089039067174308","0.089039067174308","0.089039067174308","","","","","","","0.1052047313132789","0.1052047313132789","0.1052047313132789"
"5353","0.05302200230769813","0.05302200230769813","0.05302200230769813","","","","","","","0.08873227344593033","0.08873227344593033","0.08873227344593033"
"5354","0.04091064114589244","0.04091064114589244","0.04091064114589244","","","","","","","0.07249342106340918","0.07249342106340918","0.07249342106340918"
"5355","0.030674589490517976","0.030674589490517976","0.030674589490517976","","","","","","","0.06115118874236941","0.06115118874236941","0.06115118874236941"
"5356","0.026818576697260142","0.026818576697260142","0.026818576697260142","","","","","","","0.05026956296525895","0.05026956296525895","0.05026956296525895"
"5357","0.023810921413823963","0.023810921413823963","0.023810921413823963","","","","","","","0.04244889358058572","0.04244889358058572","0.04244889358058572"
"5358","0.022779331151396034","0.022779331151396034","0.022779331151396034","","","","","","","0.037836249992251395","0.037836249992251395","0.037836249992251395"
"5359","0.022080526845529677","0.022080526845529677","0.022080526845529677","","","","","","","0.03285350858233869","0.03285350858233869","0.03285350858233869"
"5360","0.01982503544539213","0.01982503544539213","0.01982503544539213","","","","","","","0.02954713113605976","0.02954713113605976","0.02954713113605976"
"5361","0.02008186835795641","0.02008186835795641","0.02008186835795641","","","","","","","0.028522743722423912","0.028522743722423912","0.028522743722423912"
"5362","0.02016464983811602","0.02016464983811602","0.02016464983811602","","","","","","","0.025600333977490664","0.025600333977490664","0.025600333977490664"
"5363","0.01872125506401062","0.01872125506401062","0.01872125506401062","","","","","","","0.023388059977442026","0.023388059977442026","0.023388059977442026"
"5364","0.017543627135455608","0.017543627135455608","0.017543627135455608","","","","","","","0.022477473728358746","0.022477473728358746","0.022477473728358746"
"5365","0.017847369164228438","0.017847369164228438","0.017847369164228438","","","","","","","0.02145251662004739","0.02145251662004739","0.02145251662004739"
"5366","0.0165230880305171","0.0165230880305171","0.0165230880305171","","","","","","","0.019705894608050584","0.019705894608050584","0.019705894608050584"
"5367","0.015123395271366462","0.015123395271366462","0.015123395271366462","","","","","","","0.01961496939882636","0.01961496939882636","0.01961496939882636"
"5368","0.018673978671431543","0.018673978671431543","0.018673978671431543","","","","","","","0.01865183224901557","0.01865183224901557","0.01865183224901557"
"5369","0.01575902760028839","0.01575902760028839","0.01575902760028839","","","","","","","0.018191780224442483","0.018191780224442483","0.018191780224442483"
"5370","0.016214549778960644","0.016214549778960644","0.016214549778960644","","","","","","","0.017873228527605534","0.017873228527605534","0.017873228527605534"
"5371","0.015944826174527405","0.015944826174527405","0.015944826174527405","","","","","","","0.017240547854453326","0.017240547854453326","0.017240547854453326"
"5372","0.015562331918627024","0.015562331918627024","0.015562331918627024","","","","","","","0.016705118846148254","0.016705118846148254","0.016705118846148254"
"5373","0.016309776371344925","0.016309776371344925","0.016309776371344925","","","","","","","0.01547687497921288","0.01547687497921288","0.01547687497921288"
"5374","0.016115966215729714","0.016115966215729714","0.016115966215729714","","","","","","","0.015566779896616936","0.015566779896616936","0.015566779896616936"
"5375","0.013866674643941224","0.013866674643941224","0.013866674643941224","","","","","","","0.015639907363802195","0.015639907363802195","0.015639907363802195"
"5376","0.238172921910882","0.238172921910882","0.238172921910882","","","","","","","0.15967385304160417","0.15967385304160417","0.15967385304160417"
"5377","0.10285576203779784","0.10285576203779784","0.10285576203779784","","","","","","","0.1108832332093698","0.1108832332093698","0.1108832332093698"
"5378","0.05879653437528759","0.05879653437528759","0.05879653437528759","","","","","","","0.09318237759522162","0.09318237759522162","0.09318237759522162"
"5379","0.04687185992486775","0.04687185992486775","0.04687185992486775","","","","","","","0.0783158335997723","0.0783158335997723","0.0783158335997723"
"5380","0.03846612031571567","0.03846612031571567","0.03846612031571567","","","","","","","0.06101580323651433","0.06101580323651433","0.06101580323651433"
"5381","0.03424201215617359","0.03424201215617359","0.03424201215617359","","","","","","","0.05146598279476166","0.05146598279476166","0.05146598279476166"
"5382","0.02927631726488471","0.02927631726488471","0.02927631726488471","","","","","","","0.043013698030263184","0.043013698030263184","0.043013698030263184"
"5383","0.028433428491698578","0.028433428491698578","0.028433428491698578","","","","","","","0.03568377522751689","0.03568377522751689","0.03568377522751689"
"5384","0.027623727833852172","0.027623727833852172","0.027623727833852172","","","","","","","","",""
"5385","0.026908607217483223","0.026908607217483223","0.026908607217483223","","","","","","","0.02866402383893728","0.02866402383893728","0.02866402383893728"
"5386","0.026588514838367702","0.026588514838367702","0.026588514838367702","","","","","","","0.02601906970143318","0.02601906970143318","0.02601906970143318"
"5387","0.025363989914767446","0.025363989914767446","0.025363989914767446","","","","","","","0.023549649454653262","0.023549649454653262","0.023549649454653262"
"5388","0.021917865853756668","0.021917865853756668","0.021917865853756668","","","","","","","0.022074525281786918","0.022074525281786918","0.022074525281786918"
"5389","0.022118504047393798","0.022118504047393798","0.022118504047393798","","","","","","","0.021482471115887164","0.021482471115887164","0.021482471115887164"
"5390","0.02298009627498686","0.02298009627498686","0.02298009627498686","","","","","","","0.02005453299731016","0.02005453299731016","0.02005453299731016"
"5391","0.0224080747528933","0.0224080747528933","0.0224080747528933","","","","","","","0.018965273462235928","0.018965273462235928","0.018965273462235928"
"5392","0.022149695809930564","0.022149695809930564","0.022149695809930564","","","","","","","0.017967556677758692","0.017967556677758692","0.017967556677758692"
"5393","0.02355205125408247","0.02355205125408247","0.02355205125408247","","","","","","","0.01724676098674536","0.01724676098674536","0.01724676098674536"
"5394","0.02231368800625205","0.02231368800625205","0.02231368800625205","","","","","","","0.016651756167411803","0.016651756167411803","0.016651756167411803"
"5395","0.01946273097768426","0.01946273097768426","0.01946273097768426","","","","","","","0.016080926954746246","0.016080926954746246","0.016080926954746246"
"5396","0.021139636598527432","0.021139636598527432","0.021139636598527432","","","","","","","0.01550718579441309","0.01550718579441309","0.01550718579441309"
"5397","0.02370378390420228","0.02370378390420228","0.02370378390420228","","","","","","","","",""
"5398","0.021226460691541434","0.021226460691541434","0.021226460691541434","","","","","","","0.014800881408154965","0.014800881408154965","0.014800881408154965"
"5399","0.025145643595606088","0.025145643595606088","0.025145643595606088","","","","","","","0.015076864324510098","0.015076864324510098","0.015076864324510098"
"5400","0.01963101883418858","0.01963101883418858","0.01963101883418858","","","","","","","0.014024291820824146","0.014024291820824146","0.014024291820824146"
"5401","0.2244342140853405","0.2244342140853405","0.2244342140853405","","","","","","","0.15606616294011474","0.15606616294011474","0.15606616294011474"
"5402","0.09470903205685317","0.09470903205685317","0.09470903205685317","","","","","","","0.10410001552314498","0.10410001552314498","0.10410001552314498"
"5403","0.06093023765599355","0.06093023765599355","0.06093023765599355","","","","","","","0.0890705294412328","0.0890705294412328","0.0890705294412328"
"5404","0.04288822105620056","0.04288822105620056","0.04288822105620056","","","","","","","0.07508558016270399","0.07508558016270399","0.07508558016270399"
"5405","0.032429156135767696","0.032429156135767696","0.032429156135767696","","","","","","","0.06206597341923043","0.06206597341923043","0.06206597341923043"
"5406","0.02937130518257618","0.02937130518257618","0.02937130518257618","","","","","","","0.051698231995105745","0.051698231995105745","0.051698231995105745"
"5407","0.027414227379485966","0.027414227379485966","0.027414227379485966","","","","","","","0.042831315211951736","0.042831315211951736","0.042831315211951736"
"5408","0.025394870219752192","0.025394870219752192","0.025394870219752192","","","","","","","0.03778906013816595","0.03778906013816595","0.03778906013816595"
"5409","0.022131006717681884","0.022131006717681884","0.022131006717681884","","","","","","","0.033295727223157885","0.033295727223157885","0.033295727223157885"
"5410","0.023453358029946685","0.023453358029946685","0.023453358029946685","","","","","","","0.02986929103732109","0.02986929103732109","0.02986929103732109"
"5411","0.02133594441867899","0.02133594441867899","0.02133594441867899","","","","","","","0.026959803625941275","0.026959803625941275","0.026959803625941275"
"5412","0.019943428514525293","0.019943428514525293","0.019943428514525293","","","","","","","0.025641710683703422","0.025641710683703422","0.025641710683703422"
"5413","0.020613320292904972","0.020613320292904972","0.020613320292904972","","","","","","","0.02364905446767807","0.02364905446767807","0.02364905446767807"
"5414","0.018370574861764907","0.018370574861764907","0.018370574861764907","","","","","","","0.022047436609864236","0.022047436609864236","0.022047436609864236"
"5415","0.018357399083470227","0.018357399083470227","0.018357399083470227","","","","","","","0.020928385257720946","0.020928385257720946","0.020928385257720946"
"5416","0.018379326444119215","0.018379326444119215","0.018379326444119215","","","","","","","0.019884076677262785","0.019884076677262785","0.019884076677262785"
"5417","0.017617340730503202","0.017617340730503202","0.017617340730503202","","","","","","","0.020098832063376905","0.020098832063376905","0.020098832063376905"
"5418","0.020019320622086525","0.020019320622086525","0.020019320622086525","","","","","","","0.019067775867879392","0.019067775867879392","0.019067775867879392"
"5419","0.016561320153996348","0.016561320153996348","0.016561320153996348","","","","","","","0.018054564967751503","0.018054564967751503","0.018054564967751503"
"5420","0.0184339730348438","0.0184339730348438","0.0184339730348438","","","","","","","0.018138203583657742","0.018138203583657742","0.018138203583657742"
"5421","0.01668557965196669","0.01668557965196669","0.01668557965196669","","","","","","","0.017197340056300164","0.017197340056300164","0.017197340056300164"
"5422","0.015981096997857092","0.015981096997857092","0.015981096997857092","","","","","","","0.016680674515664577","0.016680674515664577","0.016680674515664577"
"5423","0.015514636123552918","0.015514636123552918","0.015514636123552918","","","","","","","0.016425270438194275","0.016425270438194275","0.016425270438194275"
"5424","0.01497075333725661","0.01497075333725661","0.01497075333725661","","","","","","","0.015740711614489554","0.015740711614489554","0.015740711614489554"
"5425","0.014403257360681892","0.014403257360681892","0.014403257360681892","","","","","","","0.015658085122704505","0.015658085122704505","0.015658085122704505"
"5426","0.2185591336013749","0.2185591336013749","0.2185591336013749","","","","","","","0.14351756040472538","0.14351756040472538","0.14351756040472538"
"5427","0.08997356011066586","0.08997356011066586","0.08997356011066586","","","","","","","0.10944734713528305","0.10944734713528305","0.10944734713528305"
"5428","0.05482315114699304","0.05482315114699304","0.05482315114699304","","","","","","","0.09368887058459223","0.09368887058459223","0.09368887058459223"
"5429","0.041870040677022186","0.041870040677022186","0.041870040677022186","","","","","","","0.07435589377884753","0.07435589377884753","0.07435589377884753"
"5430","0.034320317581295966","0.034320317581295966","0.034320317581295966","","","","","","","0.05905573749914765","0.05905573749914765","0.05905573749914765"
"5431","0.03092977960361168","0.03092977960361168","0.03092977960361168","","","","","","","0.05037926072487608","0.05037926072487608","0.05037926072487608"
"5432","0.02407301670871675","0.02407301670871675","0.02407301670871675","","","","","","","0.040785409016534685","0.040785409016534685","0.040785409016534685"
"5433","0.023243325415533037","0.023243325415533037","0.023243325415533037","","","","","","","0.0350253339111805","0.0350253339111805","0.0350253339111805"
"5434","0.022412161368702072","0.022412161368702072","0.022412161368702072","","","","","","","0.03087805677205324","0.03087805677205324","0.03087805677205324"
"5435","0.023334442051127554","0.023334442051127554","0.023334442051127554","","","","","","","0.027820445038378237","0.027820445038378237","0.027820445038378237"
"5436","0.02091961096972227","0.02091961096972227","0.02091961096972227","","","","","","","0.024631569795310497","0.024631569795310497","0.024631569795310497"
"5437","0.020759290743153542","0.020759290743153542","0.020759290743153542","","","","","","","0.02264039009809494","0.02264039009809494","0.02264039009809494"
"5438","0.019621399315074086","0.019621399315074086","0.019621399315074086","","","","","","","0.022131923884153366","0.022131923884153366","0.022131923884153366"
"5439","0.019208236555568872","0.019208236555568872","0.019208236555568872","","","","","","","0.020749298110604285","0.020749298110604285","0.020749298110604285"
"5440","0.02026415255269967","0.02026415255269967","0.02026415255269967","","","","","","","0.019721599817276","0.019721599817276","0.019721599817276"
"5441","0.018451639879494906","0.018451639879494906","0.018451639879494906","","","","","","","0.01850979071110487","0.01850979071110487","0.01850979071110487"
"5442","0.01918508682079846","0.01918508682079846","0.01918508682079846","","","","","","","0.017515303045511247","0.017515303045511247","0.017515303045511247"
"5443","0.02006471798988059","0.02006471798988059","0.02006471798988059","","","","","","","0.01684783138334751","0.01684783138334751","0.01684783138334751"
"5444","0.01868106231093407","0.01868106231093407","0.01868106231093407","","","","","","","0.01624388001859188","0.01624388001859188","0.01624388001859188"
"5445","0.01718013544101268","0.01718013544101268","0.01718013544101268","","","","","","","0.016398049406707287","0.016398049406707287","0.016398049406707287"
"5446","0.017853561555966735","0.017853561555966735","0.017853561555966735","","","","","","","0.015078274980187416","0.015078274980187416","0.015078274980187416"
"5447","0.016214728727936743","0.016214728727936743","0.016214728727936743","","","","","","","0.014555671475827694","0.014555671475827694","0.014555671475827694"
"5448","0.01700012754648924","0.01700012754648924","0.01700012754648924","","","","","","","0.014243276342749595","0.014243276342749595","0.014243276342749595"
"5449","0.017484152102842928","0.017484152102842928","0.017484152102842928","","","","","","","0.014701583459973334","0.014701583459973334","0.014701583459973334"
"5450","0.017281032723840326","0.017281032723840326","0.017281032723840326","","","","","","","0.013506494536995888","0.013506494536995888","0.013506494536995888"
"5451","0.22638878382742406","0.22638878382742406","0.22638878382742406","","","","","","","0.16352604500949383","0.16352604500949383","0.16352604500949383"
"5452","0.09318123537756037","0.09318123537756037","0.09318123537756037","","","","","","","0.10993062234978425","0.10993062234978425","0.10993062234978425"
"5453","0.05147467389702797","0.05147467389702797","0.05147467389702797","","","","","","","0.09477729413309134","0.09477729413309134","0.09477729413309134"
"5454","0.041975890998728574","0.041975890998728574","0.041975890998728574","","","","","","","","",""
"5455","0.037480334024876355","0.037480334024876355","0.037480334024876355","","","","","","","0.06519744942430407","0.06519744942430407","0.06519744942430407"
"5456","0.03251792654395103","0.03251792654395103","0.03251792654395103","","","","","","","0.05254958735778928","0.05254958735778928","0.05254958735778928"
"5457","0.029744153525680304","0.029744153525680304","0.029744153525680304","","","","","","","0.04414147631265223","0.04414147631265223","0.04414147631265223"
"5458","0.029875381223391742","0.029875381223391742","0.029875381223391742","","","","","","","0.040133112333714964","0.040133112333714964","0.040133112333714964"
"5459","0.028052590731531383","0.028052590731531383","0.028052590731531383","","","","","","","0.032544093569740654","0.032544093569740654","0.032544093569740654"
"5460","0.027749965004622935","0.027749965004622935","0.027749965004622935","","","","","","","0.029293084307573734","0.029293084307573734","0.029293084307573734"
"5461","0.024701001706634997","0.024701001706634997","0.024701001706634997","","","","","","","0.028018367737531663","0.028018367737531663","0.028018367737531663"
"5462","0.02910568529739976","0.02910568529739976","0.02910568529739976","","","","","","","0.025098523981869222","0.025098523981869222","0.025098523981869222"
"5463","0.026837762854993345","0.026837762854993345","0.026837762854993345","","","","","","","0.022407289892435074","0.022407289892435074","0.022407289892435074"
"5464","0.02845834357663989","0.02845834357663989","0.02845834357663989","","","","","","","0.02170433007180691","0.02170433007180691","0.02170433007180691"
"5465","0.026773160323500633","0.026773160323500633","0.026773160323500633","","","","","","","0.020361756905913353","0.020361756905913353","0.020361756905913353"
"5466","0.02538984502432868","0.02538984502432868","0.02538984502432868","","","","","","","0.019145650304853917","0.019145650304853917","0.019145650304853917"
"5467","0.023183699660003186","0.023183699660003186","0.023183699660003186","","","","","","","0.01885876800864935","0.01885876800864935","0.01885876800864935"
"5468","0.022519184341654182","0.022519184341654182","0.022519184341654182","","","","","","","0.017752363290637733","0.017752363290637733","0.017752363290637733"
"5469","0.0266996368765831","0.0266996368765831","0.0266996368765831","","","","","","","0.01704739309847355","0.01704739309847355","0.01704739309847355"
"5470","0.026618858501315117","0.026618858501315117","0.026618858501315117","","","","","","","0.016846176907420157","0.016846176907420157","0.016846176907420157"
"5471","0.030134124904870985","0.030134124904870985","0.030134124904870985","","","","","","","0.016874609477818013","0.016874609477818013","0.016874609477818013"
"5472","0.0251677216286771","0.0251677216286771","0.0251677216286771","","","","","","","0.015662101842463017","0.015662101842463017","0.015662101842463017"
"5473","0.02247074181213975","0.02247074181213975","0.02247074181213975","","","","","","","0.0155563373118639","0.0155563373118639","0.0155563373118639"
"5474","0.026232290398329496","0.026232290398329496","0.026232290398329496","","","","","","","0.015498221702873707","0.015498221702873707","0.015498221702873707"
"5475","0.024956467375159264","0.024956467375159264","0.024956467375159264","","","","","","","0.014333153627812862","0.014333153627812862","0.014333153627812862"
"5476","0.204449157230556","0.204449157230556","0.204449157230556","","","","","","","0.16938300400972367","0.16938300400972367","0.16938300400972367"
"5477","0.08040966624917928","0.08040966624917928","0.08040966624917928","","","","","","","0.12092236870783381","0.12092236870783381","0.12092236870783381"
"5478","0.047871176688931885","0.047871176688931885","0.047871176688931885","","","","","","","0.10031016402179375","0.10031016402179375","0.10031016402179375"
"5479","0.04037758309394121","0.04037758309394121","0.04037758309394121","","","","","","","0.07321290883701295","0.07321290883701295","0.07321290883701295"
"5480","0.03397162110544741","0.03397162110544741","0.03397162110544741","","","","","","","0.05596965751145035","0.05596965751145035","0.05596965751145035"
"5481","0.029116384773515164","0.029116384773515164","0.029116384773515164","","","","","","","0.045566633623093364","0.045566633623093364","0.045566633623093364"
"5482","0.027888605538755655","0.027888605538755655","0.027888605538755655","","","","","","","0.038776151575148105","0.038776151575148105","0.038776151575148105"
"5483","0.025846742005087436","0.025846742005087436","0.025846742005087436","","","","","","","0.033545983172953125","0.033545983172953125","0.033545983172953125"
"5484","0.024181134183891118","0.024181134183891118","0.024181134183891118","","","","","","","0.028813758008182047","0.028813758008182047","0.028813758008182047"
"5485","0.022190662045031787","0.022190662045031787","0.022190662045031787","","","","","","","0.027521234722808003","0.027521234722808003","0.027521234722808003"
"5486","0.025822925402317197","0.025822925402317197","0.025822925402317197","","","","","","","0.02481850919139106","0.02481850919139106","0.02481850919139106"
"5487","0.022639721874147655","0.022639721874147655","0.022639721874147655","","","","","","","0.02319028165191412","0.02319028165191412","0.02319028165191412"
"5488","0.022699511209502816","0.022699511209502816","0.022699511209502816","","","","","","","0.021863296516239642","0.021863296516239642","0.021863296516239642"
"5489","0.0253873221995309","0.0253873221995309","0.0253873221995309","","","","","","","0.020613871831446886","0.020613871831446886","0.020613871831446886"
"5490","0.021373451482504607","0.021373451482504607","0.021373451482504607","","","","","","","0.020060338154435156","0.020060338154435156","0.020060338154435156"
"5491","0.02360820019617677","0.02360820019617677","0.02360820019617677","","","","","","","0.019265839103609322","0.019265839103609322","0.019265839103609322"
"5492","0.022137052454054354","0.022137052454054354","0.022137052454054354","","","","","","","0.01864862233400345","0.01864862233400345","0.01864862233400345"
"5493","0.02237976072356105","0.02237976072356105","0.02237976072356105","","","","","","","0.017892173379659652","0.017892173379659652","0.017892173379659652"
"5494","0.01936145588348154","0.01936145588348154","0.01936145588348154","","","","","","","0.017225534040480852","0.017225534040480852","0.017225534040480852"
"5495","0.018752685096114875","0.018752685096114875","0.018752685096114875","","","","","","","0.01640993036329746","0.01640993036329746","0.01640993036329746"
"5496","0.019771191906183958","0.019771191906183958","0.019771191906183958","","","","","","","0.015857063680887223","0.015857063680887223","0.015857063680887223"
"5497","0.020074071679264307","0.020074071679264307","0.020074071679264307","","","","","","","0.01563251916319132","0.01563251916319132","0.01563251916319132"
"5498","0.019853851553052665","0.019853851553052665","0.019853851553052665","","","","","","","0.015936167258769274","0.015936167258769274","0.015936167258769274"
"5499","0.02672945685684681","0.02672945685684681","0.02672945685684681","","","","","","","0.015170926265418529","0.015170926265418529","0.015170926265418529"
"5500","0.02067620810965309","0.02067620810965309","0.02067620810965309","","","","","","","0.014876697212457657","0.014876697212457657","0.014876697212457657"
"5501","0.2772031982243061","0.2772031982243061","0.2772031982243061","","","","","","","0.1661960080638528","0.1661960080638528","0.1661960080638528"
"5502","0.09735913801472634","0.09735913801472634","0.09735913801472634","","","","","","","0.11537660074420274","0.11537660074420274","0.11537660074420274"
"5503","0.053883698056451976","0.053883698056451976","0.053883698056451976","","","","","","","0.09815237190108746","0.09815237190108746","0.09815237190108746"
"5504","0.045828578900545834","0.045828578900545834","0.045828578900545834","","","","","","","0.08012134657939896","0.08012134657939896","0.08012134657939896"
"5505","0.0359591605886817","0.0359591605886817","0.0359591605886817","","","","","","","0.06676134085748345","0.06676134085748345","0.06676134085748345"
"5506","0.03054706412367523","0.03054706412367523","0.03054706412367523","","","","","","","0.052355538113042714","0.052355538113042714","0.052355538113042714"
"5507","0.030229887887835503","0.030229887887835503","0.030229887887835503","","","","","","","0.041773372516036036","0.041773372516036036","0.041773372516036036"
"5508","0.03009284606203437","0.03009284606203437","0.03009284606203437","","","","","","","0.03621093582361937","0.03621093582361937","0.03621093582361937"
"5509","0.025421637371182443","0.025421637371182443","0.025421637371182443","","","","","","","0.02992387503385544","0.02992387503385544","0.02992387503385544"
"5510","0.0266157638997538","0.0266157638997538","0.0266157638997538","","","","","","","0.026853225007653237","0.026853225007653237","0.026853225007653237"
"5511","0.02337683968245983","0.02337683968245983","0.02337683968245983","","","","","","","0.024161487631499768","0.024161487631499768","0.024161487631499768"
"5512","0.022584102638065814","0.022584102638065814","0.022584102638065814","","","","","","","0.022319747880101205","0.022319747880101205","0.022319747880101205"
"5513","0.02126308432780206","0.02126308432780206","0.02126308432780206","","","","","","","0.021166462674736975","0.021166462674736975","0.021166462674736975"
"5514","0.02079040613025427","0.02079040613025427","0.02079040613025427","","","","","","","","",""
"5515","0.02224753518588841","0.02224753518588841","0.02224753518588841","","","","","","","0.01887773871421814","0.01887773871421814","0.01887773871421814"
"5516","0.018795467913150787","0.018795467913150787","0.018795467913150787","","","","","","","0.017904161475598812","0.017904161475598812","0.017904161475598812"
"5517","0.020658904578303917","0.020658904578303917","0.020658904578303917","","","","","","","0.01719031870365143","0.01719031870365143","0.01719031870365143"
"5518","0.020971914231777192","0.020971914231777192","0.020971914231777192","","","","","","","0.016529132574796677","0.016529132574796677","0.016529132574796677"
"5519","0.022709245309233666","0.022709245309233666","0.022709245309233666","","","","","","","0.016506512723863123","0.016506512723863123","0.016506512723863123"
"5520","0.018379954143892974","0.018379954143892974","0.018379954143892974","","","","","","","0.01601900976151228","0.01601900976151228","0.01601900976151228"
"5521","0.020152074127690867","0.020152074127690867","0.020152074127690867","","","","","","","0.015026765689253808","0.015026765689253808","0.015026765689253808"
"5522","0.018395056193694474","0.018395056193694474","0.018395056193694474","","","","","","","0.014463136941194533","0.014463136941194533","0.014463136941194533"
"5523","0.01997826086357236","0.01997826086357236","0.01997826086357236","","","","","","","0.014648940190672874","0.014648940190672874","0.014648940190672874"
"5524","0.019463089667260645","0.019463089667260645","0.019463089667260645","","","","","","","0.013603363372385501","0.013603363372385501","0.013603363372385501"
"5525","0.017973663322627544","0.017973663322627544","0.017973663322627544","","","","","","","0.0139169667288661","0.0139169667288661","0.0139169667288661"
"5526","0.21488444375572727","0.21488444375572727","0.21488444375572727","","","","","","","0.16973607622087003","0.16973607622087003","0.16973607622087003"
"5527","0.10386869505047798","0.10386869505047798","0.10386869505047798","","","","","","","0.12096130358986557","0.12096130358986557","0.12096130358986557"
"5528","0.05815351691562683","0.05815351691562683","0.05815351691562683","","","","","","","0.10037697681924328","0.10037697681924328","0.10037697681924328"
"5529","0.042611361518502235","0.042611361518502235","0.042611361518502235","","","","","","","0.07936480987584218","0.07936480987584218","0.07936480987584218"
"5530","0.03929473313386552","0.03929473313386552","0.03929473313386552","","","","","","","0.06133481446653605","0.06133481446653605","0.06133481446653605"
"5531","0.0340090015437454","0.0340090015437454","0.0340090015437454","","","","","","","0.0480919206654653","0.0480919206654653","0.0480919206654653"
"5532","0.029724157126620413","0.029724157126620413","0.029724157126620413","","","","","","","0.04172195207094773","0.04172195207094773","0.04172195207094773"
